event_index,player_game_number,player_id,player_team,player_role,role_number,play_detail1,play_detail_2,play_detail_successful,event_key,event_player_key,player_game_key,game_id,skill_rating,is_primary_player,is_event_team,is_opp_team
1343,42.0,,Velodrome,opp_team_player_2,2.0,RecoveryRetreivalPass,,u,18969_1343,18969_1343_42,18969_42,18969,5.0,0,0,1
1344,45.0,,Platinum,event_team_player_1,1.0,,,,18969_1344,18969_1344_45,18969_45,18969,6.0,1,1,0
1344,39.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1344,18969_1344_39,18969_39,18969,5.0,0,0,1
1344,22.0,,Velodrome,opp_team_player_2,2.0,StickCheck,,,18969_1344,18969_1344_22,18969_22,18969,3.0,0,0,1
1345,39.0,,Velodrome,event_team_player_1,1.0,,,,18969_1345,18969_1345_39,18969_39,18969,5.0,1,1,0
1345,22.0,,Velodrome,event_team_player_2,2.0,,,,18969_1345,18969_1345_22,18969_22,18969,3.0,0,1,0
1345,45.0,,Platinum,opp_team_player_1,1.0,,,,18969_1345,18969_1345_45,18969_45,18969,6.0,0,0,1
1346,39.0,,Velodrome,event_team_player_1,1.0,,,,18969_1346,18969_1346_39,18969_39,18969,5.0,1,1,0
1347,52.0,,Velodrome,event_team_player_1,1.0,RecoveryRetreivalRebound,,s,18969_1347,18969_1347_52,18969_52,18969,4.0,1,1,0
1348,52.0,,Velodrome,event_team_player_1,1.0,SecondTouch,,s,18969_1348,18969_1348_52,18969_52,18969,4.0,1,1,0
1348,22.0,,Velodrome,event_team_player_2,2.0,,,,18969_1348,18969_1348_22,18969_22,18969,3.0,0,1,0
1349,22.0,,Velodrome,event_team_player_1,1.0,,,,18969_1349,18969_1349_22,18969_22,18969,3.0,1,1,0
1349,12.0,,Platinum,opp_team_player_1,1.0,StickCheck,,,18969_1349,18969_1349_12,18969_12,18969,2.0,0,0,1
1350,22.0,,Velodrome,event_team_player_1,1.0,AssistPrimary,AttemptedBreakOutPass,u,18969_1350,18969_1350_22,18969_22,18969,3.0,1,1,0
1350,14.0,,Velodrome,event_team_player_2,2.0,,,,18969_1350,18969_1350_14,18969_14,18969,4.0,0,1,0
1350,12.0,,Platinum,opp_team_player_1,1.0,,,,18969_1350,18969_1350_12,18969_12,18969,2.0,0,0,1
1351,22.0,,Velodrome,event_team_player_1,1.0,,,,18969_1351,18969_1351_22,18969_22,18969,3.0,1,1,0
1351,14.0,,Velodrome,event_team_player_2,2.0,,,,18969_1351,18969_1351_14,18969_14,18969,4.0,0,1,0
1351,12.0,,Platinum,opp_team_player_1,1.0,,,,18969_1351,18969_1351_12,18969_12,18969,2.0,0,0,1
1352,22.0,,Velodrome,event_team_player_1,1.0,,,,18969_1352,18969_1352_22,18969_22,18969,3.0,1,1,0
1352,14.0,,Velodrome,event_team_player_2,2.0,,,,18969_1352,18969_1352_14,18969_14,18969,4.0,0,1,0
1352,12.0,,Platinum,opp_team_player_1,1.0,,,,18969_1352,18969_1352_12,18969_12,18969,2.0,0,0,1
1353,14.0,,Velodrome,event_team_player_1,1.0,,,,18969_1353,18969_1353_14,18969_14,18969,4.0,1,1,0
1354,14.0,,Velodrome,event_team_player_1,1.0,,,,18969_1354,18969_1354_14,18969_14,18969,4.0,1,1,0
1354,99.0,,Platinum,opp_team_player_1,1.0,,,,18969_1354,18969_1354_99,18969_99,18969,5.0,0,0,1
1355,14.0,,Velodrome,event_team_player_1,1.0,,,,18969_1355,18969_1355_14,18969_14,18969,4.0,1,1,0
1355,99.0,,Platinum,opp_team_player_1,1.0,,,,18969_1355,18969_1355_99,18969_99,18969,5.0,0,0,1
1356,14.0,,Velodrome,event_team_player_1,1.0,,,,18969_1356,18969_1356_14,18969_14,18969,4.0,1,1,0
1357,14.0,,Velodrome,event_team_player_1,1.0,,,,18969_1357,18969_1357_14,18969_14,18969,4.0,1,1,0
1358,53.0,,Platinum,event_team_player_1,1.0,,,,18969_1358,18969_1358_53,18969_53,18969,5.0,1,1,0
1358,3.0,,Platinum,event_team_player_2,2.0,,,,18969_1358,18969_1358_3,18969_3,18969,4.0,0,1,0
1358,42.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1358,18969_1358_42,18969_42,18969,5.0,0,0,1
1359,3.0,,Platinum,event_team_player_1,1.0,,,,18969_1359,18969_1359_3,18969_3,18969,4.0,1,1,0
1360,3.0,,Platinum,event_team_player_1,1.0,,,,18969_1360,18969_1360_3,18969_3,18969,4.0,1,1,0
1360,78.0,,Platinum,event_team_player_2,2.0,,,,18969_1360,18969_1360_78,18969_78,18969,3.0,0,1,0
1361,78.0,,Platinum,event_team_player_1,1.0,,,,18969_1361,18969_1361_78,18969_78,18969,3.0,1,1,0
1362,78.0,,Platinum,event_team_player_1,1.0,,,,18969_1362,18969_1362_78,18969_78,18969,3.0,1,1,0
1362,53.0,,Platinum,event_team_player_2,2.0,ReceiverMissed,,u,18969_1362,18969_1362_53,18969_53,18969,5.0,0,1,0
1362,42.0,,Velodrome,opp_team_player_1,1.0,InShotPassLane,,,18969_1362,18969_1362_42,18969_42,18969,5.0,0,0,1
1363,20.0,,Platinum,event_team_player_1,1.0,RecoveryRetreivalPass,,s,18969_1363,18969_1363_20,18969_20,18969,3.0,1,1,0
1364,20.0,,Platinum,event_team_player_1,1.0,,,,18969_1364,18969_1364_20,18969_20,18969,3.0,1,1,0
1364,53.0,,Platinum,event_team_player_2,2.0,,,,18969_1364,18969_1364_53,18969_53,18969,5.0,0,1,0
1364,55.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1364,18969_1364_55,18969_55,18969,3.0,0,0,1
1364,93.0,,Velodrome,opp_team_player_2,2.0,,,,18969_1364,18969_1364_93,18969_93,18969,3.0,0,0,1
1365,20.0,,Platinum,event_team_player_1,1.0,,,,18969_1365,18969_1365_20,18969_20,18969,3.0,1,1,0
1365,3.0,,Platinum,event_team_player_2,2.0,,,,18969_1365,18969_1365_3,18969_3,18969,4.0,0,1,0
1365,55.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1365,18969_1365_55,18969_55,18969,3.0,0,0,1
1366,3.0,,Platinum,event_team_player_1,1.0,,,,18969_1366,18969_1366_3,18969_3,18969,4.0,1,1,0
1366,39.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1366,18969_1366_39,18969_39,18969,5.0,0,0,1
1367,39.0,,Velodrome,event_team_player_1,1.0,,,,18969_1367,18969_1367_39,18969_39,18969,5.0,1,1,0
1367,3.0,,Platinum,opp_team_player_1,1.0,,,,18969_1367,18969_1367_3,18969_3,18969,4.0,0,0,1
1368,39.0,,Velodrome,event_team_player_1,1.0,,,,18969_1368,18969_1368_39,18969_39,18969,5.0,1,1,0
1369,78.0,,Platinum,event_team_player_1,1.0,RecoveryRetreivalRebound,,s,18969_1369,18969_1369_78,18969_78,18969,3.0,1,1,0
1370,78.0,,Platinum,event_team_player_1,1.0,,,,18969_1370,18969_1370_78,18969_78,18969,3.0,1,1,0
1370,84.0,,Velodrome,opp_team_player_1,1.0,BlockedShot,,s,18969_1370,18969_1370_84,18969_84,18969,5.0,0,0,1
1371,3.0,,Platinum,event_team_player_1,1.0,ZoneKeepin,,s,18969_1371,18969_1371_3,18969_3,18969,4.0,1,1,0
1371,55.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1371,18969_1371_55,18969_55,18969,3.0,0,0,1
1372,3.0,,Platinum,event_team_player_1,1.0,RecoveryRetreivalShot,,s,18969_1372,18969_1372_3,18969_3,18969,4.0,1,1,0
1372,55.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1372,18969_1372_55,18969_55,18969,3.0,0,0,1
1373,3.0,,Platinum,event_team_player_1,1.0,SecondTouch,,u,18969_1373,18969_1373_3,18969_3,18969,4.0,1,1,0
1373,93.0,,Velodrome,opp_team_player_1,1.0,BlockedShot,,s,18969_1373,18969_1373_93,18969_93,18969,3.0,0,0,1
1373,55.0,,Velodrome,opp_team_player_2,2.0,InShotPassLane,StickCheck,,18969_1373,18969_1373_55,18969_55,18969,3.0,0,0,1
1374,53.0,,Platinum,event_team_player_1,1.0,RecoveryRetreivalShot,,s,18969_1374,18969_1374_53,18969_53,18969,5.0,1,1,0
1375,53.0,,Platinum,event_team_player_1,1.0,SecondTouch,,u,18969_1375,18969_1375_53,18969_53,18969,5.0,1,1,0
1376,53.0,,Platinum,event_team_player_1,1.0,RecoveryRetreivalShot,,s,18969_1376,18969_1376_53,18969_53,18969,5.0,1,1,0
1376,14.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1376,18969_1376_14,18969_14,18969,4.0,0,0,1
1377,53.0,,Platinum,event_team_player_1,1.0,,,,18969_1377,18969_1377_53,18969_53,18969,5.0,1,1,0
1377,12.0,,Platinum,event_team_player_2,2.0,,,,18969_1377,18969_1377_12,18969_12,18969,2.0,0,1,0
1377,14.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1377,18969_1377_14,18969_14,18969,4.0,0,0,1
1378,53.0,,Platinum,event_team_player_1,1.0,,,,18969_1378,18969_1378_53,18969_53,18969,5.0,1,1,0
1378,12.0,,Platinum,event_team_player_2,2.0,,,,18969_1378,18969_1378_12,18969_12,18969,2.0,0,1,0
1378,14.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1378,18969_1378_14,18969_14,18969,4.0,0,0,1
1379,93.0,,Velodrome,event_team_player_1,1.0,RecoveryRetreivalPass,,u,18969_1379,18969_1379_93,18969_93,18969,3.0,1,1,0
1380,93.0,,Velodrome,event_team_player_1,1.0,,,,18969_1380,18969_1380_93,18969_93,18969,3.0,1,1,0
1381,93.0,,Velodrome,event_team_player_1,1.0,,,,18969_1381,18969_1381_93,18969_93,18969,3.0,1,1,0
1382,53.0,,Platinum,event_team_player_1,1.0,,,,18969_1382,18969_1382_53,18969_53,18969,5.0,1,1,0
1382,34.0,,Platinum,event_team_player_2,2.0,,,,18969_1382,18969_1382_34,18969_34,18969,4.0,0,1,0
1382,42.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1382,18969_1382_42,18969_42,18969,5.0,0,0,1
1383,34.0,,Platinum,event_team_player_1,1.0,SecondTouch,,s,18969_1383,18969_1383_34,18969_34,18969,4.0,1,1,0
1383,39.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1383,18969_1383_39,18969_39,18969,5.0,0,0,1
1383,93.0,,Velodrome,opp_team_player_2,2.0,InShotPassLane,,,18969_1383,18969_1383_93,18969_93,18969,3.0,0,0,1
1384,39.0,,Velodrome,event_team_player_1,1.0,,,,18969_1384,18969_1384_39,18969_39,18969,5.0,1,1,0
1384,93.0,,Velodrome,event_team_player_2,2.0,,,,18969_1384,18969_1384_93,18969_93,18969,3.0,0,1,0
1384,34.0,,Platinum,opp_team_player_1,1.0,,,,18969_1384,18969_1384_34,18969_34,18969,4.0,0,0,1
1385,39.0,,Velodrome,event_team_player_1,1.0,,,,18969_1385,18969_1385_39,18969_39,18969,5.0,1,1,0
1386,39.0,,Velodrome,event_team_player_1,1.0,,,,18969_1386,18969_1386_39,18969_39,18969,5.0,1,1,0
1387,53.0,,Platinum,event_team_player_1,1.0,,,,18969_1387,18969_1387_53,18969_53,18969,5.0,1,1,0
1387,78.0,,Platinum,event_team_player_2,2.0,,,,18969_1387,18969_1387_78,18969_78,18969,3.0,0,1,0
1387,42.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1387,18969_1387_42,18969_42,18969,5.0,0,0,1
1388,78.0,,Platinum,event_team_player_1,1.0,,,,18969_1388,18969_1388_78,18969_78,18969,3.0,1,1,0
1388,49.0,,Velodrome,opp_team_player_1,1.0,InShotPassLane,,,18969_1388,18969_1388_49,18969_49,18969,5.0,0,0,1
1389,34.0,,Platinum,event_team_player_1,1.0,RecoveryRetreivalShot,,s,18969_1389,18969_1389_34,18969_34,18969,4.0,1,1,0
1389,42.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1389,18969_1389_42,18969_42,18969,5.0,0,0,1
1390,34.0,,Platinum,event_team_player_1,1.0,,,,18969_1390,18969_1390_34,18969_34,18969,4.0,1,1,0
1390,82.0,,Platinum,event_team_player_2,2.0,Screen,,,18969_1390,18969_1390_82,18969_82,18969,2.0,0,1,0
1390,39.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1390,18969_1390_39,18969_39,18969,5.0,0,0,1
1390,42.0,,Velodrome,opp_team_player_2,2.0,StickCheck,,,18969_1390,18969_1390_42,18969_42,18969,5.0,0,0,1
1391,39.0,,Velodrome,event_team_player_1,1.0,,,,18969_1391,18969_1391_39,18969_39,18969,5.0,1,1,0
1391,42.0,,Velodrome,event_team_player_2,2.0,,,,18969_1391,18969_1391_42,18969_42,18969,5.0,0,1,0
1391,34.0,,Platinum,opp_team_player_1,1.0,,,,18969_1391,18969_1391_34,18969_34,18969,4.0,0,0,1
1391,82.0,,Platinum,opp_team_player_2,2.0,,,,18969_1391,18969_1391_82,18969_82,18969,2.0,0,0,1
1392,39.0,,Velodrome,event_team_player_1,1.0,,,,18969_1392,18969_1392_39,18969_39,18969,5.0,1,1,0
1393,53.0,,Platinum,event_team_player_1,1.0,RecoveryRetreivalRebound,,u,18969_1393,18969_1393_53,18969_53,18969,5.0,1,1,0
1394,53.0,,Platinum,event_team_player_1,1.0,SecondTouch,,u,18969_1394,18969_1394_53,18969_53,18969,5.0,1,1,0
1394,82.0,,Platinum,event_team_player_2,2.0,,,,18969_1394,18969_1394_82,18969_82,18969,2.0,0,1,0
1394,39.0,,Velodrome,opp_team_player_1,1.0,PassDeflected,,s,18969_1394,18969_1394_39,18969_39,18969,5.0,0,0,1
1395,39.0,,,event_team_player_1,1.0,,,,18969_1395,18969_1395_39,18969_39,18969,,1,1,0
1396,53.0,,Platinum,event_team_player_1,1.0,RecoveryRetreivalPass,,u,18969_1396,18969_1396_53,18969_53,18969,5.0,1,1,0
1397,53.0,,Platinum,event_team_player_1,1.0,SecondTouch,,s,18969_1397,18969_1397_53,18969_53,18969,5.0,1,1,0
1397,3.0,,Platinum,event_team_player_2,2.0,,,,18969_1397,18969_1397_3,18969_3,18969,4.0,0,1,0
1398,49.0,,Velodrome,event_team_player_1,1.0,PokeCheck,,s,18969_1398,18969_1398_49,18969_49,18969,5.0,1,1,0
1398,3.0,,Platinum,opp_team_player_1,1.0,AttemptedShot,,u,18969_1398,18969_1398_3,18969_3,18969,4.0,0,0,1
1399,93.0,,Velodrome,event_team_player_1,1.0,PuckRecoveryRetreivalTurnover,,u,18969_1399,18969_1399_93,18969_93,18969,3.0,1,1,0
1400,93.0,,Velodrome,event_team_player_1,1.0,AttemptedBreakOutPass,,u,18969_1400,18969_1400_93,18969_93,18969,3.0,1,1,0
1400,53.0,,Platinum,opp_team_player_1,1.0,ManOnMan,PassDeflected,,18969_1400,18969_1400_53,18969_53,18969,5.0,0,0,1
1401,93.0,,Velodrome,event_team_player_1,1.0,,,,18969_1401,18969_1401_93,18969_93,18969,3.0,1,1,0
1401,53.0,,Platinum,opp_team_player_1,1.0,,,,18969_1401,18969_1401_53,18969_53,18969,5.0,0,0,1
1402,93.0,,Velodrome,event_team_player_1,1.0,,,,18969_1402,18969_1402_93,18969_93,18969,3.0,1,1,0
1402,53.0,,Platinum,opp_team_player_1,1.0,,,,18969_1402,18969_1402_53,18969_53,18969,5.0,0,0,1
1403,53.0,,Platinum,event_team_player_1,1.0,,,,18969_1403,18969_1403_53,18969_53,18969,5.0,1,1,0
1404,53.0,,Platinum,event_team_player_1,1.0,,,,18969_1404,18969_1404_53,18969_53,18969,5.0,1,1,0
1405,84.0,,Velodrome,event_team_player_1,1.0,PuckRecoveryRetreivalDumpIn,,u,18969_1405,18969_1405_84,18969_84,18969,5.0,1,1,0
1406,84.0,,Velodrome,event_team_player_1,1.0,AttemptedBreakOutPass,,u,18969_1406,18969_1406_84,18969_84,18969,5.0,1,1,0
1406,49.0,,Velodrome,event_team_player_2,2.0,,,,18969_1406,18969_1406_49,18969_49,18969,5.0,0,1,0
1406,3.0,,Platinum,opp_team_player_1,1.0,PassDeflected,,s,18969_1406,18969_1406_3,18969_3,18969,4.0,0,0,1
1407,84.0,,Velodrome,event_team_player_1,1.0,,,,18969_1407,18969_1407_84,18969_84,18969,5.0,1,1,0
1407,49.0,,Velodrome,event_team_player_2,2.0,,,,18969_1407,18969_1407_49,18969_49,18969,5.0,0,1,0
1407,3.0,,Platinum,opp_team_player_1,1.0,,,,18969_1407,18969_1407_3,18969_3,18969,4.0,0,0,1
1408,84.0,,Velodrome,event_team_player_1,1.0,,,,18969_1408,18969_1408_84,18969_84,18969,5.0,1,1,0
1408,49.0,,Velodrome,event_team_player_2,2.0,,,,18969_1408,18969_1408_49,18969_49,18969,5.0,0,1,0
1408,3.0,,Platinum,opp_team_player_1,1.0,,,,18969_1408,18969_1408_3,18969_3,18969,4.0,0,0,1
1409,3.0,,Platinum,event_team_player_1,1.0,,,,18969_1409,18969_1409_3,18969_3,18969,4.0,1,1,0
1409,84.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1409,18969_1409_84,18969_84,18969,5.0,0,0,1
1409,49.0,,Velodrome,opp_team_player_2,2.0,,,,18969_1409,18969_1409_49,18969_49,18969,5.0,0,0,1
1410,3.0,,Platinum,event_team_player_1,1.0,RecoveryRetreivalPass,,s,18969_1410,18969_1410_3,18969_3,18969,4.0,1,1,0
1410,93.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1410,18969_1410_93,18969_93,18969,3.0,0,0,1
1411,3.0,,Platinum,event_team_player_1,1.0,,,,18969_1411,18969_1411_3,18969_3,18969,4.0,1,1,0
1411,34.0,,Platinum,event_team_player_2,2.0,ReceiverMissed,,u,18969_1411,18969_1411_34,18969_34,18969,4.0,0,1,0
1411,93.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1411,18969_1411_93,18969_93,18969,3.0,0,0,1
1412,3.0,,Platinum,event_team_player_1,1.0,,,,18969_1412,18969_1412_3,18969_3,18969,4.0,1,1,0
1412,34.0,,Platinum,event_team_player_2,2.0,,,,18969_1412,18969_1412_34,18969_34,18969,4.0,0,1,0
1412,93.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1412,18969_1412_93,18969_93,18969,3.0,0,0,1
1413,84.0,,Velodrome,event_team_player_1,1.0,RecoveryRetreivalPass,,s,18969_1413,18969_1413_84,18969_84,18969,5.0,1,1,0
1414,84.0,,Velodrome,event_team_player_1,1.0,SecondTouch,,s,18969_1414,18969_1414_84,18969_84,18969,5.0,1,1,0
1414,49.0,,Velodrome,event_team_player_2,2.0,,,,18969_1414,18969_1414_49,18969_49,18969,5.0,0,1,0
1414,78.0,,Platinum,opp_team_player_1,1.0,,,,18969_1414,18969_1414_78,18969_78,18969,3.0,0,0,1
1415,49.0,,Velodrome,event_team_player_1,1.0,SecondTouch,,s,18969_1415,18969_1415_49,18969_49,18969,5.0,1,1,0
1415,42.0,,Velodrome,event_team_player_2,2.0,,,,18969_1415,18969_1415_42,18969_42,18969,5.0,0,1,0
1415,78.0,,Platinum,opp_team_player_1,1.0,,,,18969_1415,18969_1415_78,18969_78,18969,3.0,0,0,1
1416,42.0,,Velodrome,event_team_player_1,1.0,,,,18969_1416,18969_1416_42,18969_42,18969,5.0,1,1,0
1417,42.0,,Velodrome,event_team_player_1,1.0,,,,18969_1417,18969_1417_42,18969_42,18969,5.0,1,1,0
1417,34.0,,Platinum,opp_team_player_1,1.0,,,,18969_1417,18969_1417_34,18969_34,18969,4.0,0,0,1
1418,42.0,,Velodrome,event_team_player_1,1.0,,,,18969_1418,18969_1418_42,18969_42,18969,5.0,1,1,0
1418,49.0,,Velodrome,event_team_player_2,2.0,,,,18969_1418,18969_1418_49,18969_49,18969,5.0,0,1,0
1419,49.0,,Velodrome,event_team_player_1,1.0,,,,18969_1419,18969_1419_49,18969_49,18969,5.0,1,1,0
1420,49.0,,Velodrome,event_team_player_1,1.0,,,,18969_1420,18969_1420_49,18969_49,18969,5.0,1,1,0
1420,3.0,,Platinum,opp_team_player_1,1.0,CededZoneEntry,,,18969_1420,18969_1420_3,18969_3,18969,4.0,0,0,1
1421,49.0,,Velodrome,event_team_player_1,1.0,AssistPrimary,,s,18969_1421,18969_1421_49,18969_49,18969,5.0,1,1,0
1421,42.0,,Velodrome,event_team_player_2,2.0,StickCheck,,,18969_1421,18969_1421_42,18969_42,18969,5.0,0,1,0
1421,3.0,,Platinum,opp_team_player_1,1.0,,,,18969_1421,18969_1421_3,18969_3,18969,4.0,0,0,1
1421,53.0,,Platinum,opp_team_player_2,2.0,Backcheck,,,18969_1421,18969_1421_53,18969_53,18969,5.0,0,0,1
1422,42.0,,Velodrome,event_team_player_1,1.0,Deke,CrashNet,,18969_1422,18969_1422_42,18969_42,18969,5.0,1,1,0
1422,53.0,,Platinum,opp_team_player_1,1.0,,,,18969_1422,18969_1422_53,18969_53,18969,5.0,0,0,1
1423,42.0,,Velodrome,event_team_player_1,1.0,Deke,,s,18969_1423,18969_1423_42,18969_42,18969,5.0,1,1,0
1423,99.0,,Platinum,opp_team_player_1,1.0,,,,18969_1423,18969_1423_99,18969_99,18969,5.0,0,0,1
1424,42.0,,Velodrome,event_team_player_1,1.0,Deke,,s,18969_1424,18969_1424_42,18969_42,18969,5.0,1,1,0
1424,99.0,,Platinum,opp_team_player_1,1.0,,,,18969_1424,18969_1424_99,18969_99,18969,5.0,0,0,1
1425,42.0,,Velodrome,event_team_player_1,1.0,,,,18969_1425,18969_1425_42,18969_42,18969,5.0,1,1,0
1426,42.0,,Velodrome,event_team_player_1,1.0,,,,18969_1426,18969_1426_42,18969_42,18969,5.0,1,1,0
1427,45.0,,Platinum,event_team_player_1,1.0,,,,18969_1427,18969_1427_45,18969_45,18969,6.0,1,1,0
1427,8.0,,Platinum,event_team_player_2,2.0,,,,18969_1427,18969_1427_8,18969_8,18969,5.0,0,1,0
1427,70.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1427,18969_1427_70,18969_70,18969,6.0,0,0,1
1428,8.0,,Platinum,event_team_player_1,1.0,,,,18969_1428,18969_1428_8,18969_8,18969,5.0,1,1,0
1429,8.0,,Platinum,event_team_player_1,1.0,,,,18969_1429,18969_1429_8,18969_8,18969,5.0,1,1,0
1429,45.0,,Platinum,event_team_player_2,2.0,,,,18969_1429,18969_1429_45,18969_45,18969,6.0,0,1,0
1429,70.0,,Velodrome,opp_team_player_1,1.0,InShotPassLane,,,18969_1429,18969_1429_70,18969_70,18969,6.0,0,0,1
1430,45.0,,Platinum,event_team_player_1,1.0,DriveWide,,s,18969_1430,18969_1430_45,18969_45,18969,6.0,1,1,0
1430,9.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1430,18969_1430_9,18969_9,18969,4.0,0,0,1
1430,52.0,,Velodrome,opp_team_player_2,2.0,,,,18969_1430,18969_1430_52,18969_52,18969,4.0,0,0,1
1431,42.0,,Velodrome,event_team_player_1,1.0,,,,18969_1431,18969_1431_42,18969_42,18969,5.0,1,1,0
1431,39.0,,Velodrome,event_team_player_2,2.0,,,,18969_1431,18969_1431_39,18969_39,18969,5.0,0,1,0
1432,39.0,,Velodrome,event_team_player_1,1.0,,,,18969_1432,18969_1432_39,18969_39,18969,5.0,1,1,0
1432,42.0,,Velodrome,event_team_player_2,2.0,,,,18969_1432,18969_1432_42,18969_42,18969,5.0,0,1,0
1433,39.0,,Velodrome,event_team_player_1,1.0,,,,18969_1433,18969_1433_39,18969_39,18969,5.0,1,1,0
1434,39.0,,Velodrome,event_team_player_1,1.0,,,,18969_1434,18969_1434_39,18969_39,18969,5.0,1,1,0
1435,70.0,,Velodrome,event_team_player_1,1.0,,,,18969_1435,18969_1435_70,18969_70,18969,6.0,1,1,0
1435,45.0,,Platinum,opp_team_player_1,1.0,,,,18969_1435,18969_1435_45,18969_45,18969,6.0,0,0,1
1436,70.0,,Velodrome,event_team_player_1,1.0,,,,18969_1436,18969_1436_70,18969_70,18969,6.0,1,1,0
1437,70.0,,Velodrome,event_team_player_1,1.0,,,,18969_1437,18969_1437_70,18969_70,18969,6.0,1,1,0
1438,70.0,,Velodrome,event_team_player_1,1.0,,,,18969_1438,18969_1438_70,18969_70,18969,6.0,1,1,0
1439,45.0,,Platinum,event_team_player_1,1.0,,,,18969_1439,18969_1439_45,18969_45,18969,6.0,1,1,0
1440,61.0,,Velodrome,event_team_player_1,1.0,,,,18969_1440,18969_1440_61,18969_61,18969,3.0,1,1,0
1440,86.0,,Platinum,opp_team_player_1,1.0,,,,18969_1440,18969_1440_86,18969_86,18969,3.0,0,0,1
1441,47.0,,Platinum,event_team_player_1,1.0,,,,18969_1441,18969_1441_47,18969_47,18969,4.0,1,1,0
1442,47.0,,Platinum,event_team_player_1,1.0,,,,18969_1442,18969_1442_47,18969_47,18969,4.0,1,1,0
1442,39.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1442,18969_1442_39,18969_39,18969,5.0,0,0,1
1442,52.0,,Velodrome,opp_team_player_2,2.0,InShotPassLane,,,18969_1442,18969_1442_52,18969_52,18969,4.0,0,0,1
1443,39.0,,Velodrome,event_team_player_1,1.0,,,,18969_1443,18969_1443_39,18969_39,18969,5.0,1,1,0
1443,52.0,,Velodrome,event_team_player_2,2.0,,,,18969_1443,18969_1443_52,18969_52,18969,4.0,0,1,0
1443,47.0,,Platinum,opp_team_player_1,1.0,,,,18969_1443,18969_1443_47,18969_47,18969,4.0,0,0,1
1444,39.0,,Velodrome,event_team_player_1,1.0,,,,18969_1444,18969_1444_39,18969_39,18969,5.0,1,1,0
1445,61.0,,Velodrome,event_team_player_1,1.0,PuckRecoveryRetreivalRebound,,u,18969_1445,18969_1445_61,18969_61,18969,3.0,1,1,0
1445,86.0,,Platinum,opp_team_player_1,1.0,,,,18969_1445,18969_1445_86,18969_86,18969,3.0,0,0,1
1446,61.0,,Velodrome,event_team_player_1,1.0,AttemptedBreakOutClear,,u,18969_1446,18969_1446_61,18969_61,18969,3.0,1,1,0
1446,86.0,,Platinum,opp_team_player_1,1.0,,,,18969_1446,18969_1446_86,18969_86,18969,3.0,0,0,1
1447,8.0,,Platinum,event_team_player_1,1.0,ZoneKeepin,,s,18969_1447,18969_1447_8,18969_8,18969,5.0,1,1,0
1448,8.0,,Platinum,event_team_player_1,1.0,,,,18969_1448,18969_1448_8,18969_8,18969,5.0,1,1,0
1449,8.0,,Platinum,event_team_player_1,1.0,,,,18969_1449,18969_1449_8,18969_8,18969,5.0,1,1,0
1449,86.0,,Platinum,event_team_player_2,2.0,,,,18969_1449,18969_1449_86,18969_86,18969,3.0,0,1,0
1449,61.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1449,18969_1449_61,18969_61,18969,3.0,0,0,1
1450,86.0,,Platinum,event_team_player_1,1.0,SecondTouch,,s,18969_1450,18969_1450_86,18969_86,18969,3.0,1,1,0
1450,8.0,,Platinum,event_team_player_2,2.0,,,,18969_1450,18969_1450_8,18969_8,18969,5.0,0,1,0
1450,61.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1450,18969_1450_61,18969_61,18969,3.0,0,0,1
1451,8.0,,Platinum,event_team_player_1,1.0,PassForTip,,s,18969_1451,18969_1451_8,18969_8,18969,5.0,1,1,0
1451,45.0,,Platinum,event_team_player_2,2.0,,,,18969_1451,18969_1451_45,18969_45,18969,6.0,0,1,0
1451,70.0,,Velodrome,opp_team_player_1,1.0,InShotPassLane,,,18969_1451,18969_1451_70,18969_70,18969,6.0,0,0,1
1452,45.0,,Platinum,event_team_player_1,1.0,,,,18969_1452,18969_1452_45,18969_45,18969,6.0,1,1,0
1452,39.0,,Velodrome,opp_team_player_1,1.0,,,,18969_1452,18969_1452_39,18969_39,18969,5.0,0,0,1
1452,9.0,,Velodrome,opp_team_player_2,2.0,StickCheck,,,18969_1452,18969_1452_9,18969_9,18969,4.0,0,0,1
