player_season_key,player_id,season_id,player_name,games_played,goals,assists,points,shots,sog,shots_blocked,shots_missed,pass_attempts,pass_completed,fo_wins,fo_losses,fo_total,zone_entries,zone_exits,giveaways,takeaways,toi_seconds,playing_toi_seconds,stoppage_seconds,shift_count,logical_shifts,corsi_for,corsi_against,fenwick_for,fenwick_against,blocks,hits,puck_battles,puck_battle_wins,retrievals,plus_ev,minus_ev,plus_total,minus_total,plus_en_adj,minus_en_adj,gf_all_shift,ga_all_shift,cf_shift,ca_shift,gf_adj,ga_adj,cf_adj,ca_adj,player_rating,avg_opp_rating_precise,qoc_precise,qoc_rating,qot_rating,avg_shift_quality_score,games_over,games_under,games_expected,expected_pm,pm_vs_expected,toi_minutes,toi_per_game_seconds,toi_per_game_minutes,plus_minus_total,plus_minus_ev,plus_minus_en_adj,pm_all_shift,pm_adj,shooting_pct,pass_pct,fo_pct,cf_pct,ff_pct,cf_pct_adj,avg_rating_advantage,goals_per_game,assists_per_game,points_per_game,shots_per_game,pm_adj_per_game,goals_per_60,assists_per_60,points_per_60,shots_per_60,corsi_for_per_60,corsi_against_per_60,gf_adj_per_60,ga_adj_per_60,pm_adj_per_60,cf_adj_per_60,ca_adj_per_60,over_pct,under_pct
PSN20252026F_P100086,P100086,N20252026F,Beau Kelly,1,0,0,0,7,3,0,3,14,11,0,0,0,7,10,13,0,1605.0,1196.0,409.0,37,13,27,30,22,23,0,0,0,0,0,1,-1,1,-1,1,-1,2.0,2.0,30.0,32.0,2.0,1.7777777777777777,28.21802884615384,28.70505251859235,4.0,4.1804487179487175,4.1804487179487175,4.07,0.0,62.21245421245422,0,0,1,-0.0902243589743587,0.0902243589743587,26.75,1605.0,26.75,2,2,2,0.0,0.22222222222222232,0.0,78.57142857142857,0.0,47.368421052631575,48.888888888888886,49.57220896975183,-0.18044871794871753,0.0,0.0,0.0,7.0,0.22222222222222232,0.0,0.0,0.0,15.700934579439252,60.560747663551396,67.28971962616822,4.485981308411215,3.9875389408099684,0.4984423676012463,63.2927749820273,64.38516452768377,0.0,0.0
PSN20252026F_P100088,P100088,N20252026F,Hayden Smith,1,1,0,1,23,18,4,1,18,12,0,0,0,20,12,7,0,1846.0,1426.0,420.0,53,14,51,23,40,16,0,0,0,0,0,2,-1,2,-1,2,-1,4.0,2.0,27.0,55.0,3.9,2.1333333333333333,52.507882653061216,22.339502960925696,5.0,4.118265306122448,4.118265306122448,4.07,0.0,62.37615955473098,1,0,0,0.4408673469387758,1.5591326530612242,30.766666666666666,1846.0,30.766666666666666,3,3,3,2.0,1.7666666666666666,4.3478260869565215,66.66666666666666,0.0,68.91891891891892,71.42857142857143,70.15326216450897,0.8817346938775517,1.0,0.0,1.0,23.0,1.7666666666666666,1.9501625135427951,0.0,1.9501625135427951,44.853737811484294,99.45828819068255,44.853737811484294,7.605633802816901,4.160346695557963,3.445287107258938,102.39890441550399,43.56566124557557,100.0,0.0
PSN20252026F_P100091,P100091,N20252026F,Bert Loper,1,0,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,984.0,818.0,166.0,18,11,9,27,8,22,0,0,0,0,0,0,-2,0,-2,0,-2,0.0,4.0,28.0,9.0,0.0,4.063492063492063,9.040909090909093,26.87782805429864,2.0,4.0181818181818185,4.0181818181818185,4.07,0.0,62.38636363636363,0,1,0,-1.0090909090909093,-2.9909090909090907,16.4,984.0,16.4,2,2,2,-4.0,-4.063492063492063,0.0,0.0,0.0,25.0,26.666666666666668,25.17045366700853,-2.0181818181818185,0.0,0.0,0.0,2.0,-4.063492063492063,0.0,0.0,0.0,7.317073170731708,32.926829268292686,98.78048780487805,0.0,14.866434378629501,-14.866434378629501,33.07649667405766,98.33351727182429,0.0,100.0
PSN20252026F_P100093,P100093,N20252026F,Pat Major,2,0,0,0,5,2,1,2,20,10,0,0,0,12,11,16,1,2686.0,2572.0,114.0,92,18,30,68,23,49,6,0,0,0,14,0,-2,1,-2,0,-2,3.0,4.0,59.0,42.0,3.1,3.904761904761905,29.239950396825392,69.44156400088552,3.0,3.925416666666667,3.925416666666667,3.885,0.0,65.96473214285714,1,1,0,-0.925416666666667,-0.074583333333333,44.766666666666666,1343.0,22.383333333333333,3,2,2,-1.0,-0.804761904761905,0.0,50.0,0.0,30.612244897959183,31.944444444444443,29.63062593362842,-0.925416666666667,0.0,0.0,0.0,2.5,-0.4023809523809525,0.0,0.0,0.0,6.701414743112435,40.20848845867461,91.13924050632912,4.15487714072971,5.233485799383045,-1.0786086586533352,39.1898069354324,93.071344156064,50.0,50.0
PSN20252026F_P100096,P100096,N20252026F,Jared Wolf,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3185.0,2623.0,562.0,85,3,61,57,47,43,0,0,0,0,0,2,-4,2,-4,2,-4,4.0,7.0,60.0,67.0,3.9,7.1380018674136325,63.02422341696536,55.16926368130439,4.0,4.13273596176822,4.13273596176822,4.07,0.0,46.27450980392157,0,1,0,-0.06636798088411,-2.93363201911589,53.083333333333336,3185.0,53.083333333333336,6,6,6,-3.0,-3.2380018674136326,0.0,100.0,0.0,51.69491525423729,52.22222222222223,53.32292410034831,-0.13273596176822,0.0,0.0,0.0,0.0,-3.2380018674136326,0.0,0.0,0.0,0.0,68.94819466248038,64.42700156985872,4.408163265306123,8.068071184517764,-3.6599079192116415,71.23617089515709,62.35772347023417,0.0,100.0
PSN20252026F_P100097,P100097,N20252026F,Steve Smith,1,0,0,0,1,1,0,0,2,1,0,0,0,2,0,3,1,855.0,757.0,98.0,24,9,12,17,8,13,0,0,0,0,0,0,-1,0,-1,0,-1,0.0,2.0,16.0,14.0,0.0,1.7777777777777777,12.648611111111112,16.128252992203798,3.0,4.216203703703704,4.216203703703704,4.07,0.0,59.29365079365079,0,1,0,-0.6081018518518517,-1.3918981481481485,14.25,855.0,14.25,1,1,1,-2.0,-1.7777777777777777,0.0,50.0,0.0,41.37931034482759,38.095238095238095,43.95409821480192,-1.2162037037037043,0.0,0.0,0.0,1.0,-1.7777777777777777,0.0,0.0,0.0,4.2105263157894735,50.526315789473685,71.57894736842105,0.0,7.485380116959064,-7.485380116959064,53.257309941520475,67.90843365138441,0.0,100.0
PSN20252026F_P100099,P100099,N20252026F,Colby Rasplicka,1,0,0,0,4,2,0,2,6,4,0,0,0,6,4,5,2,1192.0,979.0,213.0,32,10,23,18,21,13,0,0,0,0,12,0,0,0,0,0,0,0.0,0.0,30.0,13.0,0.0,0.0,21.03541666666667,19.681093394077447,4.0,3.6583333333333337,3.6583333333333337,3.85,0.0,71.5,0,0,1,0.1708333333333331,-0.1708333333333331,19.866666666666667,1192.0,19.866666666666667,0,0,0,0.0,0.0,0.0,66.66666666666666,0.0,56.09756097560976,61.76470588235294,51.66311315799014,0.34166666666666634,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.080536912751677,69.46308724832214,54.36241610738254,0.0,0.0,0.0,63.52978187919464,59.439543807616445,0.0,0.0
PSN20252026F_P100100,P100100,N20252026F,Nate Flint,1,0,0,0,1,0,0,0,1,1,8,11,19,1,5,7,0,1395.0,1201.0,194.0,30,13,18,35,14,27,0,0,0,0,0,0,-2,0,-2,0,-2,0.0,4.0,34.0,21.0,0.0,4.063492063492063,18.28798076923077,34.448855122374404,4.0,4.063995726495727,4.063995726495727,4.07,0.0,59.47435897435897,0,1,0,-0.0319978632478634,-3.968002136752137,23.25,1395.0,23.25,2,2,2,-4.0,-4.063492063492063,0.0,100.0,42.10526315789473,33.9622641509434,34.146341463414636,34.67781193172022,-0.06399572649572693,0.0,0.0,0.0,1.0,-4.063492063492063,0.0,0.0,0.0,2.5806451612903225,46.45161290322581,90.32258064516128,0.0,10.486431131592422,-10.486431131592422,47.19478908188586,88.90027128354684,0.0,100.0
PSN20252026F_P100105,P100105,N20252026F,Ronnie Pinnell,4,0,0,0,12,7,5,0,49,29,0,0,0,14,29,38,7,4634.0,3985.0,649.0,131,38,70,95,51,71,9,0,3,2,37,2,-1,2,-1,2,-1,2.0,2.0,88.0,80.0,2.0,1.6666666666666667,71.24764021164022,93.4956122024981,4.0,4.0639345238095235,4.0639345238095235,3.92,0.0,64.14381613756613,1,1,2,-0.12786904761904772,0.12786904761904766,77.23333333333333,1158.5,19.308333333333334,3,3,3,0.0,0.33333333333333326,0.0,59.183673469387756,0.0,42.42424242424242,41.80327868852459,43.247683390719395,-0.06393452380952347,0.0,0.0,0.0,3.0,0.08333333333333331,0.0,0.0,0.0,9.322399654725938,54.38066465256797,73.80233059991367,1.5537332757876563,1.294777729823047,0.25895554596460935,55.34991470908605,72.63362190957987,25.0,25.0
PSN20252026F_P100107,P100107,N20252026F,Matt Quinn,1,0,1,1,4,0,2,1,12,5,0,0,0,2,2,7,1,1480.0,1315.0,165.0,46,11,40,24,31,18,1,0,1,1,11,4,-1,4,-2,4,-1,5.0,2.0,28.0,31.0,4.9,2.0,39.5939393939394,24.246135006888103,3.0,3.95939393939394,3.95939393939394,3.93,0.0,67.22077922077922,1,0,0,-0.4796969696969697,3.479696969696969,24.666666666666668,1480.0,24.666666666666668,6,5,5,3.0,2.9000000000000004,0.0,41.66666666666667,0.0,62.5,63.26530612244898,62.02050947707883,-0.9593939393939399,0.0,1.0,1.0,4.0,2.9000000000000004,0.0,2.4324324324324325,2.4324324324324325,9.72972972972973,97.2972972972973,58.37837837837838,11.918918918918921,4.864864864864865,7.054054054054055,96.30958230958232,58.97708515188998,100.0,0.0
PSN20252026F_P100108,P100108,N20252026F,Robert Mayfield,4,1,1,2,15,6,5,3,39,24,0,0,0,8,21,32,7,4923.0,4427.0,496.0,143,40,84,92,64,75,2,0,1,0,28,4,-5,4,-5,4,-5,7.0,6.0,92.0,82.0,7.375,5.6158730158730155,85.55857208994709,90.81469785892942,3.0,4.075464947089947,4.075464947089947,3.98,0.0,65.10955387205387,3,1,0,-2.150929894179894,3.150929894179894,82.05,1230.75,20.5125,9,9,9,1.0,1.7591269841269845,6.666666666666667,61.53846153846154,0.0,47.72727272727273,46.043165467625904,48.50994264309273,-1.075464947089947,0.25,0.25,0.5,3.75,0.43978174603174613,0.7312614259597806,0.7312614259597806,1.4625228519195612,10.96892138939671,61.425959780621575,67.27605118829982,5.393053016453383,4.106671309596355,1.2863817068570271,62.5656834295774,66.40928545442736,75.0,25.0
PSN20252026F_P100110,P100110,N20252026F,JoLyn Maly,1,0,0,0,2,0,0,2,3,3,0,0,0,1,1,3,0,737.0,649.0,88.0,23,9,20,10,14,9,0,0,1,0,3,0,-1,0,-1,0,-1,0.0,1.0,13.0,17.0,0.0,1.0,19.685185185185183,10.159924741298214,2.0,3.9370370370370367,3.9370370370370367,4.0,0.0,60.61111111111112,0,0,1,-0.9685185185185184,-0.0314814814814816,12.283333333333333,737.0,12.283333333333333,1,1,1,-1.0,-1.0,0.0,100.0,0.0,66.66666666666666,60.86956521739131,65.95782435941813,-1.9370370370370367,0.0,0.0,0.0,2.0,-1.0,0.0,0.0,0.0,9.76933514246947,97.69335142469471,48.846675712347356,0.0,4.884667571234735,-4.884667571234735,96.1555857078245,49.62785491000484,0.0,0.0
PSN20252026F_P100111,P100111,N20252026F,Michelle Freddolino,1,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,1,1135.0,1135.0,0.0,44,11,27,8,22,6,0,0,0,0,0,1,0,2,0,1,0,2.0,0.0,25.0,9.0,1.875,0.0,25.61617694805195,8.43217160929341,2.0,3.7949891774891777,3.7949891774891777,3.93,0.0,73.33333333333333,1,0,0,-0.8974945887445889,2.897494588744589,18.916666666666668,1135.0,18.916666666666668,2,1,1,2.0,1.875,0.0,0.0,0.0,77.14285714285715,78.57142857142857,75.23471191240988,-1.7949891774891777,0.0,0.0,0.0,2.0,1.875,0.0,0.0,0.0,6.343612334801763,85.63876651982379,25.37444933920705,5.9471365638766525,0.0,5.9471365638766525,81.24954802906346,26.745213914939452,100.0,0.0
PSN20252026F_P100117,P100117,N20252026F,Keegan Mantaro,1,2,1,3,7,6,1,0,17,11,11,11,22,10,10,5,3,1535.0,1328.0,207.0,38,13,29,28,23,21,0,0,1,0,10,3,-1,3,-2,3,-1,4.0,2.0,19.0,35.0,3.95,2.052631578947368,29.514935897435898,27.51149461485167,6.0,4.071025641025641,4.071025641025641,3.93,0.0,61.33516483516484,1,0,0,0.9644871794871794,1.0355128205128206,25.583333333333332,1535.0,25.583333333333332,5,4,4,2.0,1.897368421052632,28.57142857142857,64.70588235294117,50.0,50.877192982456144,52.27272727272727,51.75659011495779,1.9289743589743589,2.0,1.0,3.0,7.0,1.897368421052632,4.690553745928339,2.3452768729641695,7.035830618892509,16.416938110749186,68.01302931596092,65.66775244299674,9.26384364820847,4.813989370821189,4.4498542773872805,69.22069656727638,64.52207206088991,100.0,0.0
PSN20252026F_P100119,P100119,N20252026F,Eric Elliott,1,0,0,0,9,4,4,1,18,11,0,0,0,10,13,8,1,1660.0,1660.0,0.0,47,11,34,18,25,12,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,35.0,18.0,0.0,0.0,32.585939754689754,18.781106348541662,5.0,3.833639971139971,3.833639971139971,3.93,0.0,66.96969696969697,0,1,0,0.5831800144300145,-0.5831800144300145,27.666666666666668,1660.0,27.666666666666668,0,0,0,0.0,0.0,0.0,61.111111111111114,0.0,65.38461538461539,67.56756756756756,63.4374413689321,1.166360028860029,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,19.518072289156624,73.73493975903614,39.03614457831325,0.0,0.0,0.0,70.6683030824597,40.73011015346384,0.0,100.0
PSN20252026F_P100123,P100123,N20252026F,Todd Heffner,1,0,0,0,7,3,2,1,16,11,0,0,0,3,7,10,2,1733.0,1418.0,315.0,51,13,46,27,35,20,0,0,0,0,0,1,-3,1,-3,1,-3,4.0,5.0,30.0,50.0,3.9,5.360224089635854,46.457788461538456,26.733945827581287,4.0,4.039807692307692,4.039807692307692,4.07,0.0,59.30769230769231,0,1,0,-0.0199038461538458,-0.980096153846154,28.883333333333333,1733.0,28.883333333333333,4,4,4,-1.0,-1.460224089635854,0.0,68.75,0.0,63.013698630136986,63.63636363636363,63.4740915934883,-0.03980769230769177,0.0,0.0,0.0,7.0,-1.460224089635854,0.0,0.0,0.0,14.54125793421812,95.55683785343335,56.087709174841315,8.101557991921524,11.134914438943493,-3.0333564470219705,96.50781215322472,55.5350288397534,0.0,100.0
PSN20252026F_P100128,P100128,N20252026F,Brody Keene,1,0,0,0,3,1,1,1,18,15,0,0,0,7,4,1,0,1214.0,1034.0,180.0,44,12,27,8,17,5,0,0,0,0,11,0,0,0,0,0,0,0.0,0.0,21.0,14.0,0.0,0.0,25.734375,8.39344262295082,5.0,3.8125,3.8125,3.85,0.0,66.5,0,1,0,0.59375,-0.59375,20.233333333333334,1214.0,20.233333333333334,0,0,0,0.0,0.0,0.0,83.33333333333334,0.0,77.14285714285715,77.27272727272727,75.40586182309453,1.1875,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.896210873146623,80.06589785831962,23.723228995057664,0.0,0.0,0.0,76.31280889621088,24.889945175142465,0.0,100.0
PSN20252026F_P100132,P100132,N20252026F,Nick Ciampoli,4,2,0,2,9,6,1,2,22,18,1,3,4,10,16,17,5,4109.0,3679.0,430.0,115,35,54,91,40,67,1,0,2,1,9,2,-2,3,-3,2,-2,5.0,4.0,89.0,62.0,4.35,4.111111111111111,54.30839691558441,92.00741155627375,4.0,3.993325216450216,3.993325216450216,3.9425,0.0,68.1072104978355,2,1,1,0.013349567099567205,0.9866504329004329,68.48333333333333,1027.25,17.120833333333334,6,4,4,1.0,0.23888888888888893,22.22222222222222,81.81818181818183,25.0,37.24137931034483,37.38317757009346,37.11724487106934,0.0066747835497840136,0.5,0.0,0.5,2.25,0.05972222222222223,1.7522511559990266,0.0,1.7522511559990266,7.88513020199562,47.31078121197372,79.72742759795571,3.8111462642978826,3.6018495984424432,0.20929666585543932,47.58097563789338,80.61004662997945,50.0,25.0
PSN20252026F_P100138,P100138,N20252026F,Thane Gilmore,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3236.0,3236.0,0.0,103,4,64,38,49,27,0,0,0,0,0,1,-1,2,-1,1,-1,4.0,4.0,62.0,41.0,3.875,4.0,61.74263247863248,39.38931500599124,3.0,3.85891452991453,3.85891452991453,3.93,0.0,64.35632183908046,0,0,1,-0.429457264957265,0.429457264957265,53.93333333333333,3236.0,53.93333333333333,3,2,2,0.0,-0.125,0.0,0.0,0.0,62.745098039215684,64.47368421052632,61.051560871029345,-0.85891452991453,0.0,0.0,0.0,0.0,-0.125,0.0,0.0,0.0,0.0,71.1990111248455,42.27441285537701,4.31087762669963,4.449938195302844,-0.13906056860321386,68.68772463630313,43.82000433299397,0.0,0.0
PSN20252026F_P100159,P100159,N20252026F,Josh Cronk,2,1,0,1,10,4,3,3,23,12,0,2,2,17,9,22,1,2444.0,2223.0,221.0,71,18,45,46,33,34,0,0,0,0,0,2,-1,2,-1,2,-1,6.0,2.0,39.0,57.0,5.9,1.9047619047619049,47.61709821428572,43.20637757222481,5.0,4.248005952380952,4.248005952380952,3.96,0.0,65.76949404761905,2,0,0,0.7519940476190476,3.2480059523809524,40.733333333333334,1222.0,20.366666666666667,3,3,3,4.0,3.9952380952380953,10.0,52.17391304347826,0.0,49.45054945054945,49.25373134328358,52.42818313429709,0.7519940476190481,0.5,0.0,0.5,5.0,1.9976190476190476,1.4729950900163666,0.0,1.4729950900163666,14.729950900163667,66.2847790507365,67.75777414075287,8.690671031096564,2.805704933364508,5.884966097732056,70.13975187046996,63.64278202128041,100.0,0.0
PSN20252026F_P100161,P100161,N20252026F,Galen Wood,3,1,1,2,7,3,2,2,26,18,4,4,8,20,9,9,6,3425.0,3015.0,410.0,110,27,47,73,33,57,0,0,2,0,7,2,-3,2,-3,2,-3,2.0,5.0,55.0,68.0,2.0,4.571428571428572,47.34933829365079,72.37968336212175,5.0,4.056310846560847,4.056310846560847,3.9233333333333333,0.0,61.150617283950616,0,2,1,1.41553373015873,-4.41553373015873,57.083333333333336,1141.6666666666667,19.02777777777778,5,5,5,-3.0,-2.571428571428572,14.285714285714285,69.23076923076923,50.0,39.166666666666664,36.666666666666664,39.54708527543365,0.9436891534391529,0.3333333333333333,0.3333333333333333,0.6666666666666666,2.3333333333333335,-0.8571428571428573,1.051094890510949,1.051094890510949,2.102189781021898,7.357664233576643,49.401459854014604,76.72992700729927,2.102189781021898,4.805005213764339,-2.7028154327424407,49.76864754953076,76.07791535872651,0.0,66.66666666666666
PSN20252026F_P100164,P100164,N20252026F,Zachary Coleman,1,1,0,1,10,7,2,1,6,4,0,0,0,4,6,6,0,1207.0,1207.0,0.0,40,12,29,8,22,6,0,0,0,0,0,1,0,2,0,1,0,2.0,0.0,24.0,9.0,1.875,0.0,27.988164682539683,8.289218054541903,4.0,3.860436507936508,3.860436507936508,3.93,0.0,69.16666666666667,1,0,0,0.0697817460317462,1.9302182539682533,20.116666666666667,1207.0,20.116666666666667,2,1,1,2.0,1.875,10.0,66.66666666666666,0.0,78.37837837837837,78.57142857142857,77.1504517990794,0.13956349206349206,1.0,0.0,1.0,10.0,1.875,2.9826014913007457,0.0,2.9826014913007457,29.826014913007455,86.49544324772162,23.860811930405966,5.592377796188898,0.0,5.592377796188898,83.47754172091372,24.723434131193745,100.0,0.0
PSN20252026F_P100170,P100170,N20252026F,Kennen Newsham,1,0,0,0,5,3,2,0,18,10,0,0,0,6,6,4,2,1727.0,1423.0,304.0,47,10,22,23,18,15,1,0,1,0,21,0,0,0,0,0,0,0.0,0.0,30.0,16.0,0.0,0.0,20.71457142857143,24.42724927932029,4.0,3.766285714285714,3.766285714285714,3.75,0.0,70.50357142857142,0,0,1,0.1168571428571429,-0.1168571428571429,28.783333333333335,1727.0,28.783333333333335,0,0,0,0.0,0.0,0.0,55.55555555555556,0.0,48.888888888888886,54.54545454545454,45.88776239800646,0.23371428571428599,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,10.422698320787493,45.85987261146497,47.94441227562247,0.0,0.0,0.0,43.1803457688808,50.91957000900582,0.0,0.0
PSN20252026F_P100185,P100185,N20252026F,Samson Leifer,1,0,0,0,14,9,5,0,13,8,12,5,17,15,4,5,3,1449.0,1225.0,224.0,49,12,33,9,20,6,1,0,0,0,12,0,0,0,0,0,0,0.0,0.0,26.0,17.0,0.0,0.0,31.72114087301587,9.362841052562777,6.0,3.844986772486772,3.844986772486772,3.75,0.0,66.33333333333333,0,1,0,1.0775066137566138,-1.0775066137566138,24.15,1449.0,24.15,0,0,0,0.0,0.0,0.0,61.53846153846154,70.58823529411765,78.57142857142857,76.92307692307693,77.21048298209496,2.155013227513228,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,34.78260869565217,81.98757763975155,22.360248447204967,0.0,0.0,0.0,78.81028788326924,23.261716900777085,0.0,100.0
PSN20252026F_P100192,P100192,N20252026F,Chris Premo,1,0,0,0,11,2,3,6,27,20,15,9,24,13,9,8,3,1705.0,1592.0,113.0,57,12,46,18,36,16,0,0,1,1,27,1,-1,1,-1,1,-1,1.0,1.0,30.0,32.0,0.95,1.0,45.01428571428571,18.39416058394161,5.0,3.914285714285714,3.914285714285714,3.93,0.0,62.638888888888886,0,1,0,0.5428571428571429,-0.5428571428571429,28.416666666666668,1705.0,28.416666666666668,2,2,2,0.0,-0.050000000000000044,0.0,74.07407407407408,62.5,71.875,69.23076923076923,70.99099306513706,1.0857142857142859,0.0,0.0,0.0,11.0,-0.050000000000000044,0.0,0.0,0.0,23.225806451612904,97.12609970674487,38.0058651026393,2.005865102639296,2.1114369501466275,-0.10557184750733148,95.04482614160034,38.83811032386498,0.0,100.0
PSN20252026F_P100197,P100197,N20252026F,Samuel Yetsko,1,0,0,0,11,7,2,2,12,7,0,0,0,12,10,15,3,1671.0,1671.0,0.0,62,12,36,20,29,15,0,0,0,0,0,1,-1,2,-1,1,-1,4.0,4.0,32.0,24.0,3.875,4.0,34.57711996336997,20.82301824914128,5.0,3.841902218152218,3.841902218152218,3.93,0.0,64.54861111111111,0,1,0,0.5790488909238907,-0.5790488909238907,27.85,1671.0,27.85,3,2,2,0.0,-0.125,0.0,58.333333333333336,0.0,64.28571428571429,65.9090909090909,62.413418231439124,1.1580977818477818,0.0,0.0,0.0,11.0,-0.125,0.0,0.0,0.0,23.6983842010772,77.55834829443447,43.08797127468581,8.348294434470377,8.617594254937163,-0.26929982046678635,74.49289758715253,44.8610806085629,0.0,100.0
PSN20252026F_P100198,P100198,N20252026F,Maxwell Donaty,4,0,0,0,10,5,1,3,53,44,0,0,0,17,29,24,7,4488.0,4075.0,413.0,141,36,48,110,35,84,7,0,4,2,35,2,-4,3,-5,2,-4,5.0,6.0,89.0,63.0,4.4,6.015873015873016,48.58549404761905,108.94459721105098,4.0,4.05818253968254,4.05818253968254,2.92,0.0,65.4451814058957,1,1,1,-0.0872738095238101,-0.9127261904761896,74.8,1122.0,18.7,8,6,6,-1.0,-1.6158730158730155,0.0,83.01886792452831,0.0,30.37974683544304,29.411764705882355,30.84204018382744,-0.05818253968253995,0.0,0.0,0.0,2.5,-0.40396825396825387,0.0,0.0,0.0,8.02139037433155,38.50267379679145,88.23529411764706,3.5294117647058827,4.825566590272473,-1.29615482556659,38.97232142857143,87.38871434041522,25.0,25.0
PSN20252026F_P100201,P100201,N20252026F,Garrett Ashcroft,4,1,1,2,15,9,3,3,48,27,29,47,76,34,24,17,4,5732.0,4878.0,854.0,169,42,75,132,56,101,0,0,1,0,29,4,-3,4,-3,4,-3,6.0,5.0,101.0,105.0,5.075,4.266666666666667,75.09713955026454,131.9679340065778,5.0,4.0082457010582,4.0082457010582,3.9425,0.0,63.986754722550174,1,1,2,1.983508597883598,-0.983508597883598,95.53333333333333,1433.0,23.883333333333333,7,7,7,1.0,0.8083333333333336,6.666666666666667,56.25,38.15789473684211,36.231884057971016,35.6687898089172,36.267410172217815,0.9917542989417996,0.25,0.25,0.5,3.75,0.2020833333333334,0.6280530355896721,0.6280530355896721,1.2561060711793441,9.42079553384508,47.1039776692254,82.9030006978367,3.187369155617586,2.679692951849267,0.5076762037683183,47.16498645864486,82.8828615533287,25.0,25.0
PSN20252026F_P100202,P100202,N20252026F,Francis Forte,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3240.0,2920.0,320.0,95,4,75,46,59,37,0,0,0,0,0,4,-2,4,-3,4,-2,5.0,3.0,49.0,67.0,4.9,3.052631578947368,77.90730230559207,44.28339703597161,5.0,4.15505612296491,4.15505612296491,3.93,0.0,69.18339768339769,1,0,0,0.4224719385175448,1.5775280614824552,54.0,3240.0,54.0,7,6,6,2.0,1.8473684210526322,0.0,0.0,0.0,61.98347107438017,61.458333333333336,63.75878256315992,0.8449438770350897,0.0,0.0,0.0,0.0,1.8473684210526322,0.0,0.0,0.0,0.0,83.33333333333333,51.11111111111111,5.444444444444445,3.3918128654970756,2.052631578947369,86.56366922843563,49.2037744844129,100.0,0.0
PSN20252026F_P100210,P100210,N20252026F,Josh Simonds,1,0,0,0,3,3,0,0,14,9,0,0,0,6,3,5,1,1243.0,1133.0,110.0,41,9,26,18,22,13,3,0,2,2,12,3,0,3,0,3,0,4.0,0.0,15.0,27.0,3.9,0.0,25.94755291005291,18.03638291527221,4.0,3.9919312169312167,3.9919312169312167,3.93,0.0,67.98412698412699,1,0,0,0.0040343915343916,3.995965608465609,20.716666666666665,1243.0,20.716666666666665,3,3,3,4.0,3.9,0.0,64.28571428571429,0.0,59.09090909090909,62.857142857142854,58.99324929242189,0.008068783068783336,0.0,0.0,0.0,3.0,3.9,0.0,0.0,0.0,8.688656476267095,75.30168946098149,52.13193885760257,11.295253419147224,0.0,11.295253419147224,75.1497912117381,52.23731174173769,100.0,0.0
PSN20252026F_P100211,P100211,N20252026F,Noel Black,1,0,0,0,2,1,1,0,8,6,0,0,0,1,1,6,1,1143.0,1008.0,135.0,36,8,23,20,21,16,0,0,0,0,0,0,-3,0,-3,0,-3,0.0,5.0,23.0,25.0,0.0,4.852287581699346,23.45021701388889,19.61602315780512,4.0,4.078298611111111,4.078298611111111,4.07,0.0,49.46943681318681,0,1,0,-0.0391493055555556,-4.960850694444444,19.05,1143.0,19.05,3,3,3,-5.0,-4.852287581699346,0.0,75.0,0.0,53.48837209302325,56.75675675675676,54.451507539081454,-0.07829861111111125,0.0,0.0,0.0,2.0,-4.852287581699346,0.0,0.0,0.0,6.299212598425196,72.44094488188976,62.99212598425197,0.0,15.282795532911326,-15.282795532911326,73.85895122484689,61.78275010332321,0.0,100.0
PSN20252026F_P100214,P100214,N20252026F,Ryan Kiehl,1,0,0,0,4,3,1,0,10,8,0,0,0,5,4,2,1,1181.0,968.0,213.0,31,10,22,16,20,11,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,30.0,10.0,0.0,0.0,20.01083333333333,17.590471827759963,4.0,3.638333333333333,3.638333333333333,3.75,0.0,72.45,0,0,1,0.1808333333333334,-0.1808333333333334,19.683333333333334,1181.0,19.683333333333334,0,0,0,0.0,0.0,0.0,80.0,0.0,57.89473684210527,64.51612903225806,53.21845411376539,0.3616666666666668,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.193056731583404,67.06181202370873,48.772226926333616,0.0,0.0,0.0,60.998306519898385,53.62040523279921,0.0,0.0
