game_id,player_1_id,player_2_id,shifts_together,home_team_id,away_team_id,toi_together,goals_for,goals_against,corsi_for,corsi_against,ozone_pct,xgf
18987,P100198,P100032,23,N10007,N10010,5862.0,0,0,10,6,100.0,0.63
18987,P100198,P100033,30,N10007,N10010,12883.0,6,6,12,30,44.6,1.4
18987,P100198,P100034,33,N10007,N10010,13140.0,6,6,31,13,71.4,1.73
18987,P100198,P100080,11,N10007,N10010,3432.0,6,6,3,5,54.5,1.08
18987,P100198,P100099,22,N10007,N10010,7189.0,0,0,10,18,46.0,0.41
18987,P100198,P100128,22,N10007,N10010,8676.0,0,0,6,17,0.0,0.2
18987,P100198,P100170,18,N10007,N10010,5341.0,0,0,5,7,0.0,0.13
18987,P100198,P100185,26,N10007,N10010,10396.0,0,0,6,23,0.0,0.2
18987,P100198,P100214,20,N10007,N10010,6801.0,0,0,8,17,37.0,0.25
18987,P100198,P100223,6,N10007,N10010,2340.0,6,6,2,4,0.0,1.0
18987,P100198,P100232,8,N10007,N10010,2844.0,6,6,3,6,30.8,1.08
18987,P100201,P100004,8,N10007,N10010,2021.0,0,0,3,5,78.6,0.13
18987,P100201,P100009,54,N10007,N10010,17836.0,6,6,33,23,74.7,1.66
18987,P100201,P100031,24,N10007,N10010,7343.0,0,0,4,15,48.5,0.15
18987,P100201,P100032,22,N10007,N10010,7272.0,0,0,11,12,61.1,0.5
18987,P100201,P100033,37,N10007,N10010,11656.0,6,6,13,27,52.2,1.6
18987,P100201,P100034,35,N10007,N10010,11560.0,6,6,11,25,52.2,1.44
18987,P100201,P100080,21,N10007,N10010,8052.0,6,6,15,11,85.7,1.76
18987,P100201,P100099,11,N10007,N10010,3297.0,0,0,4,10,60.0,0.21
18987,P100201,P100128,26,N10007,N10010,7720.0,0,0,5,16,41.7,0.18
18987,P100201,P100170,16,N10007,N10010,6360.0,0,0,10,9,75.0,0.47
18987,P100201,P100185,30,N10007,N10010,9443.0,0,0,5,23,29.4,0.18
18987,P100201,P100214,9,N10007,N10010,2912.0,0,0,3,9,43.3,0.13
18987,P100201,P100223,19,N10007,N10010,7524.0,6,6,15,11,100.0,1.71
18987,P100201,P100232,15,N10007,N10010,6180.0,6,6,11,9,46.7,1.5
18987,P100224,P100004,9,N10007,N10010,3864.0,0,0,5,8,74.1,0.19
18987,P100224,P100009,47,N10007,N10010,15597.0,6,6,20,25,56.0,1.06
18987,P100224,P100031,11,N10007,N10010,2889.0,0,0,3,6,,0.14
18987,P100224,P100032,34,N10007,N10010,12229.0,0,0,15,19,59.4,0.82
18987,P100224,P100033,18,N10007,N10010,4460.0,6,6,10,8,50.0,0.64
18987,P100224,P100034,18,N10007,N10010,4568.0,6,6,10,8,42.9,0.58
18987,P100224,P100080,25,N10007,N10010,8880.0,6,6,18,8,74.4,1.82
18987,P100224,P100099,10,N10007,N10010,4308.0,0,0,4,9,60.7,0.17
18987,P100224,P100128,16,N10007,N10010,3681.0,0,0,4,7,,0.17
18987,P100224,P100170,26,N10007,N10010,11113.0,0,0,15,11,60.7,0.6
18987,P100224,P100185,20,N10007,N10010,4941.0,0,0,11,4,88.9,0.71
18987,P100224,P100214,11,N10007,N10010,4488.0,0,0,3,8,61.1,0.09
18987,P100224,P100223,23,N10007,N10010,8124.0,6,6,18,8,78.8,1.77
18987,P100224,P100232,18,N10007,N10010,6744.0,6,6,12,5,64.0,1.46
18987,P100230,P100004,24,N10007,N10010,8826.0,0,0,12,15,70.0,0.41
18987,P100230,P100009,45,N10007,N10010,15541.0,6,6,25,22,67.1,1.44
18987,P100230,P100031,8,N10007,N10010,1987.0,0,0,1,7,56.0,0.02
18987,P100230,P100032,24,N10007,N10010,9401.0,0,0,9,13,0.0,0.56
18987,P100230,P100033,23,N10007,N10010,6860.0,6,6,20,9,70.1,1.2
18987,P100230,P100034,25,N10007,N10010,7009.0,6,6,19,11,67.1,1.12
18987,P100230,P100080,15,N10007,N10010,4680.0,6,6,11,3,100.0,1.43
18987,P100230,P100099,23,N10007,N10010,9850.0,0,0,11,18,55.9,0.39
18987,P100230,P100128,10,N10007,N10010,2112.0,0,0,1,7,50.0,0.02
18987,P100230,P100170,20,N10007,N10010,8988.0,0,0,8,11,,0.48
18987,P100230,P100185,8,N10007,N10010,2587.0,0,0,9,1,83.3,0.48
18987,P100230,P100214,25,N10007,N10010,10041.0,0,0,10,18,45.3,0.31
18987,P100230,P100223,11,N10007,N10010,3588.0,6,6,10,3,100.0,1.35
18987,P100230,P100232,13,N10007,N10010,4932.0,6,6,9,7,36.4,1.33
