player_season_key,player_id,season_id,game_type,games_played,goals,primary_assists,secondary_assists,assists,points,shots,sog,shooting_pct,pass_attempts,pass_completed,pass_pct,fo_wins,fo_losses,fo_total,fo_pct,giveaways,takeaways,turnover_diff,bad_giveaways,bad_turnover_diff,blocks,hits,primary_def_events,support_def_events,def_involvement,primary_def_shots,primary_def_goals_against,primary_def_passes,toi_seconds,toi_minutes,shift_count,avg_shift,plus_ev,minus_ev,plus_minus_ev,corsi_for,corsi_against,cf_pct,player_rating,team_avg_rating,opp_avg_rating,team_rating_diff,rating_diff,team_min_rating_avg,team_max_rating_avg,opp_min_rating_avg,opp_max_rating_avg,min_rating_diff,max_rating_diff,fenwick_for,fenwick_against,ff_pct,on_ice_sh_pct,on_ice_sv_pct,pdo,qoc_rating,qot_rating,zone_starts_oz,zone_starts_nz,zone_starts_dz,zone_starts_oz_pct,zone_starts_dz_pct,plus_total,minus_total,plus_minus_total,scoring_chances_for,scoring_chances_against,sc_pct,high_danger_for,high_danger_against,hd_pct,zone_ent_total,zone_ent_controlled,zone_ent_uncontrolled,zone_ent_control_pct,zone_ent_successful,zone_ent_success_pct,zone_ent_controlled_successful,zone_ent_controlled_success_pct,zone_ent_uncontrolled_successful,zone_ent_uncontrolled_success_pct,zone_ent_shot_generated,zone_ent_shot_generated_pct,zone_ent_goal_generated,zone_ent_goal_generated_pct,zone_ent_controlled_shot,zone_ent_controlled_shot_pct,zone_ent_controlled_goal,zone_ent_controlled_goal_pct,zone_ent_uncontrolled_shot,zone_ent_uncontrolled_shot_pct,zone_ent_uncontrolled_goal,zone_ent_uncontrolled_goal_pct,zone_ext_total,zone_ext_controlled,zone_ext_uncontrolled,zone_ext_control_pct,zone_ext_successful,zone_ext_success_pct,zone_ext_controlled_successful,zone_ext_controlled_success_pct,zone_ext_uncontrolled_successful,zone_ext_uncontrolled_success_pct,zone_ext_shot_generated,zone_ext_shot_generated_pct,zone_ext_goal_generated,zone_ext_goal_generated_pct,zone_ext_controlled_shot,zone_ext_controlled_shot_pct,zone_ext_controlled_goal,zone_ext_controlled_goal_pct,zone_ext_uncontrolled_shot,zone_ext_uncontrolled_shot_pct,zone_ext_uncontrolled_goal,zone_ext_uncontrolled_goal_pct,fo_wins_oz,fo_wins_nz,fo_wins_dz,fo_losses_oz,fo_losses_nz,fo_losses_dz,fo_pct_oz,fo_pct_nz,fo_pct_dz,p1_goals,p1_assists,p1_shots,p1_sog,p1_points,p1_toi_seconds,p2_goals,p2_assists,p2_shots,p2_sog,p2_points,p2_toi_seconds,p3_goals,p3_assists,p3_shots,p3_sog,p3_points,p3_toi_seconds,p3_clutch_diff,shots_high_danger,goals_high_danger,shots_low_danger,goals_low_danger,shots_medium_danger,goals_medium_danger,scoring_chance_shots,scoring_chance_goals,scoring_chance_pct,avg_shot_danger,high_danger_shot_pct,low_danger_shot_pct,rush_shots,rush_goals,rush_assists,rush_points,rush_shot_pct,rush_primary,rush_support,rush_involvement,rush_involvement_pct,rush_primary_def,rush_def_support,rush_def_involvement,rush_def_involvement_pct,rush_off_success,rush_off_success_pct,rush_off_shot_generated,rush_off_shot_generated_pct,rush_off_goal_generated,rush_off_goal_generated_pct,rush_off_immediate_shot,rush_primary_success,rush_primary_success_pct,rush_primary_shot,rush_primary_shot_pct,rush_primary_goal,rush_primary_goal_pct,rush_support_success,rush_support_success_pct,rush_support_shot,rush_support_shot_pct,rush_support_goal,rush_support_goal_pct,rush_primary_def_success,rush_primary_def_success_pct,rush_primary_def_stop,rush_primary_def_stop_pct,rush_primary_def_ga,rush_support_def_success,rush_support_def_success_pct,rush_support_def_stop,rush_support_def_stop_pct,rush_support_def_ga,rush_calc_off,rush_calc_def,rush_calc_off_goal,rush_calc_def_ga,dekes,drives_middle,drives_wide,drives_corner,cutbacks,delays,crash_net,screens,give_and_go,second_touch,cycles,poke_checks,stick_checks,zone_ent_denials,backchecks,forechecks,breakouts,dump_ins,loose_puck_wins,puck_recoveries,drives_total,puck_battles_total,plays_successful,plays_unsuccessful,play_success_rate,xg_for,goals_actual,goals_above_expected,xg_per_shot,shots_for_xg,finishing_skill,ev_toi_seconds,ev_cf,ev_ca,ev_cf_pct,ev_gf,ev_ga,ev_goals,ev_assists,ev_points,ev_shots,pp_toi_seconds,pp_cf,pp_ca,pp_cf_pct,pp_gf,pp_ga,pp_goals,pp_assists,pp_points,pp_shots,pk_toi_seconds,pk_cf,pk_ca,pk_cf_pct,pk_gf,pk_ga,pk_goals,pk_assists,pk_points,pk_shots,en_toi_seconds,en_cf,en_ca,en_cf_pct,en_gf,en_ga,en_goals,en_assists,en_points,en_shots,pp_toi_pct,pk_toi_pct,shots_wrist,shots_slap,shots_snap,shots_backhand,shots_one_timer,shots_tip,shots_deflection,shots_wraparound,shots_poke,shots_bat,goals_wrist,goals_one_timer,goals_tip,goals_backhand,wrist_shot_pct,one_timer_pct,shot_type_variety,passes_forehand,passes_backhand,passes_stretch,passes_bank,passes_rim,passes_drop,passes_lob,passes_one_touch,creative_passes,passes_completed,passes_attempted,pass_completion_pct,stretch_pass_pct,pass_type_diversity,shot_assists,goal_creating_actions,pre_shot_touches,sequences_involved,sequence_involvement_pct,sog_sequences,goal_sequences,playmaking_index,plays_under_pressure,plays_not_pressured,pressure_rate,pressure_success_count,pressure_success_pct,unpressured_success_pct,pressure_differential,pressure_giveaways,poise_index,vs_elite_toi,vs_elite_cf_pct,vs_elite_gf,vs_elite_ga,vs_good_toi,vs_good_cf_pct,vs_good_gf,vs_good_ga,vs_avg_toi,vs_avg_cf_pct,vs_avg_gf,vs_avg_ga,vs_weak_toi,vs_weak_cf_pct,vs_weak_gf,vs_weak_ga,cf_pct_adjusted,cf_pct_vs_expected,leading_toi,trailing_toi,tied_toi,close_game_toi,leading_cf_pct,trailing_cf_pct,tied_cf_pct,close_game_cf_pct,leading_goals,trailing_goals,tied_goals,p3_leading_toi,p3_leading_cf,p3_leading_ca,p3_leading_cf_pct,p3_leading_gf,p3_leading_ga,defensive_clutch_cf_pct,defensive_clutch_diff,unique_linemates,top_linemate_toi_together,top_line_cf_pct,chemistry_score,d_partner_toi_together,line_consistency_pct,early_period_goals,early_period_assists,early_period_points,early_period_shots,late_period_goals,late_period_assists,late_period_points,late_period_shots,early_period_cf,early_period_ca,late_period_cf,late_period_ca,early_period_cf_pct,late_period_cf_pct,first_goal_involvement,rebound_recoveries,rebound_shots,rebound_goals,rebound_shot_pct,crash_net_attempts,crash_net_success,garbage_goals,game_score_raw,game_score,game_score_per_60,gs_scoring,gs_shots,gs_playmaking,gs_defense,gs_hustle,offensive_game_score,defensive_game_score,calculated_rating,gar_offense,gar_defense,gar_possession,gar_transition,gar_poise,gar_total,war,war_pace,skill_rating,expected_game_score,game_score_vs_expected,performance_index,adjusted_rating,rating_delta,rating_vs_competition,adjusted_performance_index,rating_differential,cf_pct_rel,ff_pct_rel,gf_pct,gf_pct_rel,rush_def_success,rush_def_success_pct,rush_def_stop,rush_def_stop_pct,rush_def_ga,goals_per_60,assists_per_60,points_per_60,shots_per_60,sog_per_60,turnovers,plus_minus,_export_timestamp
P100039_N20252026F_Regular,P100039,N20252026F,Regular,4,0,0,0,0,0,9,2,0.0,11,6,183.33333333333331,0,0,0,0.0,14,0,-14,8,-8,1,0,42,12,54,1,0,15,4580,76.33333333333333,34,541.8,3,4,-1,71,87,179.0,8.0,0.0,0.0,0.0,-8.0,16.0,16.0,16.0,16.0,0.0,0.0,55,63,186.5,26.5,371.3,397.8,0.0,0.0,36,76,17,107.8,49.0,3,4,-1,43,56,176.1,2,6,100.0,7,5,2,250.0,1,25.0,1,50.0,0,0.0,4.0,200.0,0.0,0.0,3.0,200.0,0.0,0.0,1.0,50.0,0.0,0.0,5,3,2,133.3,2,83.3,1,50.0,1,50.0,2.0,83.3,1.0,33.3,1.0,50.0,0.0,0.0,1.0,50.0,1.0,50.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,1400,0,0,2,1,0,1442,0,0,5,1,0,1738,0.0,0,0,2,0,7,0,2,0,0.0,7.3,0.0,0.0,3,0,0,0,0.0,3,2,5,13.2,1,1,2,6.7,5.0,300.0,5.0,300.0,0.0,0.0,3.0,3,300.0,3,300.0,0,0.0,2,200.0,2,200.0,0,0.0,1,100.0,1,100.0,0,1,100.0,1,100.0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,2,0,4,0,4,9,6,145.5,0.54,0,-0.54,0.24,9,0.0,4143,64,81,179.9,3,4,0,0,0,9,237,1,6,150.0,0,0,0,0,0,0,121,1,0,250.0,0,0,0,0,0,0,79,5,0,250.0,0,0,0,0,0,0,22.799999999999997,10.5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,4,9,0,0,2,0,0,0,0,2,4,11,116.6,0.0,5,2,0,3,32,23.8,23,0,14.399999999999999,9,46,58.2,3,66.6,78.4,-11.8,2,-2.2,0,200.0,0,0,0,200.0,0,0,0,200.0,0,0,4580,179.0,3,4,119.49999999999999,-13.8,1427,932,2221,4282,158.10000000000002,208.9,227.8,169.9,1,2,0,373,4,9,165.0,0,0,165.0,-35.0,42,4505,177.0,-23.0,0,325.4,0,0,0,4,0,0,0,5,33,43,27,38,171.40000000000003,180.7,0,0,1,0,0.0,0,0,0,-0.33,7.67,24.37,0.0,0.2,0.78,0.13,0.12,0.9800000000000001,-0.87,8.0,1.06,0.11,-0.07,0.2,0.06,1.3599999999999999,0.31,6.03,8.0,9.2,-1.5299999999999998,333.6,6.8,-1.2,8.0,266.9,0.0,-21.0,-13.5,183.3,-16.7,2.0,100.0,2.0,100.0,0.0,0.0,0.0,0.0,27.39,6.04,14,-1,2026-01-13T11:03:06.034866
P100039_N20252026F_All,P100039,N20252026F,All,4,0,0,0,0,0,9,2,0.0,11,6,183.33333333333331,0,0,0,0.0,14,0,-14,8,-8,1,0,42,12,54,1,0,15,4580,76.33333333333333,34,541.8,3,4,-1,71,87,179.0,8.0,0.0,0.0,0.0,-8.0,16.0,16.0,16.0,16.0,0.0,0.0,55,63,186.5,26.5,371.3,397.8,0.0,0.0,36,76,17,107.8,49.0,3,4,-1,43,56,176.1,2,6,100.0,7,5,2,250.0,1,25.0,1,50.0,0,0.0,4.0,200.0,0.0,0.0,3.0,200.0,0.0,0.0,1.0,50.0,0.0,0.0,5,3,2,133.3,2,83.3,1,50.0,1,50.0,2.0,83.3,1.0,33.3,1.0,50.0,0.0,0.0,1.0,50.0,1.0,50.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,1400,0,0,2,1,0,1442,0,0,5,1,0,1738,0.0,0,0,2,0,7,0,2,0,0.0,7.3,0.0,0.0,3,0,0,0,0.0,3,2,5,13.2,1,1,2,6.7,5.0,300.0,5.0,300.0,0.0,0.0,3.0,3,300.0,3,300.0,0,0.0,2,200.0,2,200.0,0,0.0,1,100.0,1,100.0,0,1,100.0,1,100.0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,2,0,4,0,4,9,6,145.5,0.54,0,-0.54,0.24,9,0.0,4143,64,81,179.9,3,4,0,0,0,9,237,1,6,150.0,0,0,0,0,0,0,121,1,0,250.0,0,0,0,0,0,0,79,5,0,250.0,0,0,0,0,0,0,22.799999999999997,10.5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,4,9,0,0,2,0,0,0,0,2,4,11,116.6,0.0,5,2,0,3,32,23.8,23,0,14.399999999999999,9,46,58.2,3,66.6,78.4,-11.8,2,-2.2,0,200.0,0,0,0,200.0,0,0,0,200.0,0,0,4580,179.0,3,4,119.49999999999999,-13.8,1427,932,2221,4282,158.10000000000002,208.9,227.8,169.9,1,2,0,373,4,9,165.0,0,0,165.0,-35.0,42,4505,177.0,-23.0,0,325.4,0,0,0,4,0,0,0,5,33,43,27,38,171.40000000000003,180.7,0,0,1,0,0.0,0,0,0,-0.33,7.67,24.37,0.0,0.2,0.78,0.13,0.12,0.9800000000000001,-0.87,8.0,1.06,0.11,-0.07,0.2,0.06,1.3599999999999999,0.31,6.03,8.0,9.2,-1.5299999999999998,333.6,6.8,-1.2,8.0,266.9,0.0,-21.0,-13.5,183.3,-16.7,2.0,100.0,2.0,100.0,0.0,0.0,0.0,0.0,27.39,6.04,14,-1,2026-01-13T11:03:06.034866
P100222_N20252026F_Regular,P100222,N20252026F,Regular,1,0,0,0,0,0,3,2,0.0,7,5,71.42857142857143,0,0,0,0.0,4,1,-3,1,0,0,0,27,2,29,0,0,8,1067,17.783333333333335,9,118.6,1,0,1,16,17,48.5,3.0,0.0,0.0,0.0,-3.0,4.0,4.0,4.0,4.0,0.0,0.0,14,14,50.0,11.1,100.0,111.1,0.0,0.0,12,9,12,36.4,36.4,1,0,1,10,10,50.0,4,0,100.0,1,0,1,0.0,1,100.0,0,0.0,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,50.0,2,100.0,1,100.0,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,1,0,373,0,0,0,0,0,309,0,0,2,1,0,385,0.0,1,0,1,0,1,0,2,0,0.0,2.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,1,1,2,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,1,100.0,0,1,100.0,1,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,4,0,4,9,4,69.2,0.18,0,-0.18,0.06,3,0.0,1067,16,17,48.5,1,0,0,0,0,3,0,0,0,50.0,0,0,0,0,0,0,0,0,0,50.0,0,0,0,0,0,0,0,0,0,50.0,0,0,0,0,0,0,0.0,0.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1,5,2,0,0,0,0,0,0,0,5,7,71.4,0.0,2,0,3,1,17,11.6,15,2,13.8,10,20,33.3,6,60.0,45.0,15.0,1,0.7,0,50.0,0,0,0,50.0,0,0,0,50.0,0,0,1067,48.5,1,0,30.3,-6.1,507,0,560,573,44.4,50.0,53.3,52.9,1,0,0,219,4,6,40.0,1,0,40.0,-10.0,10,1067,48.5,-1.5,0,84.8,0,0,0,2,0,0,0,0,11,11,2,4,50.0,33.3,0,0,0,0,0.0,0,0,0,0.58,2.58,8.7,0.0,0.35,0.14,0.15,0.12,0.49,-0.05,2.1,0.17,0.08,-0.01,0.0,0.12,0.37,0.08,1.64,3.0,3.5,-0.92,73.7,2.2,-0.8,3.0,51.6,-0.9,-1.5,0.0,100.0,50.0,2.0,100.0,2.0,100.0,0.0,0.0,0.0,0.0,10.11,6.74,5,1,2026-01-13T11:03:06.034866
P100222_N20252026F_All,P100222,N20252026F,All,1,0,0,0,0,0,3,2,0.0,7,5,71.42857142857143,0,0,0,0.0,4,1,-3,1,0,0,0,27,2,29,0,0,8,1067,17.783333333333335,9,118.6,1,0,1,16,17,48.5,3.0,0.0,0.0,0.0,-3.0,4.0,4.0,4.0,4.0,0.0,0.0,14,14,50.0,11.1,100.0,111.1,0.0,0.0,12,9,12,36.4,36.4,1,0,1,10,10,50.0,4,0,100.0,1,0,1,0.0,1,100.0,0,0.0,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,50.0,2,100.0,1,100.0,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,1,0,373,0,0,0,0,0,309,0,0,2,1,0,385,0.0,1,0,1,0,1,0,2,0,0.0,2.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,1,1,2,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,1,100.0,0,1,100.0,1,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,4,0,4,9,4,69.2,0.18,0,-0.18,0.06,3,0.0,1067,16,17,48.5,1,0,0,0,0,3,0,0,0,50.0,0,0,0,0,0,0,0,0,0,50.0,0,0,0,0,0,0,0,0,0,50.0,0,0,0,0,0,0,0.0,0.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1,5,2,0,0,0,0,0,0,0,5,7,71.4,0.0,2,0,3,1,17,11.6,15,2,13.8,10,20,33.3,6,60.0,45.0,15.0,1,0.7,0,50.0,0,0,0,50.0,0,0,0,50.0,0,0,1067,48.5,1,0,30.3,-6.1,507,0,560,573,44.4,50.0,53.3,52.9,1,0,0,219,4,6,40.0,1,0,40.0,-10.0,10,1067,48.5,-1.5,0,84.8,0,0,0,2,0,0,0,0,11,11,2,4,50.0,33.3,0,0,0,0,0.0,0,0,0,0.58,2.58,8.7,0.0,0.35,0.14,0.15,0.12,0.49,-0.05,2.1,0.17,0.08,-0.01,0.0,0.12,0.37,0.08,1.64,3.0,3.5,-0.92,73.7,2.2,-0.8,3.0,51.6,-0.9,-1.5,0.0,100.0,50.0,2.0,100.0,2.0,100.0,0.0,0.0,0.0,0.0,10.11,6.74,5,1,2026-01-13T11:03:06.034866
P100093_N20252026F_Regular,P100093,N20252026F,Regular,2,0,0,0,0,0,5,2,0.0,20,10,96.7032967032967,0,0,0,0.0,16,1,-15,7,-6,6,0,58,27,85,10,0,16,2685,44.75,18,303.2,2,3,-1,31,66,63.5,6.0,0.0,0.0,0.0,-6.0,8.0,8.0,8.0,8.0,0.0,0.0,23,48,63.5,28.3,183.9,212.2,0.0,0.0,25,35,31,55.0,68.9,2,3,-1,19,41,61.599999999999994,2,4,75.0,13,6,7,95.30000000000001,2,31.0,1,25.0,1,20.0,5.0,81.0,0.0,0.0,3.0,75.0,0.0,0.0,2.0,70.0,0.0,0.0,11,7,4,129.2,2,45.8,2,70.0,0,0.0,4.0,112.5,0.0,0.0,2.0,100.0,0.0,0.0,2.0,133.3,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,811,0,0,3,2,0,1076,0,0,1,0,0,798,0.0,0,0,2,0,3,0,2,0,0.0,3.0,0.0,0.0,3,0,0,0,0.0,3,0,3,8.1,3,10,13,37.4,3.0,100.0,3.0,100.0,0.0,0.0,2.0,3,100.0,3,100.0,0,0.0,0,0.0,0,0.0,0,0.0,3,200.0,3,200.0,0,10,200.0,10,200.0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,3,2,0,9,0,9,9,15,37.5,0.3,0,-0.3,0.12,5,0.0,2330,29,51,74.69999999999999,1,3,0,0,0,5,320,1,15,56.2,0,0,0,0,0,0,35,1,0,150.0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0,0,23.0,2.7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3,11,3,2,0,3,0,0,0,2,9,20,82.4,100.0,8,0,0,2,41,29.799999999999997,25,0,13.1,2,102,3.5,1,50.0,41.5,8.500000000000002,0,-0.5,0,100.0,0,0,0,100.0,0,0,0,100.0,0,0,2685,63.5,2,3,58.900000000000006,-16.9,0,776,1909,2333,100.0,112.4,61.4,55.2,0,2,0,0,0,0,100.0,0,0,100.0,0.0,27,2685,63.5,-36.5,1103,94.5,0,0,0,9,0,0,0,4,20,32,9,22,75.9,69.5,0,0,1,0,0.0,0,0,0,0.35000000000000003,4.35,11.8,0.0,0.2,0.58,0.68,0.27,0.78,-0.32999999999999996,4.3,0.27,0.38,-0.17,0.24,0.02,0.75,0.16,3.31,6.0,7.0,-2.65,124.3,3.8,-2.2,6.0,87.0,-1.7,-36.5,-36.5,83.3,-16.7,13.0,200.0,13.0,200.0,0.0,0.0,0.0,0.0,13.35,5.56,17,-1,2026-01-13T11:03:06.034866
P100093_N20252026F_All,P100093,N20252026F,All,2,0,0,0,0,0,5,2,0.0,20,10,96.7032967032967,0,0,0,0.0,16,1,-15,7,-6,6,0,58,27,85,10,0,16,2685,44.75,18,303.2,2,3,-1,31,66,63.5,6.0,0.0,0.0,0.0,-6.0,8.0,8.0,8.0,8.0,0.0,0.0,23,48,63.5,28.3,183.9,212.2,0.0,0.0,25,35,31,55.0,68.9,2,3,-1,19,41,61.599999999999994,2,4,75.0,13,6,7,95.30000000000001,2,31.0,1,25.0,1,20.0,5.0,81.0,0.0,0.0,3.0,75.0,0.0,0.0,2.0,70.0,0.0,0.0,11,7,4,129.2,2,45.8,2,70.0,0,0.0,4.0,112.5,0.0,0.0,2.0,100.0,0.0,0.0,2.0,133.3,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,811,0,0,3,2,0,1076,0,0,1,0,0,798,0.0,0,0,2,0,3,0,2,0,0.0,3.0,0.0,0.0,3,0,0,0,0.0,3,0,3,8.1,3,10,13,37.4,3.0,100.0,3.0,100.0,0.0,0.0,2.0,3,100.0,3,100.0,0,0.0,0,0.0,0,0.0,0,0.0,3,200.0,3,200.0,0,10,200.0,10,200.0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,3,2,0,9,0,9,9,15,37.5,0.3,0,-0.3,0.12,5,0.0,2330,29,51,74.69999999999999,1,3,0,0,0,5,320,1,15,56.2,0,0,0,0,0,0,35,1,0,150.0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0,0,23.0,2.7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3,11,3,2,0,3,0,0,0,2,9,20,82.4,100.0,8,0,0,2,41,29.799999999999997,25,0,13.1,2,102,3.5,1,50.0,41.5,8.500000000000002,0,-0.5,0,100.0,0,0,0,100.0,0,0,0,100.0,0,0,2685,63.5,2,3,58.900000000000006,-16.9,0,776,1909,2333,100.0,112.4,61.4,55.2,0,2,0,0,0,0,100.0,0,0,100.0,0.0,27,2685,63.5,-36.5,1103,94.5,0,0,0,9,0,0,0,4,20,32,9,22,75.9,69.5,0,0,1,0,0.0,0,0,0,0.35000000000000003,4.35,11.8,0.0,0.2,0.58,0.68,0.27,0.78,-0.32999999999999996,4.3,0.27,0.38,-0.17,0.24,0.02,0.75,0.16,3.31,6.0,7.0,-2.65,124.3,3.8,-2.2,6.0,87.0,-1.7,-36.5,-36.5,83.3,-16.7,13.0,200.0,13.0,200.0,0.0,0.0,0.0,0.0,13.35,5.56,17,-1,2026-01-13T11:03:06.034866
P100002_N20252026F_Regular,P100002,N20252026F,Regular,4,1,0,0,0,1,13,9,25.0,54,28,208.79120879120876,0,3,3,0.0,34,3,-31,18,-15,1,0,86,17,103,2,0,20,4494,74.89999999999999,37,481.20000000000005,3,1,2,58,75,175.3,16.0,0.0,0.0,0.0,-16.0,16.0,16.0,16.0,16.0,0.0,0.0,41,56,167.7,41.7,392.9,434.59999999999997,0.0,0.0,28,96,19,81.2,60.4,3,1,2,28,50,147.6,3,5,125.0,12,8,4,246.7,3,86.7,3,125.0,0,0.0,5.0,200.0,1.0,50.0,4.0,300.0,1.0,100.0,1.0,100.0,0.0,0.0,23,16,7,265.90000000000003,9,173.0,7,177.1,2,150.0,9.0,181.79999999999998,0.0,0.0,6.0,168.6,0.0,0.0,3.0,200.0,0.0,0.0,0,0,0,0,3,0,0.0,0.0,0.0,0,0,3,2,0,1603,1,0,7,5,1,1467,0,0,3,2,0,1421,-0.093,0,1,9,0,4,0,9,1,25.0,6.2,0.0,0.0,2,0,0,0,0.0,2,4,6,15.2,2,4,6,18.1,6.0,200.0,6.0,200.0,2.0,66.7,5.0,2,200.0,2,200.0,1,100.0,4,200.0,4,200.0,1,50.0,2,200.0,2,200.0,0,4,200.0,4,200.0,0,6,5,2,0,4,0,2,0,0,1,0,0,0,9,0,5,0,0,0,0,14,9,1,17,2,18,34,30,109.0,0.8399999999999999,1,0.16000000000000003,0.24,14,2.78,4079,54,62,184.50000000000003,3,1,1,0,1,13,143,1,4,170.0,0,0,0,0,0,0,163,3,1,266.7,0,0,0,0,0,0,106,0,8,100.0,0,0,0,0,0,0,8.7,17.7,11,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,0.0,5,33,10,2,2,5,2,0,0,4,20,54,151.6,0.0,15,2,2,7,93,72.2,57,3,36.6,42,191,65.3,18,87.4,92.6,-5.200000000000001,5,-1.88,0,200.0,0,0,0,200.0,0,0,0,200.0,0,0,4494,175.3,3,1,136.3,0.5999999999999996,1919,357,2218,4189,194.39999999999998,166.7,179.5,171.1,2,0,1,660,4,14,128.6,0,0,128.6,-71.4,45,4494,175.3,-24.7,1019,299.4,0,0,0,6,1,0,1,7,20,39,21,25,163.29999999999998,184.0,1,0,1,0,0.0,0,0,1,1.15,9.15,31.830000000000002,1.0,0.9,1.1199999999999999,0.78,0.54,3.02,-1.4,8.8,2.4099999999999997,0.6499999999999999,-0.12,0.32,0.36,3.62,0.7999999999999999,16.130000000000003,16.0,18.8,-9.649999999999999,194.70000000000002,8.0,-8.0,16.0,116.7,-7.2,-24.7,-32.3,266.7,66.7,6.0,300.0,6.0,300.0,0.0,0.8010680907877171,0.0,0.8010680907877171,48.010000000000005,34.31,37,2,2026-01-13T11:03:06.034866
