shot_event_key,event_id,game_id,period,event_type,event_detail,is_goal,shooter_player_id,shooter_name,shooter_team_id,shot_x,shot_y,shot_distance,shot_angle,friendly_screen_score,own_team_screen_score,total_screen_score,screen_count,is_screened,net_target_x,net_target_y,net_location_id,_export_timestamp
SHE1897701103,EV1897701103,18977,1,Shot,Shot_Blocked,False,P100088,Hayden Smith,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.886052
SHE1897701087,EV1897701087,18977,1,Shot,Shot_OnNetSaved,False,P100105,Ronnie Pinnell,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.888516
SHE1897701076,EV1897701076,18977,1,Shot,Shot_OnNetSaved,False,P100049,Kirk Moore,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.890876
SHE1897701067,EV1897701067,18977,1,Shot,Shot_Missed,False,P100230,Jennifer Valente,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.893223
SHE1897701031,EV1897701031,18977,1,Shot,Shot_OnNet,False,P100088,Hayden Smith,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.895546
SHE1897701018,EV1897701018,18977,1,Shot,Shot_Blocked,False,P100084,Ty Smith,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.897930
SHE1897701887,EV1897701887,18977,2,Shot,Shot_Missed,False,P100047,Nathan Watts,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.900234
SHE1897701883,EV1897701883,18977,2,Shot,Shot_OnNetSaved,False,P100088,Hayden Smith,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.902567
SHE1897701868,EV1897701868,18977,2,Shot,Shot_Goal,False,P100002,Kevin White,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.905112
SHE1897701869,EV1897701869,18977,2,Goal,Goal_Scored,True,P100002,Kevin White,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.907425
SHE1897701859,EV1897701859,18977,2,Shot,Shot_OnNetSaved,False,P100002,Kevin White,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.910347
SHE1897701846,EV1897701846,18977,2,Shot,Shot_OnNetSaved,False,P100123,Todd Heffner,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.912782
SHE1897701838,EV1897701838,18977,2,Shot,Shot_Blocked,False,P100230,Jennifer Valente,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.915134
SHE1897701835,EV1897701835,18977,2,Shot,Shot_OnNetSaved,False,P100001,Sam Downs,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.917536
SHE1897701832,EV1897701832,18977,2,Shot,Shot_Blocked,False,P100001,Sam Downs,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.919910
SHE1897701826,EV1897701826,18977,2,Shot,Shot_Missed,False,P100001,Sam Downs,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.922314
SHE1897701806,EV1897701806,18977,2,Shot,Shot_Blocked,False,P100001,Sam Downs,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.924700
SHE1897701798,EV1897701798,18977,2,Shot,Shot_OnNetSaved,False,P100070,Hayden Perea,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.926967
SHE1897701795,EV1897701795,18977,2,Shot,Shot_Missed,False,P100001,Sam Downs,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.929344
SHE1897701778,EV1897701778,18977,2,Shot,Shot_OnNetSaved,False,P100047,Nathan Watts,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.931649
SHE1897701775,EV1897701775,18977,2,Shot,Shot_OnNetSaved,False,P100047,Nathan Watts,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.933889
SHE1897701766,EV1897701766,18977,2,Shot,Shot_OnNetSaved,False,P100084,Ty Smith,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.936133
SHE1897701728,EV1897701728,18977,2,Shot,Shot_Blocked,False,P100108,Robert Mayfield,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.938399
SHE1897701711,EV1897701711,18977,2,Shot,Shot_Missed,False,P100001,Sam Downs,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.940817
SHE1897701708,EV1897701708,18977,2,Shot,Shot_Missed,False,P100132,Nick Ciampoli,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.943234
SHE1897701684,EV1897701684,18977,2,Shot,Shot_OnNetSaved,False,P100224,Kaitlyn Shain,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.945545
SHE1897701666,EV1897701666,18977,2,Shot,Shot_Missed,False,P100001,Sam Downs,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.947866
SHE1897701652,EV1897701652,18977,2,Shot,Shot_OnNetSaved,False,P100001,Sam Downs,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.950176
SHE1897701634,EV1897701634,18977,2,Shot,Shot_OnNetSaved,False,P100088,Hayden Smith,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.952474
SHE1897701624,EV1897701624,18977,2,Shot,Shot_OnNetSaved,False,P100088,Hayden Smith,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.954807
SHE1897701610,EV1897701610,18977,2,Shot,Shot_Goal,False,P100108,Robert Mayfield,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.957342
SHE1897701611,EV1897701611,18977,2,Goal,Goal_Scored,True,P100108,Robert Mayfield,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.959629
SHE1897701589,EV1897701589,18977,2,Shot,Shot_OnNetSaved,False,P100047,Nathan Watts,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.961881
SHE1897701579,EV1897701579,18977,2,Shot,Shot_OnNetSaved,False,P100198,Maxwell Donaty,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.964179
SHE1897701570,EV1897701570,18977,2,Shot,Shot_OnNetSaved,False,P100161,Galen Wood,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.966532
SHE1897701541,EV1897701541,18977,2,Shot,Shot_OnNetSaved,False,P100088,Hayden Smith,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.968871
SHE1897701525,EV1897701525,18977,2,Shot,Shot_Blocked,False,P100049,Kirk Moore,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.971124
SHE1897701497,EV1897701497,18977,2,Shot,Shot_OnNetSaved,False,P100047,Nathan Watts,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.973414
SHE1897701492,EV1897701492,18977,2,Shot,Shot_OnNetSaved,False,P100047,Nathan Watts,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.975787
SHE1897701486,EV1897701486,18977,2,Shot,Shot_Blocked,False,P100201,Garrett Ashcroft,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.978135
SHE1897701485,EV1897701485,18977,2,Shot,Shot_Missed,False,P100201,Garrett Ashcroft,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.980389
SHE1897701478,EV1897701478,18977,2,Shot,Shot_Missed,False,P100002,Kevin White,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.982671
SHE1897701477,EV1897701477,18977,2,Shot,Shot_Missed,False,P100159,Josh Cronk,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.984915
SHE1897702357,EV1897702357,18977,3,Shot,Shot_OnNetSaved,False,P100088,Hayden Smith,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.987158
SHE1897702346,EV1897702346,18977,3,Shot,Shot_OnNetSaved,False,P100088,Hayden Smith,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.989424
SHE1897702343,EV1897702343,18977,3,Shot,Shot_OnNetSaved,False,P100123,Todd Heffner,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.991751
SHE1897702340,EV1897702340,18977,3,Shot,Shot_BlockedSameTeam,False,P100084,Ty Smith,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.994012
SHE1897702338,EV1897702338,18977,3,Shot,Shot_Blocked,False,P100088,Hayden Smith,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.996240
SHE1897702333,EV1897702333,18977,3,Shot,Shot_OnNetSaved,False,P100086,Beau Kelly,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:15.998408
SHE1897702330,EV1897702330,18977,3,Shot,Shot_OnNetSaved,False,P100086,Beau Kelly,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.000680
SHE1897702322,EV1897702322,18977,3,Shot,Shot_Goal,False,P100088,Hayden Smith,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.002967
SHE1897702323,EV1897702323,18977,3,Goal,Goal_Scored,True,P100088,Hayden Smith,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.005212
SHE1897702317,EV1897702317,18977,3,Shot,Shot_OnNetSaved,False,P100047,Nathan Watts,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.007609
SHE1897702306,EV1897702306,18977,3,Shot,Shot_OnNetSaved,False,P100088,Hayden Smith,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.009944
SHE1897702294,EV1897702294,18977,3,Shot,Shot_OnNetSaved,False,P100001,Sam Downs,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.012462
SHE1897702293,EV1897702293,18977,3,Shot,Shot_Blocked,False,P100001,Sam Downs,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.014801
SHE1897702277,EV1897702277,18977,3,Shot,Shot_OnNetSaved,False,P100224,Kaitlyn Shain,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.017149
SHE1897702266,EV1897702266,18977,3,Shot,Shot_Goal,False,P100159,Josh Cronk,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.019534
SHE1897702267,EV1897702267,18977,3,Goal,Goal_Scored,True,P100159,Josh Cronk,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.021823
SHE1897702264,EV1897702264,18977,3,Shot,Shot_Missed,False,P100001,Sam Downs,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.024156
SHE1897702255,EV1897702255,18977,3,Shot,Shot_OnNetSaved,False,P100132,Nick Ciampoli,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.026503
SHE1897702249,EV1897702249,18977,3,Shot,Shot_Missed,False,P100086,Beau Kelly,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.028921
SHE1897702243,EV1897702243,18977,3,Shot,Shot_OnNetSaved,False,P100088,Hayden Smith,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.031177
SHE1897702231,EV1897702231,18977,3,Shot,Shot_OnNetSaved,False,P100132,Nick Ciampoli,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.033504
SHE1897702198,EV1897702198,18977,3,Shot,Shot_Goal,False,P100047,Nathan Watts,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.036175
SHE1897702199,EV1897702199,18977,3,Goal,Goal_Scored,True,P100047,Nathan Watts,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.038537
SHE1897702195,EV1897702195,18977,3,Shot,Shot_OnNetSaved,False,P100088,Hayden Smith,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.040951
SHE1897702194,EV1897702194,18977,3,Shot,Shot_Blocked,False,P100123,Todd Heffner,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.043318
SHE1897702191,EV1897702191,18977,3,Shot,Shot_Blocked,False,P100088,Hayden Smith,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.045672
SHE1897702177,EV1897702177,18977,3,Shot,Shot_OnNetSaved,False,P100105,Ronnie Pinnell,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.047954
SHE1897702163,EV1897702163,18977,3,Shot,Shot_OnNetSaved,False,P100039,Nicole Downs,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.050926
SHE1897702160,EV1897702160,18977,3,Shot,Shot_OnNetSaved,False,P100105,Ronnie Pinnell,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.053318
SHE1897702157,EV1897702157,18977,3,Shot,Shot_Blocked,False,P100201,Garrett Ashcroft,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.055510
SHE1897702151,EV1897702151,18977,3,Shot,Shot_Missed,False,P100201,Garrett Ashcroft,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.057802
SHE1897702136,EV1897702136,18977,3,Shot,Shot_OnNetSaved,False,P100105,Ronnie Pinnell,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.060141
SHE1897702131,EV1897702131,18977,3,Shot,Shot_OnNetSaved,False,P100001,Sam Downs,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.062444
SHE1897702115,EV1897702115,18977,3,Shot,Shot_Missed,False,P100091,Bert Loper,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.064679
SHE1897702104,EV1897702104,18977,3,Shot,Shot_OnNetSaved,False,P100038,Kevin Moore,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.067021
SHE1897702091,EV1897702091,18977,3,Shot,Shot_Blocked,False,P100224,Kaitlyn Shain,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.069311
SHE1897702084,EV1897702084,18977,3,Shot,Shot_Missed,False,P100123,Todd Heffner,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.071538
SHE1897702071,EV1897702071,18977,3,Shot,Shot_OnNetSaved,False,P100088,Hayden Smith,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.073764
SHE1897702062,EV1897702062,18977,3,Shot,Shot_OnNetSaved,False,P100224,Kaitlyn Shain,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.076018
SHE1897702057,EV1897702057,18977,3,Shot,Shot_OnNetSaved,False,P100001,Sam Downs,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.078288
SHE1897702050,EV1897702050,18977,3,Shot,Shot_Blocked,False,P100088,Hayden Smith,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.080516
SHE1897702041,EV1897702041,18977,3,Shot,Shot_OnNetSaved,False,P100088,Hayden Smith,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.082741
SHE1897702034,EV1897702034,18977,3,Shot,Shot_OnNetSaved,False,P100211,Noel Black,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.084966
SHE1897701994,EV1897701994,18977,3,Shot,Shot_Missed,False,P100049,Kirk Moore,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.087238
SHE1897701989,EV1897701989,18977,3,Shot,Shot_OnNetSaved,False,P100097,Steve Smith,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.089515
SHE1897701972,EV1897701972,18977,3,Shot,Shot_Blocked,False,P100084,Ty Smith,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.091825
SHE1897701970,EV1897701970,18977,3,Shot,Shot_Blocked,False,P100123,Todd Heffner,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.094127
SHE1897701962,EV1897701962,18977,3,Shot,Shot_Blocked,False,P100161,Galen Wood,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.096389
SHE1897701941,EV1897701941,18977,3,Shot,Shot_OnNetSaved,False,P100088,Hayden Smith,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.098618
SHE1897701936,EV1897701936,18977,3,Shot,Shot_OnNetSaved,False,P100088,Hayden Smith,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.100833
SHE1897701931,EV1897701931,18977,3,Shot,Shot_OnNetSaved,False,P100084,Ty Smith,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.103141
SHE1897701916,EV1897701916,18977,3,Shot,Shot_Blocked,False,P100159,Josh Cronk,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.105426
SHE1897701911,EV1897701911,18977,3,Shot,Shot_Blocked,False,P100224,Kaitlyn Shain,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.107680
SHE1897701902,EV1897701902,18977,3,Shot,Shot_Blocked,False,P100159,Josh Cronk,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.109854
SHE1897701896,EV1897701896,18977,3,Shot,Shot_Blocked,False,P100201,Garrett Ashcroft,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.112135
SHE1898101405,EV1898101405,18981,1,Shot,Shot_OnNetSaved,False,P100201,Garrett Ashcroft,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.114323
SHE1898101371,EV1898101371,18981,1,Shot,Shot_OnNetSaved,False,P100197,Samuel Yetsko,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.116584
SHE1898101317,EV1898101317,18981,1,Shot,Shot_Goal,False,P100164,Zachary Coleman,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.118909
SHE1898101318,EV1898101318,18981,1,Goal,Goal_Scored,True,P100164,Zachary Coleman,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.121219
SHE1898101358,EV1898101358,18981,1,Shot,Shot_Blocked,False,P100001,Sam Downs,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.123466
SHE1898101353,EV1898101353,18981,1,Shot,Shot_OnNetSaved,False,P100001,Sam Downs,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.125762
SHE1898101350,EV1898101350,18981,1,Shot,Shot_Missed,False,P100001,Sam Downs,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.128040
SHE1898101323,EV1898101323,18981,1,Shot,Shot_Goal,False,P100001,Sam Downs,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.130291
SHE1898101324,EV1898101324,18981,1,Goal,Goal_Scored,True,P100001,Sam Downs,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.132596
SHE1898101312,EV1898101312,18981,1,Shot,Shot_Missed,False,P100197,Samuel Yetsko,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.134817
SHE1898101289,EV1898101289,18981,1,Shot,Shot_OnNetSaved,False,P100197,Samuel Yetsko,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.137092
SHE1898101239,EV1898101239,18981,1,Shot,Shot_OnNetSaved,False,P100119,Eric Elliott,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.139355
SHE1898101229,EV1898101229,18981,1,Shot,Shot_Blocked,False,P100002,Kevin White,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.141756
SHE1898101224,EV1898101224,18981,1,Shot,Shot_Missed,False,P100093,Pat Major,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.144169
SHE1898101210,EV1898101210,18981,1,Shot,Shot_Deflected,False,P100066,Brock Lofgren,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.146541
SHE1898101204,EV1898101204,18981,1,Shot,Shot_Missed,False,P100164,Zachary Coleman,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.148875
SHE1898101156,EV1898101156,18981,1,Shot,Shot_Deflected,False,P100108,Robert Mayfield,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.151254
SHE1898101151,EV1898101151,18981,1,Shot,Shot_OnNetSaved,False,P100159,Josh Cronk,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.153699
SHE1898101144,EV1898101144,18981,1,Shot,Shot_Missed,False,P100074,Marko Somersalmi,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.156187
SHE1898101136,EV1898101136,18981,1,Shot,Shot_OnNetSaved,False,P100197,Samuel Yetsko,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.158514
SHE1898101092,EV1898101092,18981,1,Shot,Shot_Missed,False,P100119,Eric Elliott,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.160981
SHE1898101087,EV1898101087,18981,1,Shot,Shot_OnNetSaved,False,P100164,Zachary Coleman,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.163294
SHE1898101078,EV1898101078,18981,1,Shot,Shot_Blocked,False,P100061,Eric Larson,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.165677
SHE1898101071,EV1898101071,18981,1,Shot,Shot_OnNetSaved,False,P100197,Samuel Yetsko,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.168031
SHE1898101024,EV1898101024,18981,1,Shot,Shot_OnNetSaved,False,P100001,Sam Downs,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.170406
SHE1898101019,EV1898101019,18981,1,Shot,Shot_Blocked,False,P100164,Zachary Coleman,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.172811
SHE1898101014,EV1898101014,18981,1,Shot,Shot_OnNetSaved,False,P100164,Zachary Coleman,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.175236
SHE1898101004,EV1898101004,18981,1,Shot,Shot_Missed,False,P100159,Josh Cronk,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.177673
SHE1898101876,EV1898101876,18981,2,Shot,Shot_Missed,False,P100066,Brock Lofgren,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.179987
SHE1898101873,EV1898101873,18981,2,Shot,Shot_OnNetSaved,False,P100164,Zachary Coleman,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.182447
SHE1898101815,EV1898101815,18981,2,Shot,Shot_OnNetSaved,False,P100111,Michelle Freddolino,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.184883
SHE1898101800,EV1898101800,18981,2,Shot,Shot_OnNetSaved,False,P100078,Kyle Popovich,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.187296
SHE1898101786,EV1898101786,18981,2,Shot,Shot_Blocked,False,P100119,Eric Elliott,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.189674
SHE1898101762,EV1898101762,18981,2,Shot,Shot_OnNetSaved,False,P100164,Zachary Coleman,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.192199
SHE1898101757,EV1898101757,18981,2,Shot,Shot_Blocked,False,P100074,Marko Somersalmi,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.194517
SHE1898101753,EV1898101753,18981,2,Shot,Shot_Missed,False,P100197,Samuel Yetsko,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.197006
SHE1898101748,EV1898101748,18981,2,Shot,Shot_OnNetSaved,False,P100066,Brock Lofgren,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.199354
SHE1898101739,EV1898101739,18981,2,Shot,Shot_Blocked,False,P100079,Joe Lopez,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.201724
SHE1898101732,EV1898101732,18981,2,Shot,Shot_OnNetSaved,False,P100079,Joe Lopez,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.204064
SHE1898101720,EV1898101720,18981,2,Shot,Shot_Missed,False,P100093,Pat Major,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.206438
SHE1898101695,EV1898101695,18981,2,Shot,Shot_BlockedSameTeam,False,P100074,Marko Somersalmi,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.208865
SHE1898101690,EV1898101690,18981,2,Shot,Shot_OnNetSaved,False,P100111,Michelle Freddolino,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.211189
SHE1898101683,EV1898101683,18981,2,Shot,Shot_Blocked,False,P100119,Eric Elliott,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.213579
SHE1898101681,EV1898101681,18981,2,Shot,Shot_Blocked,False,P100119,Eric Elliott,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.215961
SHE1898101671,EV1898101671,18981,2,Shot,Shot_OnNetSaved,False,P100066,Brock Lofgren,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.218341
SHE1898101664,EV1898101664,18981,2,Shot,Shot_OnNetSaved,False,P100071,Andy Alm,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.220632
SHE1898101651,EV1898101651,18981,2,Shot,Shot_OnNetSaved,False,P100119,Eric Elliott,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.222939
SHE1898101645,EV1898101645,18981,2,Shot,Shot_OnNetSaved,False,P100079,Joe Lopez,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.225434
SHE1898101634,EV1898101634,18981,2,Shot,Shot_Blocked,False,P100119,Eric Elliott,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.227912
SHE1898101630,EV1898101630,18981,2,Shot,Shot_OnNetSaved,False,P100164,Zachary Coleman,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.230280
SHE1898101624,EV1898101624,18981,2,Shot,Shot_Missed,False,P100061,Eric Larson,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.232719
SHE1898101600,EV1898101600,18981,2,Shot,Shot_OnNetSaved,False,P100002,Kevin White,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.235121
SHE1898101574,EV1898101574,18981,2,Shot,Shot_Blocked,False,P100197,Samuel Yetsko,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.237489
SHE1898101567,EV1898101567,18981,2,Shot,Shot_OnNetSaved,False,P100197,Samuel Yetsko,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.239842
SHE1898101560,EV1898101560,18981,2,Shot,Shot_Missed,False,P100079,Joe Lopez,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.242185
SHE1898101559,EV1898101559,18981,2,Shot,Shot_Blocked,False,P100197,Samuel Yetsko,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.244743
SHE1898101554,EV1898101554,18981,2,Shot,Shot_OnNetSaved,False,P100078,Kyle Popovich,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.247169
SHE1898101548,EV1898101548,18981,2,Shot,Shot_OnNetSaved,False,P100197,Samuel Yetsko,,,,,,0.0,0.0,0.0,0,False,,,,2026-01-12T23:37:16.249739
