game_id,event_index,event_type,period,zone,team,success,detail_1,detail_2,shift_index,player_number,player_role,video_time,clock_start_seconds,clock_end_seconds
18965,1000.0,GameStart,1.0,,,,,,,,,0.0,,
18965,1001.0,Faceoff,1.0,n,a,,Faceoff_GameStart,,1.0,70.0,event_team_player_1,0.0,,
18965,1001.0,,1.0,n,,,,,1.0,84.0,event_team_player_2,0.0,,
18965,1001.0,,1.0,n,,,,,,46.0,,,,
18965,1002.0,Possession,1.0,n,a,,,,,52.0,,,,
18965,1002.0,,1.0,n,,,,,,92.0,,,,
18965,1003.0,Turnover,1.0,n,h,,,,,92.0,,,,
18965,1003.0,,1.0,n,,,,,,52.0,,,,
18965,1004.0,Zone_Entry_Exit,1.0,o,h,,,,,92.0,,,,
18965,1004.0,,1.0,o,,,,,,70.0,,,,
18965,1004.0,,1.0,o,,,,,,91.0,,,,
18965,1005.0,Possession,1.0,o,h,,,,,92.0,,,,
18965,1005.0,,1.0,o,,,,,,70.0,,,,
18965,1005.0,,1.0,o,,,,,,91.0,,,,
18965,1006.0,Pass,1.0,o,h,,,,,92.0,,,,
18965,1006.0,,1.0,o,,,,,,46.0,,,,
18965,1006.0,,1.0,o,,,,,,91.0,,,,
18965,1006.0,,1.0,o,,,,,,52.0,,,,
18965,1007.0,Turnover,1.0,o,h,,,,,92.0,,,,
18965,1007.0,,1.0,o,,,,,,46.0,,,,
18965,1007.0,,1.0,o,,,,,,91.0,,,,
18965,1007.0,,1.0,o,,,,,,52.0,,,,
18965,1008.0,Possession,1.0,d,a,,,,,14.0,,,,
18965,1009.0,Turnover,1.0,d,a,,,,,14.0,,,,
18965,1010.0,Possession,1.0,o,h,,,,,92.0,,,,
18965,1010.0,,1.0,o,,,,,,91.0,,,,
18965,1011.0,Possession,1.0,o,h,,,,,92.0,,,,
18965,1011.0,,1.0,o,,,,,,91.0,,,,
18965,1011.0,,1.0,o,,,,,,70.0,,,,
18965,1012.0,Pass,1.0,o,h,,,,,92.0,,,,
18965,1012.0,,1.0,o,,,,,,46.0,,,,
18965,1013.0,Pass,1.0,o,h,,,,,46.0,,,,
18965,1013.0,,1.0,o,,,,,,92.0,,,,
18965,1013.0,,1.0,o,,,,,,91.0,,,,
18965,1014.0,Possession,1.0,o,h,,,,,92.0,,,,
18965,1014.0,,1.0,o,,,,,,70.0,,,,
18965,1015.0,Shot,1.0,o,h,,,,,92.0,,,,
18965,1015.0,,1.0,o,,,,,,46.0,,,,
18965,1015.0,,1.0,o,,,,,,39.0,,,,
18965,1015.0,,1.0,o,,,,,,14.0,,,,
18965,1015.0,,1.0,o,,,,,,91.0,,,,
18965,1016.0,Save,1.0,d,a,,,,,39.0,,,,
18965,1016.0,,1.0,d,,,,,,14.0,,,,
18965,1016.0,,1.0,d,,,,,,91.0,,,,
18965,1016.0,,1.0,d,,,,,,92.0,,,,
18965,1016.0,,1.0,d,,,,,,46.0,,,,
18965,1017.0,Rebound,1.0,d,a,,,,,39.0,,,,
18965,1018.0,Shot,1.0,o,h,,,,,46.0,,,,
18965,1018.0,,1.0,o,,,,,,52.0,,,,
18965,1019.0,Turnover,1.0,o,h,,,,,46.0,,,,
18965,1019.0,,1.0,o,,,,,,52.0,,,,
18965,1020.0,Possession,1.0,d,a,,,,,70.0,,,,
18965,1021.0,Pass,1.0,d,a,,,,,70.0,,,,
18965,1021.0,,1.0,d,,,,,,14.0,,,,
18965,1021.0,,1.0,d,,,,,,92.0,,,,
18965,1022.0,Zone_Entry_Exit,1.0,d,a,,,,,70.0,,,,
18965,1022.0,,1.0,d,,,,,,14.0,,,,
18965,1022.0,,1.0,d,,,,,,7.0,,,,
18965,1023.0,Turnover,1.0,d,a,,,,,70.0,,,,
18965,1023.0,,1.0,d,,,,,,14.0,,,,
18965,1023.0,,1.0,d,,,,,,92.0,,,,
18965,1024.0,Possession,1.0,n,h,,,,,7.0,,,,
18965,1025.0,Pass,1.0,n,h,,,,,7.0,,,,
18965,1025.0,,1.0,n,,,,,,83.0,,,,
18965,1026.0,Pass,1.0,n,h,,,,,83.0,,,,
18965,1026.0,,1.0,n,,,,,,46.0,,,,
18965,1027.0,Zone_Entry_Exit,1.0,n,h,,,,,83.0,,,,
18965,1027.0,,1.0,n,,,,,,46.0,,,,
18965,1028.0,Turnover,1.0,d,a,,,,,91.0,,,,
18965,1028.0,,1.0,d,,,,,,46.0,,,,
18965,1029.0,Possession,1.0,d,a,,,,,75.0,,,,
18965,1030.0,Pass,1.0,d,a,,,,,75.0,,,,
18965,1030.0,,1.0,d,,,,,,14.0,,,,
18965,1031.0,Zone_Entry_Exit,1.0,d,a,,,,,75.0,,,,
18965,1031.0,,1.0,d,,,,,,14.0,,,,
18965,1032.0,Possession,1.0,n,a,,,,,14.0,,,,
18965,1033.0,Zone_Entry_Exit,1.0,n,a,,,,,14.0,,,,
18965,1034.0,Turnover,1.0,n,a,,,,,14.0,,,,
18965,1035.0,Possession,1.0,d,h,,,,,83.0,,,,
18965,1036.0,Pass,1.0,d,h,,,,,83.0,,,,
18965,1036.0,,1.0,d,,,,,,7.0,,,,
18965,1037.0,Turnover,1.0,d,h,,,,,7.0,,,,
18965,1038.0,Zone_Entry_Exit,1.0,o,a,,,,,91.0,,,,
18965,1039.0,Possession,1.0,o,a,,,,,91.0,,,,
18965,1040.0,Turnover,1.0,o,a,,,,,91.0,,,,
18965,1041.0,Possession,1.0,d,h,,,,,83.0,,,,
18965,1042.0,Possession,1.0,d,h,,,,,83.0,,,,
18965,1042.0,,1.0,d,,,,,,75.0,,,,
18965,1043.0,Pass,1.0,d,h,,,,,83.0,,,,
18965,1043.0,,1.0,d,,,,,,46.0,,,,
18965,1044.0,Zone_Entry_Exit,1.0,d,h,,,,,83.0,,,,
18965,1044.0,,1.0,d,,,,,,46.0,,,,
18965,1045.0,Possession,1.0,n,h,,,,,46.0,,,,
18965,1046.0,Zone_Entry_Exit,1.0,o,h,,,,,46.0,,,,
18965,1046.0,,1.0,o,,,,,,92.0,,,,
18965,1046.0,,1.0,o,,,,,,91.0,,,,
18965,1046.0,,1.0,o,,,,,,52.0,,,,
18965,1047.0,Pass,1.0,o,h,,,,,46.0,,,,
18965,1047.0,,1.0,o,,,,,,92.0,,,,
18965,1048.0,Possession,1.0,o,h,,,,,92.0,,,,
18965,1049.0,Shot,1.0,o,h,,,,,92.0,,,,
18965,1049.0,,1.0,o,,,,,,39.0,,,,
18965,1049.0,,1.0,o,,,,,,91.0,,,,
18965,1049.0,,1.0,o,,,,,,52.0,,,,
18965,1050.0,Save,1.0,d,a,,,,,39.0,,,,
18965,1050.0,,1.0,d,,,,,,91.0,,,,
18965,1050.0,,1.0,d,,,,,,52.0,,,,
18965,1050.0,,1.0,d,,,,,,92.0,,,,
18965,1051.0,Rebound,1.0,d,a,,,,,39.0,,,,
18965,1052.0,Possession,1.0,d,a,,,,,42.0,,,,
18965,1053.0,Zone_Entry_Exit,1.0,d,a,,,,,42.0,,,,
18965,1054.0,Pass,1.0,n,a,,,,,42.0,,,,
18965,1054.0,,1.0,n,,,,,,87.0,,,,
18965,1054.0,,1.0,n,,,,,,91.0,,,,
18965,1055.0,Zone_Entry_Exit,1.0,o,a,,,,,87.0,,,,
18965,1055.0,,1.0,o,,,,,,17.0,,,,
18965,1056.0,Play,1.0,d,h,,,,,17.0,,,,
18965,1056.0,,1.0,d,,,,,,87.0,,,,
18965,1057.0,Possession,1.0,o,a,,,,,24.0,,,,
18965,1058.0,Pass,1.0,o,a,,,,,24.0,,,,
18965,1058.0,,1.0,o,,,,,,87.0,,,,
18965,1058.0,,1.0,o,,,,,,17.0,,,,
18965,1059.0,Turnover,1.0,o,a,,,,,24.0,,,,
18965,1059.0,,1.0,o,,,,,,87.0,,,,
18965,1059.0,,1.0,o,,,,,,17.0,,,,
18965,1060.0,Zone_Entry_Exit,1.0,d,h,,,,,17.0,,,,
18965,1060.0,,1.0,d,,,,,,24.0,,,,
18965,1061.0,Possession,1.0,n,h,,,,,17.0,,,,
18965,1062.0,Zone_Entry_Exit,1.0,o,h,,,,,17.0,,,,
18965,1062.0,,1.0,o,,,,,,9.0,,,,
18965,1063.0,Shot,1.0,o,h,,,,,17.0,,,,
18965,1063.0,,1.0,o,,,,,,39.0,,,,
18965,1063.0,,1.0,o,,,,,,9.0,,,,
18965,1064.0,Save,1.0,d,a,,,,,39.0,,,,
18965,1064.0,,1.0,d,,,,,,9.0,,,,
18965,1064.0,,1.0,d,,,,,,17.0,,,,
18965,1065.0,Stoppage,1.0,d,a,,,,,39.0,,,,
18965,1066.0,DeadIce,1.0,d,a,,,,,39.0,,,,
18965,1067.0,Faceoff,1.0,d,a,,,,,42.0,,,,
18965,1067.0,,1.0,d,,,,,,24.0,,,,
18965,1067.0,,1.0,d,,,,,,13.0,,,,
18965,1068.0,Pass,1.0,d,a,,,,,24.0,,,,
18965,1068.0,,1.0,d,,,,,,87.0,,,,
18965,1069.0,Zone_Entry_Exit,1.0,d,a,,,,,24.0,,,,
18965,1069.0,,1.0,d,,,,,,87.0,,,,
18965,1070.0,Possession,1.0,n,a,,,,,87.0,,,,
18965,1071.0,Pass,1.0,n,a,,,,,87.0,,,,
18965,1071.0,,1.0,n,,,,,,42.0,,,,
18965,1072.0,Zone_Entry_Exit,1.0,n,a,,,,,87.0,,,,
18965,1072.0,,1.0,n,,,,,,42.0,,,,
18965,1073.0,Possession,1.0,o,a,,,,,42.0,,,,
18965,1074.0,Pass,1.0,o,a,,,,,42.0,,,,
18965,1074.0,,1.0,o,,,,,,87.0,,,,
18965,1074.0,,1.0,o,,,,,,17.0,,,,
18965,1075.0,Possession,1.0,o,a,,,,,87.0,,,,
18965,1075.0,,1.0,o,,,,,,74.0,,,,
18965,1076.0,Possession,1.0,o,a,,,,,87.0,,,,
18965,1076.0,,1.0,o,,,,,,71.0,,,,
18965,1077.0,Turnover,1.0,d,h,,,,,13.0,,,,
18965,1077.0,,1.0,d,,,,,,87.0,,,,
18965,1078.0,Possession,1.0,d,h,,,,,13.0,,,,
18965,1079.0,Zone_Entry_Exit,1.0,d,h,,,,,13.0,,,,
18965,1080.0,Possession,1.0,n,h,,,,,13.0,,,,
18965,1080.0,,1.0,n,,,,,,22.0,,,,
18965,1081.0,Zone_Entry_Exit,1.0,o,h,,,,,13.0,,,,
18965,1081.0,,1.0,o,,,,,,22.0,,,,
18965,1081.0,,1.0,o,,,,,,9.0,,,,
18965,1082.0,Pass,1.0,o,h,,,,,13.0,,,,
18965,1082.0,,1.0,o,,,,,,71.0,,,,
18965,1082.0,,1.0,o,,,,,,9.0,,,,
18965,1083.0,Shot,1.0,o,h,,,,,71.0,,,,
18965,1083.0,,1.0,o,,,,,,39.0,,,,
18965,1084.0,Save,1.0,d,a,,,,,39.0,,,,
18965,1084.0,,1.0,d,,,,,,71.0,,,,
18965,1085.0,Rebound,1.0,d,a,,,,,39.0,,,,
18965,1086.0,Possession,1.0,d,a,,,,,87.0,,,,
18965,1086.0,,1.0,d,,,,,,13.0,,,,
18965,1087.0,Pass,1.0,d,a,,,,,87.0,,,,
18965,1087.0,,1.0,d,,,,,,9.0,,,,
18965,1088.0,Zone_Entry_Exit,1.0,d,a,,,,,9.0,,,,
18965,1088.0,,1.0,d,,,,,,5.0,,,,
18965,1089.0,Possession,1.0,n,a,,,,,9.0,,,,
18965,1090.0,Zone_Entry_Exit,1.0,o,a,,,,,9.0,,,,
18965,1090.0,,1.0,o,,,,,,13.0,,,,
18965,1091.0,Turnover,1.0,d,h,,,,,13.0,,,,
18965,1091.0,,1.0,d,,,,,,9.0,,,,
18965,1092.0,Possession,1.0,d,h,,,,,17.0,,,,
18965,1093.0,Pass,1.0,d,h,,,,,17.0,,,,
18965,1093.0,,1.0,d,,,,,,71.0,,,,
18965,1094.0,Turnover,1.0,d,h,,,,,17.0,,,,
18965,1094.0,,1.0,d,,,,,,71.0,,,,
18965,1095.0,Possession,1.0,o,a,,,,,49.0,,,,
18965,1096.0,Possession,1.0,d,h,,,,,71.0,,,,
18965,1096.0,,1.0,d,,,,,,55.0,,,,
18965,1097.0,Pass,1.0,d,h,,,,,71.0,,,,
18965,1097.0,,1.0,d,,,,,,5.0,,,,
18965,1097.0,,1.0,d,,,,,,49.0,,,,
18965,1098.0,Zone_Entry_Exit,1.0,d,h,,,,,71.0,,,,
18965,1098.0,,1.0,d,,,,,,5.0,,,,
18965,1098.0,,1.0,d,,,,,,49.0,,,,
18965,1099.0,Possession,1.0,n,h,,,,,5.0,,,,
18965,1100.0,Zone_Entry_Exit,1.0,o,h,,,,,5.0,,,,
18965,1100.0,,1.0,o,,,,,,9.0,,,,
18965,1101.0,Shot,1.0,o,h,,,,,5.0,,,,
18965,1101.0,,1.0,o,,,,,,9.0,,,,
18965,1102.0,Possession,1.0,o,h,,,,,5.0,,,,
18965,1103.0,Pass,1.0,o,h,,,,,5.0,,,,
18965,1103.0,,1.0,o,,,,,,71.0,,,,
18965,1103.0,,1.0,o,,,,,,55.0,,,,
18965,1104.0,Play,1.0,o,h,,,,,71.0,,,,
18965,1105.0,Possession,1.0,o,h,,,,,8.0,,,,
18965,1106.0,Turnover,1.0,d,a,,,,,9.0,,,,
18965,1106.0,,1.0,d,,,,,,8.0,,,,
18965,1107.0,Possession,1.0,d,a,,,,,61.0,,,,
18965,1108.0,Pass,1.0,d,a,,,,,61.0,,,,
18965,1108.0,,1.0,d,,,,,,49.0,,,,
18965,1109.0,Zone_Entry_Exit,1.0,d,a,,,,,61.0,,,,
18965,1109.0,,1.0,d,,,,,,49.0,,,,
18965,1110.0,Possession,1.0,n,a,,,,,49.0,,,,
18965,1111.0,Zone_Entry_Exit,1.0,o,a,,,,,49.0,,,,
18965,1112.0,Pass,1.0,o,a,,,,,49.0,,,,
18965,1112.0,,1.0,o,,,,,,55.0,,,,
18965,1113.0,Shot,1.0,o,a,,,,,55.0,,,,
18965,1113.0,,1.0,o,,,,,,74.0,,,,
18965,1114.0,Turnover,1.0,o,a,,,,,55.0,,,,
18965,1114.0,,1.0,o,,,,,,74.0,,,,
18965,1115.0,Possession,1.0,d,h,,,,,17.0,,,,
18965,1116.0,Zone_Entry_Exit,1.0,d,h,,,,,17.0,,,,
18965,1117.0,Possession,1.0,n,h,,,,,17.0,,,,
18965,1118.0,Zone_Entry_Exit,1.0,o,h,,,,,17.0,,,,
18965,1118.0,,1.0,o,,,,,,8.0,,,,
18965,1118.0,,1.0,o,,,,,,52.0,,,,
18965,1118.0,,1.0,o,,,,,,91.0,,,,
18965,1119.0,Shot,1.0,o,h,,,,,17.0,,,,
18965,1119.0,,1.0,o,,,,,,39.0,,,,
18965,1119.0,,1.0,o,,,,,,52.0,,,,
18965,1120.0,Save,1.0,d,a,,,,,39.0,,,,
18965,1120.0,,1.0,d,,,,,,52.0,,,,
18965,1120.0,,1.0,d,,,,,,17.0,,,,
18965,1121.0,Rebound,1.0,d,a,,,,,39.0,,,,
18965,1122.0,Shot,1.0,o,h,,,,,8.0,,,,
18965,1122.0,,1.0,o,,,,,,39.0,,,,
18965,1123.0,Save,1.0,d,a,,,,,39.0,,,,
18965,1123.0,,1.0,d,,,,,,8.0,,,,
18965,1124.0,Stoppage,1.0,d,a,,,,,39.0,,,,
18965,1125.0,DeadIce,1.0,d,a,,,,,39.0,,,,
18965,1126.0,Faceoff,1.0,d,a,,,,,49.0,,,,
18965,1126.0,,1.0,d,,,,,,8.0,,,,
18965,1127.0,Possession,1.0,d,a,,,,,61.0,,,,
18965,1127.0,,1.0,d,,,,,,19.0,,,,
18965,1128.0,Pass,1.0,d,a,,,,,61.0,,,,
18965,1128.0,,1.0,d,,,,,,49.0,,,,
18965,1129.0,Zone_Entry_Exit,1.0,d,a,,,,,61.0,,,,
18965,1129.0,,1.0,d,,,,,,49.0,,,,
18965,1130.0,Possession,1.0,n,a,,,,,49.0,,,,
18965,1131.0,Zone_Entry_Exit,1.0,o,a,,,,,49.0,,,,
18965,1131.0,,1.0,o,,,,,,83.0,,,,
18965,1132.0,Pass,1.0,o,a,,,,,49.0,,,,
18965,1132.0,,1.0,o,,,,,,55.0,,,,
18965,1132.0,,1.0,o,,,,,,83.0,,,,
18965,1133.0,Turnover,1.0,o,a,,,,,49.0,,,,
18965,1133.0,,1.0,o,,,,,,55.0,,,,
18965,1133.0,,1.0,o,,,,,,83.0,,,,
18965,1134.0,Possession,1.0,d,h,,,,,8.0,,,,
18965,1135.0,Pass,1.0,d,h,,,,,8.0,,,,
18965,1135.0,,1.0,d,,,,,,19.0,,,,
18965,1136.0,Zone_Entry_Exit,1.0,d,h,,,,,8.0,,,,
18965,1136.0,,1.0,d,,,,,,19.0,,,,
18965,1137.0,Possession,1.0,n,h,,,,,19.0,,,,
18965,1138.0,Zone_Entry_Exit,1.0,o,h,,,,,19.0,,,,
18965,1138.0,,1.0,o,,,,,,52.0,,,,
18965,1138.0,,1.0,o,,,,,,91.0,,,,
18965,1139.0,Pass,1.0,o,h,,,,,19.0,,,,
18965,1139.0,,1.0,o,,,,,,8.0,,,,
18965,1139.0,,1.0,o,,,,,,91.0,,,,
18965,1140.0,Possession,1.0,o,h,,,,,8.0,,,,
18965,1141.0,Possession,1.0,o,h,,,,,8.0,,,,
18965,1141.0,,1.0,o,,,,,,91.0,,,,
18965,1142.0,Possession,1.0,o,h,,,,,8.0,,,,
18965,1143.0,Shot,1.0,o,h,,,,,8.0,,,,
18965,1143.0,,1.0,o,,,,,,39.0,,,,
18965,1143.0,,1.0,o,,,,,,49.0,,,,
18965,1144.0,Save,1.0,d,a,,,,,39.0,,,,
18965,1144.0,,1.0,d,,,,,,49.0,,,,
18965,1144.0,,1.0,d,,,,,,8.0,,,,
18965,1145.0,Rebound,1.0,d,a,,,,,39.0,,,,
18965,1146.0,Possession,1.0,d,a,,,,,55.0,,,,
18965,1147.0,Zone_Entry_Exit,1.0,d,a,,,,,55.0,,,,
18965,1148.0,Zone_Entry_Exit,1.0,d,a,,,,,55.0,,,,
18965,1149.0,Turnover,1.0,d,a,,,,,55.0,,,,
18965,1150.0,Possession,1.0,d,h,,,,,83.0,,,,
18965,1151.0,Possession,1.0,d,h,,,,,83.0,,,,
18965,1152.0,Pass,1.0,d,h,,,,,83.0,,,,
18965,1152.0,,1.0,d,,,,,,8.0,,,,
18965,1152.0,,1.0,d,,,,,,70.0,,,,
18965,1153.0,Zone_Entry_Exit,1.0,d,h,,,,,83.0,,,,
18965,1153.0,,1.0,d,,,,,,8.0,,,,
18965,1153.0,,1.0,d,,,,,,70.0,,,,
18965,1154.0,Turnover,1.0,d,h,,,,,83.0,,,,
18965,1154.0,,1.0,d,,,,,,8.0,,,,
18965,1154.0,,1.0,d,,,,,,70.0,,,,
18965,1155.0,Possession,1.0,n,a,,,,,75.0,,,,
18965,1156.0,Pass,1.0,n,a,,,,,75.0,,,,
18965,1156.0,,1.0,n,,,,,,91.0,,,,
18965,1157.0,Possession,1.0,n,a,,,,,91.0,,,,
18965,1158.0,Pass,1.0,n,a,,,,,91.0,,,,
18965,1158.0,,1.0,n,,,,,,70.0,,,,
18965,1159.0,Possession,1.0,n,a,,,,,70.0,,,,
18965,1159.0,,1.0,n,,,,,,8.0,,,,
18965,1160.0,Possession,1.0,n,a,,,,,70.0,,,,
18965,1161.0,Zone_Entry_Exit,1.0,o,a,,,,,70.0,,,,
18965,1161.0,,1.0,o,,,,,,14.0,,,,
18965,1161.0,,1.0,o,,,,,,94.0,,,,
18965,1161.0,,1.0,o,,,,,,83.0,,,,
18965,1162.0,Shot,1.0,o,a,,,,,70.0,,,,
18965,1162.0,,1.0,o,,,,,,38.0,,,,
18965,1163.0,Save,1.0,d,h,,,,,38.0,,,,
18965,1163.0,,1.0,d,,,,,,70.0,,,,
18965,1164.0,Stoppage,1.0,d,h,,,,,38.0,,,,
18965,1165.0,DeadIce,1.0,d,h,,,,,38.0,,,,
18965,1166.0,Faceoff,1.0,d,h,,,,,46.0,,,,
18965,1166.0,,1.0,d,,,,,,92.0,,,,
18965,1166.0,,1.0,d,,,,,,70.0,,,,
18965,1167.0,Zone_Entry_Exit,1.0,d,h,,,,,92.0,,,,
18965,1168.0,Possession,1.0,n,h,,,,,92.0,,,,
18965,1169.0,Zone_Entry_Exit,1.0,o,h,,,,,92.0,,,,
18965,1169.0,,1.0,o,,,,,,9.0,,,,
18965,1170.0,Pass,1.0,o,h,,,,,92.0,,,,
18965,1170.0,,1.0,o,,,,,,46.0,,,,
18965,1171.0,Shot,1.0,o,h,,,,,46.0,,,,
18965,1171.0,,1.0,o,,,,,,39.0,,,,
18965,1172.0,Save,1.0,d,a,,,,,39.0,,,,
18965,1172.0,,1.0,d,,,,,,46.0,,,,
18965,1173.0,Rebound,1.0,d,a,,,,,39.0,,,,
18965,1174.0,Possession,1.0,o,h,,,,,92.0,,,,
18965,1175.0,Pass,1.0,o,h,,,,,92.0,,,,
18965,1175.0,,1.0,o,,,,,,9.0,,,,
18965,1175.0,,1.0,o,,,,,,70.0,,,,
18965,1176.0,Possession,1.0,o,h,,,,,94.0,,,,
18965,1177.0,Play,1.0,o,h,,,,,94.0,,,,
18965,1178.0,Possession,1.0,o,h,,,,,46.0,,,,
18965,1179.0,Pass,1.0,o,h,,,,,46.0,,,,
18965,1179.0,,1.0,o,,,,,,92.0,,,,
18965,1180.0,Possession,1.0,o,h,,,,,92.0,,,,
18965,1180.0,,1.0,o,,,,,,70.0,,,,
18965,1181.0,Shot,1.0,o,h,,,,,92.0,,,,
18965,1181.0,,1.0,o,,,,,,9.0,,,,
18965,1181.0,,1.0,o,,,,,,39.0,,,,
18965,1181.0,,1.0,o,,,,,,70.0,,,,
18965,1181.0,,1.0,o,,,,,,84.0,,,,
18965,1182.0,,1.0,d,a,,,,,39.0,,,,
18965,1182.0,,1.0,d,,,,,,70.0,,,,
18965,1182.0,,1.0,d,,,,,,84.0,,,,
18965,1182.0,Shot,1.0,d,,,,,,92.0,,,,
18965,1182.0,,1.0,d,,,,,,9.0,,,,
18965,1183.0,Rebound,1.0,d,a,,,,,39.0,,,,
18965,1184.0,Possession,1.0,o,h,,,,,92.0,,,,
18965,1184.0,,1.0,o,,,,,,70.0,,,,
18965,1185.0,Turnover,1.0,o,h,,,,,92.0,,,,
18965,1185.0,,1.0,o,,,,,,70.0,,,,
18965,1186.0,Possession,1.0,d,a,,,,,9.0,,,,
18965,1187.0,Stoppage,1.0,d,a,,,,,9.0,,,,
18965,1188.0,DeadIce,1.0,d,a,,,,,9.0,,,,
18965,1189.0,Faceoff,1.0,o,h,,,,,46.0,,,,
18965,1189.0,,1.0,o,,,,,,9.0,,,,
18965,1189.0,,1.0,o,,,,,,70.0,,,,
18965,1190.0,Pass,1.0,o,h,,,,,9.0,,,,
18965,1190.0,,1.0,o,,,,,,17.0,,,,
18965,1191.0,Possession,1.0,o,h,,,,,17.0,,,,
18965,1192.0,Shot,1.0,o,h,,,,,17.0,,,,
18965,1192.0,,1.0,o,,,,,,39.0,,,,
18965,1192.0,,1.0,o,,,,,,70.0,,,,
18965,1193.0,Save,1.0,d,a,,,,,39.0,,,,
18965,1193.0,,1.0,d,,,,,,70.0,,,,
18965,1193.0,,1.0,d,,,,,,17.0,,,,
18965,1194.0,Stoppage,1.0,d,a,,,,,39.0,,,,
18965,1195.0,DeadIce,1.0,d,a,,,,,39.0,,,,
18965,1196.0,Faceoff,1.0,d,a,,,,,70.0,,,,
18965,1196.0,,1.0,d,,,,,,46.0,,,,
18965,1197.0,Pass,1.0,d,a,,,,,70.0,,,,
18965,1197.0,,1.0,d,,,,,,14.0,,,,
18965,1198.0,Turnover,1.0,d,a,,,,,70.0,,,,
18965,1198.0,,1.0,d,,,,,,14.0,,,,
18965,1199.0,Zone_Entry_Exit,1.0,o,h,,,,,17.0,,,,
18965,1200.0,Possession,1.0,o,h,,,,,17.0,,,,
18965,1201.0,Shot,1.0,o,h,,,,,17.0,,,,
18965,1201.0,,1.0,o,,,,,,70.0,,,,
18965,1202.0,Possession,1.0,o,h,,,,,9.0,,,,
18965,1202.0,,1.0,o,,,,,,84.0,,,,
18965,1203.0,Shot,1.0,o,h,,,,,9.0,,,,
18965,1203.0,,1.0,o,,,,,,39.0,,,,
18965,1203.0,,1.0,o,,,,,,84.0,,,,
18965,1204.0,Save,1.0,d,a,,,,,39.0,,,,
18965,1204.0,,1.0,d,,,,,,84.0,,,,
18965,1204.0,,1.0,d,,,,,,9.0,,,,
18965,1205.0,Stoppage,1.0,d,a,,,,,39.0,,,,
18965,1206.0,DeadIce,1.0,d,a,,,,,39.0,,,,
18965,1207.0,Faceoff,1.0,o,h,,,,,46.0,,,,
18965,1207.0,,1.0,o,,,,,,7.0,,,,
18965,1207.0,,1.0,o,,,,,,70.0,,,,
18965,1208.0,Play,1.0,o,h,,,,,7.0,,,,
18965,1209.0,Possession,1.0,o,h,,,,,92.0,,,,
18965,1210.0,Turnover,1.0,d,a,,,,,22.0,,,,
18965,1210.0,,1.0,d,,,,,,14.0,,,,
18965,1210.0,,1.0,d,,,,,,92.0,,,,
18965,1211.0,Possession,1.0,d,a,,,,,14.0,,,,
18965,1212.0,Pass,1.0,d,a,,,,,14.0,,,,
18965,1212.0,,1.0,d,,,,,,70.0,,,,
18965,1213.0,Zone_Entry_Exit,1.0,d,a,,,,,14.0,,,,
18965,1213.0,,1.0,d,,,,,,70.0,,,,
18965,1214.0,Possession,1.0,n,a,,,,,70.0,,,,
18965,1215.0,Zone_Entry_Exit,1.0,o,a,,,,,70.0,,,,
18965,1215.0,,1.0,o,,,,,,17.0,,,,
18965,1216.0,Possession,1.0,o,a,,,,,70.0,,,,
18965,1217.0,Possession,1.0,o,a,,,,,70.0,,,,
18965,1218.0,Pass,1.0,o,a,,,,,70.0,,,,
18965,1218.0,,1.0,o,,,,,,91.0,,,,
18965,1218.0,,1.0,o,,,,,,46.0,,,,
18965,1219.0,Turnover,1.0,o,a,,,,,70.0,,,,
18965,1219.0,,1.0,o,,,,,,91.0,,,,
18965,1219.0,,1.0,o,,,,,,46.0,,,,
18965,1220.0,Possession,1.0,d,h,,,,,17.0,,,,
18965,1220.0,,1.0,d,,,,,,14.0,,,,
18965,1221.0,Pass,1.0,d,h,,,,,17.0,,,,
18965,1221.0,,1.0,d,,,,,,92.0,,,,
18965,1222.0,Zone_Entry_Exit,1.0,d,h,,,,,17.0,,,,
18965,1222.0,,1.0,d,,,,,,92.0,,,,
18965,1223.0,Pass,1.0,n,h,,,,,92.0,,,,
18965,1223.0,,1.0,n,,,,,,46.0,,,,
18965,1224.0,Possession,1.0,n,h,,,,,46.0,,,,
18965,1225.0,Zone_Entry_Exit,1.0,o,h,,,,,46.0,,,,
18965,1225.0,,1.0,o,,,,,,91.0,,,,
18965,1225.0,,1.0,o,,,,,,22.0,,,,
18965,1226.0,Play,1.0,d,a,,,,,22.0,,,,
18965,1226.0,,1.0,d,,,,,,91.0,,,,
18965,1226.0,,1.0,d,,,,,,46.0,,,,
18965,1227.0,Possession,1.0,o,h,,,,,46.0,,,,
18965,1227.0,,1.0,o,,,,,,22.0,,,,
18965,1228.0,Shot,1.0,o,h,,,,,46.0,,,,
18965,1228.0,,1.0,o,,,,,,91.0,,,,
18965,1228.0,,1.0,o,,,,,,22.0,,,,
18965,1229.0,Turnover,1.0,o,h,,,,,46.0,,,,
18965,1229.0,,1.0,o,,,,,,91.0,,,,
18965,1229.0,,1.0,o,,,,,,22.0,,,,
18965,1230.0,Turnover,1.0,d,a,,,,,22.0,,,,
18965,1231.0,Possession,1.0,o,h,,,,,7.0,,,,
18965,1232.0,Shot,1.0,o,h,,,,,7.0,,,,
18965,1232.0,,1.0,o,,,,,,71.0,,,,
18965,1232.0,,1.0,o,,,,,,92.0,,,,
18965,1232.0,,1.0,o,,,,,,39.0,,,,
