game_id,game_date,home_team,away_team,official_home_goals,official_away_goals,official_total_goals,game_url,tracking_status,tracking_pct,events_row_count,shifts_row_count,player_id_fill_pct,goal_events,periods_covered,tracking_start_period,tracking_start_time,tracking_end_period,tracking_end_time,is_loaded,goals_in_stats,goal_match,player_count,issues,suspicious_stats_flag,suspicious_stats_count,suspicious_stats_summary
18014,2025-01-05 00:00:00,HollowBrook,OS Offices,2,4,6,https://www.noradhockey.com/event/18014/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
18013,2025-01-05 00:00:00,Nelson,AMOS,11,2,13,https://www.noradhockey.com/event/18013/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17955,2024-12-29 00:00:00,AMOS,Orphans,2,4,6,https://www.noradhockey.com/event/17955/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
18011,2024-12-22 00:00:00,Outlaws,Ace,5,5,10,https://www.noradhockey.com/event/18011/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
18010,2024-12-22 00:00:00,HollowBrook,Triple J,3,4,7,https://www.noradhockey.com/event/18010/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
18009,2024-12-22 00:00:00,Nelson,Platinum,4,4,8,https://www.noradhockey.com/event/18009/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
18008,2024-12-22 00:00:00,AMOS,OS Offices,4,7,11,https://www.noradhockey.com/event/18008/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
18006,2024-12-15 00:00:00,HollowBrook,Orphans,5,2,7,https://www.noradhockey.com/event/18006/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
18005,2024-12-15 00:00:00,Nelson,Ace,8,6,14,https://www.noradhockey.com/event/18005/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
18004,2024-12-15 00:00:00,AMOS,Triple J,5,7,12,https://www.noradhockey.com/event/18004/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
18003,2024-12-15 00:00:00,OS Offices,Platinum,4,7,11,https://www.noradhockey.com/event/18003/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17996,2024-11-24 00:00:00,AMOS,HollowBrook,2,4,6,https://www.noradhockey.com/event/17996/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17995,2024-11-24 00:00:00,OS Offices,Outlaws,2,3,5,https://www.noradhockey.com/event/17995/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17994,2024-11-24 00:00:00,Platinum,Orphans,4,4,8,https://www.noradhockey.com/event/17994/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17993,2024-11-24 00:00:00,Triple J,Ace,8,3,11,https://www.noradhockey.com/event/17993/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17991,2024-11-17 00:00:00,OS Offices,Nelson,5,5,10,https://www.noradhockey.com/event/17991/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17990,2024-11-17 00:00:00,Platinum,HollowBrook,5,2,7,https://www.noradhockey.com/event/17990/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17989,2024-11-17 00:00:00,Triple J,Outlaws,6,4,10,https://www.noradhockey.com/event/17989/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17988,2024-11-17 00:00:00,Ace,Orphans,3,6,9,https://www.noradhockey.com/event/17988/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17986,2024-11-10 00:00:00,Platinum,AMOS,4,5,9,https://www.noradhockey.com/event/17986/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17985,2024-11-10 00:00:00,Triple J,Nelson,2,2,4,https://www.noradhockey.com/event/17985/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17984,2024-11-10 00:00:00,Ace,HollowBrook,2,8,10,https://www.noradhockey.com/event/17984/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17983,2024-11-10 00:00:00,Orphans,Outlaws,6,5,11,https://www.noradhockey.com/event/17983/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17981,2024-11-03 00:00:00,Triple J,OS Offices,4,6,10,https://www.noradhockey.com/event/17981/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17980,2024-11-03 00:00:00,Ace,AMOS,3,4,7,https://www.noradhockey.com/event/17980/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17979,2024-11-03 00:00:00,Orphans,Nelson,5,4,9,https://www.noradhockey.com/event/17979/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
17978,2024-11-03 00:00:00,Outlaws,HollowBrook,0,9,9,https://www.noradhockey.com/event/17978/,NO_FILE,0.0,0,0,0.0,0,,,,,,False,0,,0,No tracking file,False,0,
