head_to_head_key,game_id,season_id,player_1_id,player_2_id,venue,shifts_together,toi_together,goals_for,goals_against,plus_minus,corsi_for,corsi_against,cf_pct,_export_timestamp,home_team_id,away_team_id,venue_id
H2H_18977_42_61,18977,N20252026F,42,61,home,8,444.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN01
H2H_18977_52_61,18977,N20252026F,52,61,home,14,471.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN01
H2H_18977_52_87,18977,N20252026F,52,87,home,16,371.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN01
H2H_18977_14_75,18977,N20252026F,14,75,home,2,33.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN01
H2H_18977_52_75,18977,N20252026F,52,75,home,14,478.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN01
H2H_18977_9_49,18977,N20252026F,9,49,home,14,607.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN01
H2H_18977_9_75,18977,N20252026F,9,75,home,14,607.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN01
H2H_18977_49_52,18977,N20252026F,49,52,home,12,445.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN01
H2H_18977_24_84,18977,N20252026F,24,84,home,8,351.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN01
H2H_18977_87_91,18977,N20252026F,87,91,home,2,156.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN01
H2H_18977_75_91,18977,N20252026F,75,91,home,1,13.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN01
H2H_18977_9_87,18977,N20252026F,9,87,home,1,22.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN01
H2H_18977_14_24,18977,N20252026F,14,24,home,2,31.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN01
H2H_18977_22_61,18977,N20252026F,22,61,home,4,206.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN01
H2H_18977_9_22,18977,N20252026F,9,22,home,2,56.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN01
H2H_18977_61_91,18977,N20252026F,61,91,home,2,114.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN01
H2H_18977_11_19,18977,N20252026F,11,19,away,49,1791.88,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_11_22,18977,N20252026F,11,22,away,13,334.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_11_27,18977,N20252026F,11,27,away,21,770.98,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_11_33,18977,N20252026F,11,33,away,13,599.9,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_11_99,18977,N20252026F,11,99,away,57,1859.89,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_19_22,18977,N20252026F,19,22,away,10,286.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_19_27,18977,N20252026F,19,27,away,18,730.98,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_19_33,18977,N20252026F,19,33,away,13,599.9,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_19_99,18977,N20252026F,19,99,away,52,1790.89,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_22_27,18977,N20252026F,22,27,away,19,724.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_22_33,18977,N20252026F,22,33,away,4,141.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_22_99,18977,N20252026F,22,99,away,24,855.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_27_33,18977,N20252026F,27,33,away,3,98.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_27_99,18977,N20252026F,27,99,away,36,1549.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_33_99,18977,N20252026F,33,99,away,17,793.9,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_2_8,18977,N20252026F,2,8,away,6,330.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_2_13,18977,N20252026F,2,13,away,16,395.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_2_18,18977,N20252026F,2,18,away,24,684.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_2_26,18977,N20252026F,2,26,away,8,515.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_2_99,18977,N20252026F,2,99,away,36,1143.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_8_13,18977,N20252026F,8,13,away,4,268.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_8_18,18977,N20252026F,8,18,away,11,534.9,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_8_26,18977,N20252026F,8,26,away,12,769.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_8_99,18977,N20252026F,8,99,away,18,983.9,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_13_18,18977,N20252026F,13,18,away,32,1090.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_13_26,18977,N20252026F,13,26,away,19,749.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_13_99,18977,N20252026F,13,99,away,47,1563.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_18_26,18977,N20252026F,18,26,away,13,545.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_18_99,18977,N20252026F,18,99,away,50,1677.9,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_26_99,18977,N20252026F,26,99,away,29,1340.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_2_11,18977,N20252026F,2,11,away,29,643.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_2_19,18977,N20252026F,2,19,away,22,535.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_2_40,18977,N20252026F,2,40,away,21,750.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_11_18,18977,N20252026F,11,18,away,39,1241.89,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_11_40,18977,N20252026F,11,40,away,17,550.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_18_19,18977,N20252026F,18,19,away,37,1212.89,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_18_40,18977,N20252026F,18,40,away,17,496.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_19_40,18977,N20252026F,19,40,away,11,464.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_40_99,18977,N20252026F,40,99,away,28,1161.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_5_11,18977,N20252026F,5,11,away,14,573.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_5_19,18977,N20252026F,5,19,away,16,612.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_5_27,18977,N20252026F,5,27,away,20,949.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_5_40,18977,N20252026F,5,40,away,7,411.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_5_99,18977,N20252026F,5,99,away,31,1204.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_27_40,18977,N20252026F,27,40,away,11,665.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_5_13,18977,N20252026F,5,13,away,20,607.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_5_22,18977,N20252026F,5,22,away,14,453.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_11_13,18977,N20252026F,11,13,away,30,923.98,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_13_22,18977,N20252026F,13,22,away,9,244.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_13_27,18977,N20252026F,13,27,away,18,625.98,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_5_26,18977,N20252026F,5,26,away,17,631.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_22_26,18977,N20252026F,22,26,away,11,521.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_26_27,18977,N20252026F,26,27,away,18,903.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_13_33,18977,N20252026F,13,33,away,10,518.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_18_22,18977,N20252026F,18,22,away,5,131.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_18_33,18977,N20252026F,18,33,away,14,695.9,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_26_33,18977,N20252026F,26,33,away,4,194.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_8_33,18977,N20252026F,8,33,away,7,328.9,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_2_27,18977,N20252026F,2,27,away,12,459.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_2_22,18977,N20252026F,2,22,away,6,261.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_8_11,18977,N20252026F,8,11,away,6,214.9,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_8_19,18977,N20252026F,8,19,away,5,202.9,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_13_40,18977,N20252026F,13,40,away,9,229.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_26_40,18977,N20252026F,26,40,away,11,611.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_19_26,18977,N20252026F,19,26,away,6,123.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_5_18,18977,N20252026F,5,18,away,11,255.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_5_8,18977,N20252026F,5,8,away,5,325.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_8_22,18977,N20252026F,8,22,away,3,185.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_8_27,18977,N20252026F,8,27,away,7,449.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_13_19,18977,N20252026F,13,19,away,26,877.98,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_8_40,18977,N20252026F,8,40,away,6,328.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_22_40,18977,N20252026F,22,40,away,2,140.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_11_26,18977,N20252026F,11,26,away,2,69.99000000000001,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18977_18_27,18977,N20252026F,18,27,away,2,97.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10010,N10003,VN02
H2H_18981_10_15,18981,N20252026F,10,15,home,18,380.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_10_16,18981,N20252026F,10,16,home,22,593.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_10_23,18981,N20252026F,10,23,home,30,1016.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_10_31,18981,N20252026F,10,31,home,58,1723.98,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_10_37,18981,N20252026F,10,37,home,30,1085.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_15_16,18981,N20252026F,15,16,home,13,492.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_15_23,18981,N20252026F,15,23,home,20,621.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_15_31,18981,N20252026F,15,31,home,37,1192.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_15_37,18981,N20252026F,15,37,home,20,638.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_16_23,18981,N20252026F,16,23,home,10,403.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_16_31,18981,N20252026F,16,31,home,39,1202.98,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_16_37,18981,N20252026F,16,37,home,10,400.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_23_31,18981,N20252026F,23,31,home,45,1582.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_23_37,18981,N20252026F,23,37,home,40,1523.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_31_37,18981,N20252026F,31,37,home,47,1659.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_3_31,18981,N20252026F,3,31,home,44,1134.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_3_37,18981,N20252026F,3,37,home,15,420.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_3_44,18981,N20252026F,3,44,home,24,665.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_3_79,18981,N20252026F,3,79,home,15,423.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_3_80,18981,N20252026F,3,80,home,32,784.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_31_44,18981,N20252026F,31,44,home,59,1832.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_31_79,18981,N20252026F,31,79,home,44,1511.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_31_80,18981,N20252026F,31,80,home,61,1666.98,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_37_44,18981,N20252026F,37,44,home,36,1214.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_37_79,18981,N20252026F,37,79,home,17,574.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_37_80,18981,N20252026F,37,80,home,6,91.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_44_79,18981,N20252026F,44,79,home,25,812.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_44_80,18981,N20252026F,44,80,home,28,702.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_79_80,18981,N20252026F,79,80,home,31,962.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_3_8,18981,N20252026F,3,8,home,28,704.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_8_31,18981,N20252026F,8,31,home,51,1562.97,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_8_44,18981,N20252026F,8,44,home,19,569.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_8_79,18981,N20252026F,8,79,home,27,928.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_8_80,18981,N20252026F,8,80,home,51,1520.98,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_3_10,18981,N20252026F,3,10,home,29,711.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_8_10,18981,N20252026F,8,10,home,26,641.98,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_10_44,18981,N20252026F,10,44,home,34,1020.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_10_80,18981,N20252026F,10,80,home,32,711.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_7_10,18981,N20252026F,7,10,home,12,635.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_7_16,18981,N20252026F,7,16,home,7,244.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_7_23,18981,N20252026F,7,23,home,12,601.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_7_31,18981,N20252026F,7,31,home,21,907.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_7_37,18981,N20252026F,7,37,home,12,601.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_15_80,18981,N20252026F,15,80,home,21,579.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_16_80,18981,N20252026F,16,80,home,31,813.98,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_15_44,18981,N20252026F,15,44,home,21,504.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_15_79,18981,N20252026F,15,79,home,21,820.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_8_15,18981,N20252026F,8,15,home,15,554.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_3_16,18981,N20252026F,3,16,home,20,469.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_8_16,18981,N20252026F,8,16,home,29,796.98,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_16_79,18981,N20252026F,16,79,home,19,616.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_3_23,18981,N20252026F,3,23,home,13,360.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_23_80,18981,N20252026F,23,80,home,5,59.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_7_79,18981,N20252026F,7,79,home,9,272.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_23_79,18981,N20252026F,23,79,home,15,566.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_7_44,18981,N20252026F,7,44,home,14,663.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_23_44,18981,N20252026F,23,44,home,35,1179.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_7_8,18981,N20252026F,7,8,home,9,306.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_7_80,18981,N20252026F,7,80,home,9,306.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_10_79,18981,N20252026F,10,79,home,1,4.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_8_37,18981,N20252026F,8,37,home,1,45.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN01
H2H_18981_22_39,18981,N20252026F,22,39,away,33,1156.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN02
H2H_18981_22_70,18981,N20252026F,22,70,away,26,926.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN02
H2H_18981_22_75,18981,N20252026F,22,75,away,28,948.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN02
H2H_18981_22_84,18981,N20252026F,22,84,away,9,289.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN02
H2H_18981_22_87,18981,N20252026F,22,87,away,26,894.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN02
H2H_18981_39_70,18981,N20252026F,39,70,away,34,1205.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN02
H2H_18981_39_75,18981,N20252026F,39,75,away,33,1148.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN02
H2H_18981_39_84,18981,N20252026F,39,84,away,41,1270.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN02
H2H_18981_39_87,18981,N20252026F,39,87,away,30,1123.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN02
H2H_18981_70_75,18981,N20252026F,70,75,away,31,1094.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN02
H2H_18981_70_84,18981,N20252026F,70,84,away,14,466.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN02
H2H_18981_70_87,18981,N20252026F,70,87,away,26,1019.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN02
H2H_18981_75_84,18981,N20252026F,75,84,away,11,353.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN02
H2H_18981_75_87,18981,N20252026F,75,87,away,30,1152.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN02
H2H_18981_84_87,18981,N20252026F,84,87,away,11,352.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN02
H2H_18981_22_52,18981,N20252026F,22,52,away,20,678.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN02
H2H_18981_22_91,18981,N20252026F,22,91,away,5,166.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN02
H2H_18981_39_52,18981,N20252026F,39,52,away,48,1566.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN02
H2H_18981_39_91,18981,N20252026F,39,91,away,34,903.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN02
H2H_18981_52_70,18981,N20252026F,52,70,away,17,599.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN02
H2H_18981_52_75,18981,N20252026F,52,75,away,16,555.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN02
H2H_18981_52_91,18981,N20252026F,52,91,away,18,507.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN02
H2H_18981_70_91,18981,N20252026F,70,91,away,8,151.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN02
H2H_18981_75_91,18981,N20252026F,75,91,away,4,30.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN02
H2H_18981_24_39,18981,N20252026F,24,39,away,38,980.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN02
H2H_18981_24_42,18981,N20252026F,24,42,away,28,808.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN02
H2H_18981_24_52,18981,N20252026F,24,52,away,20,555.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN02
H2H_18981_24_91,18981,N20252026F,24,91,away,30,873.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN02
H2H_18981_24_93,18981,N20252026F,24,93,away,22,433.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN02
H2H_18981_39_42,18981,N20252026F,39,42,away,32,917.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN02
H2H_18981_39_93,18981,N20252026F,39,93,away,48,1389.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN02
H2H_18981_42_52,18981,N20252026F,42,52,away,14,517.99,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN02
H2H_18981_42_91,18981,N20252026F,42,91,away,22,713.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN02
H2H_18981_42_93,18981,N20252026F,42,93,away,23,517.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN02
H2H_18981_52_93,18981,N20252026F,52,93,away,17,476.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN02
H2H_18981_91_93,18981,N20252026F,91,93,away,17,343.0,0,0,0,0,0,50.0,2026-01-12T23:36:36.398533,N10004,N10010,VN02
