game_id,player_1_id,player_2_id,shifts_together,home_team_id,away_team_id,toi_together,goals_for,goals_against,plus_minus,corsi_for,corsi_against,cf_pct,fenwick_for,fenwick_against,ff_pct,xgf,xga,xg_diff,shots_for,shots_against,p1_shifts_without_p2,p2_shifts_without_p1,cf_pct_together,cf_pct_apart,cf_pct_delta,matchup_key,synergy_score,is_positive_synergy
18969,P100024,P100002,2,N10008,N10010,90.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100024_P100002,0.0,0
18969,P100024,P100016,25,N10008,N10010,1125.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100024_P100016,0.0,0
18969,P100024,P100039,7,N10008,N10010,315.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100024_P100039,0.0,0
18969,P100024,P100064,17,N10008,N10010,765.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100024_P100064,0.0,0
18969,P100024,P100070,12,N10008,N10010,540.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100024_P100070,0.0,0
18969,P100024,P100093,12,N10008,N10010,540.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100024_P100093,0.0,0
18969,P100024,P100105,6,N10008,N10010,270.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100024_P100105,0.0,0
18969,P100024,P100108,9,N10008,N10010,405.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100024_P100108,0.0,0
18969,P100024,P100132,16,N10008,N10010,720.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100024_P100132,0.0,0
18969,P100024,P100161,9,N10008,N10010,405.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100024_P100161,0.0,0
18969,P100024,P100198,13,N10008,N10010,585.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100024_P100198,0.0,0
18969,P100024,P100201,12,N10008,N10010,540.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100024_P100201,0.0,0
18969,P100024,P100224,1,N10008,N10010,45.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100024_P100224,0.0,0
18969,P100025,P100001,19,N10008,N10010,855.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100025_P100001,0.0,0
18969,P100025,P100002,16,N10008,N10010,720.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100025_P100002,0.0,0
18969,P100025,P100016,38,N10008,N10010,1710.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100025_P100016,0.0,0
18969,P100025,P100039,17,N10008,N10010,765.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100025_P100039,0.0,0
18969,P100025,P100064,8,N10008,N10010,360.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100025_P100064,0.0,0
18969,P100025,P100070,15,N10008,N10010,675.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100025_P100070,0.0,0
18969,P100025,P100093,18,N10008,N10010,810.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100025_P100093,0.0,0
18969,P100025,P100105,16,N10008,N10010,720.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100025_P100105,0.0,0
18969,P100025,P100108,12,N10008,N10010,540.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100025_P100108,0.0,0
18969,P100025,P100132,7,N10008,N10010,315.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100025_P100132,0.0,0
18969,P100025,P100161,18,N10008,N10010,810.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100025_P100161,0.0,0
18969,P100025,P100198,19,N10008,N10010,855.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100025_P100198,0.0,0
18969,P100025,P100201,23,N10008,N10010,1035.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100025_P100201,0.0,0
18969,P100025,P100224,13,N10008,N10010,585.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100025_P100224,0.0,0
18969,P100027,P100001,16,N10008,N10010,720.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100027_P100001,0.0,0
18969,P100027,P100002,3,N10008,N10010,135.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100027_P100002,0.0,0
18969,P100027,P100016,28,N10008,N10010,1260.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100027_P100016,0.0,0
18969,P100027,P100039,10,N10008,N10010,450.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100027_P100039,0.0,0
18969,P100027,P100064,16,N10008,N10010,720.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100027_P100064,0.0,0
18969,P100027,P100070,14,N10008,N10010,630.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100027_P100070,0.0,0
18969,P100027,P100093,15,N10008,N10010,675.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100027_P100093,0.0,0
18969,P100027,P100105,9,N10008,N10010,405.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100027_P100105,0.0,0
18969,P100027,P100108,9,N10008,N10010,405.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100027_P100108,0.0,0
18969,P100027,P100132,14,N10008,N10010,630.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100027_P100132,0.0,0
18969,P100027,P100161,14,N10008,N10010,630.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100027_P100161,0.0,0
18969,P100027,P100198,13,N10008,N10010,585.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100027_P100198,0.0,0
18969,P100027,P100201,16,N10008,N10010,720.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100027_P100201,0.0,0
18969,P100027,P100224,2,N10008,N10010,90.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100027_P100224,0.0,0
18969,P100030,P100001,26,N10008,N10010,1170.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100030_P100001,0.0,0
18969,P100030,P100002,19,N10008,N10010,855.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100030_P100002,0.0,0
18969,P100030,P100016,47,N10008,N10010,2115.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100030_P100016,0.0,0
18969,P100030,P100039,17,N10008,N10010,765.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100030_P100039,0.0,0
18969,P100030,P100064,9,N10008,N10010,405.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100030_P100064,0.0,0
18969,P100030,P100070,21,N10008,N10010,945.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100030_P100070,0.0,0
18969,P100030,P100093,23,N10008,N10010,1035.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100030_P100093,0.0,0
18969,P100030,P100105,17,N10008,N10010,765.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100030_P100105,0.0,0
18969,P100030,P100108,14,N10008,N10010,630.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100030_P100108,0.0,0
18969,P100030,P100132,8,N10008,N10010,360.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100030_P100132,0.0,0
18969,P100030,P100161,23,N10008,N10010,1035.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100030_P100161,0.0,0
18969,P100030,P100198,23,N10008,N10010,1035.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100030_P100198,0.0,0
18969,P100030,P100201,25,N10008,N10010,1125.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100030_P100201,0.0,0
18969,P100030,P100224,21,N10008,N10010,945.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100030_P100224,0.0,0
18969,P100107,P100001,23,N10008,N10010,1035.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100107_P100001,0.0,0
18969,P100107,P100002,12,N10008,N10010,540.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100107_P100002,0.0,0
18969,P100107,P100016,46,N10008,N10010,2070.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100107_P100016,0.0,0
18969,P100107,P100039,18,N10008,N10010,810.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,18969_P100107_P100039,0.0,0
