index,game_id,season,season_id,game_url,home_team_game_id,away_team_game_id,date,game_time,home_team_name,away_team_name,home_team_id,away_team_id,head_to_head_id,game_type,playoff_round,last_period_type,period_length,ot_period_length,shootout_rounds,home_total_goals,away_total_goals,home_team_period1_goals,home_team_period2_goals,home_team_period3_goals,home_team_periodOT_goals,away_team_period1_goals,away_team_period2_goals,away_team_period3_goals,away_team_periodOT_goals,home_team_seeding,away_team_seeding,home_team_w,home_team_l,home_team_t,home_team_pts,away_team_w,away_team_l,away_team_t,away_team_pts,video_id,video_start_time,video_end_time,video_title,video_url
80,17969,20242025,N20242025F,https://www.noradhockey.com/event/17969/,17969N10003,17969N10005,2024-10-20,,HollowBrook,OS Offices,N10003,N10005,N10003_N10005,Regular,,Regulation,00:18:00,00:00:00,0.0,2,4,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,,,0,1,0,0,1,0,0,2,,,,,
81,17968,20242025,N20242025F,https://www.noradhockey.com/event/17968/,17968N10004,17968N10001,2024-10-20,,Nelson,Amos,N10004,N10001,N10001_N10004,Regular,,Regulation,00:18:00,00:00:00,0.0,1,10,1.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,,,0,1,0,0,1,0,0,2,,,,,
82,17966,20242025,N20242025F,https://www.noradhockey.com/event/17966/,17966N10007,17966N10002,2024-10-13,,Outlaws,Ace,N10007,N10002,N10002_N10007,Regular,,Regulation,00:18:00,00:00:00,0.0,2,2,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,,0,0,1,1,0,0,1,1,,,,,
83,17965,20242025,N20242025F,https://www.noradhockey.com/event/17965/,17965N10003,17965N10009,2024-10-13,,HollowBrook,Triple J,N10003,N10009,N10003_N10009,Regular,,Regulation,00:18:00,00:00:00,0.0,5,4,2.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,,,1,0,0,2,0,1,0,0,,,,,
84,17964,20242025,N20242025F,https://www.noradhockey.com/event/17964/,17964N10004,17964N10008,2024-10-13,,Nelson,Platinum,N10004,N10008,N10004_N10008,Regular,,Regulation,00:18:00,00:00:00,0.0,2,3,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,,,0,1,0,0,1,0,0,2,,,,,
85,17963,20242025,N20242025F,https://www.noradhockey.com/event/17963/,17963N10001,17963N10005,2024-10-13,,Amos,OS Offices,N10001,N10005,N10001_N10005,Regular,,Regulation,00:18:00,00:00:00,0.0,2,6,1.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,,,0,1,0,0,1,0,0,2,,,,,
86,17961,20242025,N20242025F,https://www.noradhockey.com/event/17961/,17961N10003,17961N10006,2024-10-06,,HollowBrook,Orphans,N10003,N10006,N10003_N10006,Regular,,Regulation,00:18:00,00:00:00,0.0,5,5,2.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,,,0,0,1,1,0,0,1,1,,,,,
87,17960,20242025,N20242025F,https://www.noradhockey.com/event/17960/,17960N10004,17960N10002,2024-10-06,,Nelson,Ace,N10004,N10002,N10002_N10004,Regular,,Regulation,00:18:00,00:00:00,0.0,8,4,3.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,,,1,0,0,2,0,1,0,0,,,,,
88,17959,20242025,N20242025F,https://www.noradhockey.com/event/17959/,17959N10001,17959N10009,2024-10-06,,Amos,Triple J,N10001,N10009,N10001_N10009,Regular,,Regulation,00:18:00,00:00:00,0.0,3,1,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,,,1,0,0,2,0,1,0,0,,,,,
89,17958,20242025,N20242025F,https://www.noradhockey.com/event/17958/,17958N10005,17958N10008,2024-10-06,,OS Offices,Platinum,N10005,N10008,N10005_N10008,Regular,,Regulation,00:18:00,00:00:00,0.0,2,5,1.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,,,0,1,0,0,1,0,0,2,,,,,
90,17956,20242025,N20242025F,https://www.noradhockey.com/event/17956/,17956N10004,17956N10007,2024-09-29,,Nelson,Outlaws,N10004,N10007,N10004_N10007,Regular,,Regulation,00:18:00,00:00:00,0.0,9,6,4.0,2.0,3.0,0.0,3.0,2.0,1.0,0.0,,,1,0,0,2,0,1,0,0,,,,,
91,17954,20242025,N20242025F,https://www.noradhockey.com/event/17954/,17954N10005,17954N10002,2024-09-29,,OS Offices,Ace,N10005,N10002,N10002_N10005,Regular,,Regulation,00:18:00,00:00:00,0.0,5,1,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,,,1,0,0,2,0,1,0,0,,,,,
92,17953,20242025,N20242025F,https://www.noradhockey.com/event/17953/,17953N10008,17953N10009,2024-09-29,,Platinum,Triple J,N10008,N10009,N10008_N10009,Regular,,Regulation,00:18:00,00:00:00,0.0,3,6,0.0,1.0,2.0,0.0,2.0,3.0,1.0,0.0,,,0,1,0,0,1,0,0,2,,,,,
93,17951,20242025,N20242025F,https://www.noradhockey.com/event/17951/,17951N10001,17951N10003,2024-09-22,,Amos,HollowBrook,N10001,N10003,N10001_N10003,Regular,,Regulation,00:18:00,00:00:00,0.0,4,4,2.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,,,0,0,1,1,0,0,1,1,,,,,
94,17950,20242025,N20242025F,https://www.noradhockey.com/event/17950/,17950N10005,17950N10007,2024-09-22,,OS Offices,Outlaws,N10005,N10007,N10005_N10007,Regular,,Regulation,00:18:00,00:00:00,0.0,5,4,3.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,,,1,0,0,2,0,1,0,0,,,,,
95,17949,20242025,N20242025F,https://www.noradhockey.com/event/17949/,17949N10008,17949N10006,2024-09-22,,Platinum,Orphans,N10008,N10006,N10006_N10008,Regular,,Regulation,00:18:00,00:00:00,0.0,10,3,1.0,6.0,3.0,0.0,1.0,2.0,0.0,0.0,,,1,0,0,2,0,1,0,0,,,,,
96,17948,20242025,N20242025F,https://www.noradhockey.com/event/17948/,17948N10009,17948N10002,2024-09-22,,Triple J,Ace,N10009,N10002,N10002_N10009,Regular,,Regulation,00:18:00,00:00:00,0.0,7,4,2.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,,,1,0,0,2,0,1,0,0,,,,,
97,17946,20242025,N20242025F,https://www.noradhockey.com/event/17946/,17946N10005,17946N10004,2024-09-15,,OS Offices,Nelson,N10005,N10004,N10004_N10005,Regular,,Regulation,00:18:00,00:00:00,0.0,8,5,2.0,2.0,4.0,0.0,1.0,1.0,3.0,0.0,,,1,0,0,2,0,1,0,0,,,,,
98,17945,20242025,N20242025F,https://www.noradhockey.com/event/17945/,17945N10008,17945N10003,2024-09-15,,Platinum,HollowBrook,N10008,N10003,N10003_N10008,Regular,,Regulation,00:18:00,00:00:00,0.0,1,4,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,,,0,1,0,0,1,0,0,2,,,,,
99,17944,20242025,N20242025F,https://www.noradhockey.com/event/17944/,17944N10009,17944N10007,2024-09-15,,Triple J,Outlaws,N10009,N10007,N10007_N10009,Regular,,Regulation,00:18:00,00:00:00,0.0,3,3,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,,0,0,1,1,0,0,1,1,,,,,
100,17943,20242025,N20242025F,https://www.noradhockey.com/event/17943/,17943N10002,17943N10006,2024-09-15,,Ace,Orphans,N10002,N10006,N10002_N10006,Regular,,Regulation,00:18:00,00:00:00,0.0,0,4,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,,,0,1,0,0,1,0,0,2,,,,,
101,17941,20242025,N20242025F,https://www.noradhockey.com/event/17941/,17941N10008,17941N10001,2024-09-08,,Platinum,Amos,N10008,N10001,N10001_N10008,Regular,,Regulation,00:18:00,00:00:00,0.0,6,2,3.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,,,1,0,0,2,0,1,0,0,,,,,
102,17940,20242025,N20242025F,https://www.noradhockey.com/event/17940/,17940N10009,17940N10004,2024-09-08,,Triple J,Nelson,N10009,N10004,N10004_N10009,Regular,,Regulation,00:18:00,00:00:00,0.0,1,3,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,,,0,1,0,0,1,0,0,2,,,,,
103,17939,20242025,N20242025F,https://www.noradhockey.com/event/17939/,17939N10002,17939N10003,2024-09-08,,Ace,HollowBrook,N10002,N10003,N10002_N10003,Regular,,Regulation,00:18:00,00:00:00,0.0,4,2,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,1,0,0,2,0,1,0,0,,,,,
104,17938,20242025,N20242025F,https://www.noradhockey.com/event/17938/,17938N10006,17938N10007,2024-09-08,,Orphans,Outlaws,N10006,N10007,N10006_N10007,Regular,,Regulation,00:18:00,00:00:00,0.0,6,3,3.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,,1,0,0,2,0,1,0,0,,,,,
105,17936,20242025,N20242025F,https://www.noradhockey.com/event/17936/,17936N10009,17936N10005,2024-09-01,,Triple J,OS Offices,N10009,N10005,N10005_N10009,Regular,,Regulation,00:18:00,00:00:00,0.0,4,4,1.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,,,0,0,1,1,0,0,1,1,,,,,
106,17935,20242025,N20242025F,https://www.noradhockey.com/event/17935/,17935N10002,17935N10001,2024-09-01,,Ace,Amos,N10002,N10001,N10001_N10002,Regular,,Regulation,00:18:00,00:00:00,0.0,3,7,2.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,,,0,1,0,0,1,0,0,2,,,,,
107,17934,20242025,N20242025F,https://www.noradhockey.com/event/17934/,17934N10006,17934N10004,2024-09-01,,Orphans,Nelson,N10006,N10004,N10004_N10006,Regular,,Regulation,00:18:00,00:00:00,0.0,5,7,1.0,3.0,1.0,0.0,4.0,2.0,1.0,0.0,,,0,1,0,0,1,0,0,2,,,,,
108,17933,20242025,N20242025F,https://www.noradhockey.com/event/17933/,17933N10007,17933N10003,2024-09-01,,Outlaws,HollowBrook,N10007,N10003,N10003_N10007,Regular,,Regulation,00:18:00,00:00:00,0.0,1,7,0.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,,,0,1,0,0,1,0,0,2,,,,,
109,17931,20242025,N20242025F,https://www.noradhockey.com/event/17931/,17931N10002,17931N10008,2024-08-25,,Ace,Platinum,N10002,N10008,N10002_N10008,Regular,,Regulation,00:18:00,00:00:00,0.0,5,12,1.0,2.0,2.0,0.0,4.0,4.0,4.0,0.0,,,0,1,0,0,1,0,0,2,,,,,
110,17930,20242025,N20242025F,https://www.noradhockey.com/event/17930/,17930N10006,17930N10005,2024-08-25,,Orphans,OS Offices,N10006,N10005,N10005_N10006,Regular,,Regulation,00:18:00,00:00:00,0.0,1,6,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,,,0,1,0,0,1,0,0,2,,,,,
111,17929,20242025,N20242025F,https://www.noradhockey.com/event/17929/,17929N10007,17929N10001,2024-08-25,,Outlaws,Amos,N10007,N10001,N10001_N10007,Regular,,Regulation,00:18:00,00:00:00,0.0,1,6,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,,,0,1,0,0,1,0,0,2,,,,,
112,17928,20242025,N20242025F,https://www.noradhockey.com/event/17928/,17928N10003,17928N10004,2024-08-25,,HollowBrook,Nelson,N10003,N10004,N10003_N10004,Regular,,Regulation,00:18:00,00:00:00,0.0,6,4,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,,,1,0,0,2,0,1,0,0,,,,,
113,17926,20242025,N20242025F,https://www.noradhockey.com/event/17926/,17926N10006,17926N10009,2024-08-18,,Orphans,Triple J,N10006,N10009,N10006_N10009,Regular,,Regulation,00:18:00,00:00:00,0.0,1,6,1.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,,,0,1,0,0,1,0,0,2,,,,,
114,17925,20242025,N20242025F,https://www.noradhockey.com/event/17925/,17925N10007,17925N10008,2024-08-18,,Outlaws,Platinum,N10007,N10008,N10007_N10008,Regular,,Regulation,00:18:00,00:00:00,0.0,2,6,1.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,,,0,1,0,0,1,0,0,2,,,,,
115,17924,20242025,N20242025F,https://www.noradhockey.com/event/17924/,17924N10003,17924N10005,2024-08-18,,HollowBrook,OS Offices,N10003,N10005,N10003_N10005,Regular,,Regulation,00:18:00,00:00:00,0.0,6,2,1.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,,,1,0,0,2,0,1,0,0,,,,,
116,17923,20242025,N20242025F,https://www.noradhockey.com/event/17923/,17923N10004,17923N10001,2024-08-18,,Nelson,Amos,N10004,N10001,N10001_N10004,Regular,,Regulation,00:18:00,00:00:00,0.0,0,6,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,,,0,1,0,0,1,0,0,2,,,,,
117,17921,20242025,N20242025F,https://www.noradhockey.com/event/17921/,17921N10007,17921N10002,2024-08-11,,Outlaws,Ace,N10007,N10002,N10002_N10007,Regular,,Regulation,00:18:00,00:00:00,0.0,4,5,0.0,1.0,3.0,0.0,3.0,0.0,2.0,0.0,,,0,1,0,0,1,0,0,2,,,,,
118,17920,20242025,N20242025F,https://www.noradhockey.com/event/17920/,17920N10003,17920N10009,2024-08-11,,HollowBrook,Triple J,N10003,N10009,N10003_N10009,Regular,,Regulation,00:18:00,00:00:00,0.0,2,2,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,0,0,1,1,0,0,1,1,,,,,
119,17919,20242025,N20242025F,https://www.noradhockey.com/event/17919/,17919N10004,17919N10008,2024-08-11,,Nelson,Platinum,N10004,N10008,N10004_N10008,Regular,,Regulation,00:18:00,00:00:00,0.0,3,8,1.0,2.0,0.0,0.0,4.0,2.0,2.0,0.0,,,0,1,0,0,1,0,0,2,,,,,
120,17918,20242025,N20242025F,https://www.noradhockey.com/event/17918/,17918N10001,17918N10005,2024-08-11,,Amos,OS Offices,N10001,N10005,N10001_N10005,Regular,,Regulation,00:18:00,00:00:00,0.0,4,5,1.0,1.0,2.0,0.0,3.0,1.0,1.0,0.0,,,0,1,0,0,1,0,0,2,,,,,
124,10019,20232024,N20232024F,https://www.noradhockey.com/event/event-12/,10019N10003,10019N10001,2024-05-12,,HollowBrook,Amos,N10003,N10001,N10001_N10003,Playoffs,Championship,Regulation,00:18:00,0:00:00,,3,0,1.0,1.0,1.0,,,,,,,,1,0,0,2,0,1,0,0,,,,,
125,10018,20232024,N20232024F,https://www.noradhockey.com/event/event-11/,10018N10005,10018N10001,2024-05-11,,OS Offices,Amos,N10005,N10001,N10001_N10005,Playoffs,SemiFinals,Regulation,00:18:00,0:00:00,,3,4,1.0,1.0,1.0,,1.0,2.0,1.0,,,,0,1,0,0,1,0,0,2,,,,,
404,10036,20232024,N20232024F,https://www.noradhockey.com/event/event-5/,10036N10003,10036N10005,2024-05-09,,HollowBrook,OS Offices,N10003,N10005,N10003_N10005,Playoffs,SemiFinals,Regulation,00:18:00,0:00:00,,2,1,,,,,,,,,,,1,0,0,2,0,1,0,0,,,,,
127,10017,20232024,N20232024F,https://www.noradhockey.com/event/event-10/,10017N10001,10017N10004,2024-05-08,,Amos,Nelson,N10001,N10004,N10001_N10004,Playoffs,RoundRobin,Regulation,00:18:00,0:00:00,,7,4,1.0,3.0,3.0,,1.0,2.0,1.0,,,,1,0,0,2,0,1,0,0,,,,,
131,10016,20232024,N20232024F,https://www.noradhockey.com/event/event-8/,10016N10008,10016N10001,2024-05-05,,Platinum,Amos,N10008,N10001,N10001_N10008,Playoffs,RoundRobin,Regulation,00:18:00,0:00:00,,2,6,,1.0,1.0,,1.0,2.0,3.0,,,,0,1,0,0,1,0,0,2,,,,,
399,10046,20232024,N20232024F,https://www.noradhockey.com/event/event-9/,10046N10004,10046N10009,2024-05-05,,Nelson,Triple J,N10004,N10009,N10004_N10009,Playoffs,RoundRobin,Regulation,00:18:00,0:00:00,,4,1,,,,,,,,,,,1,0,0,2,0,1,0,0,,,,,
132,10052,20232024,N20232024F,https://www.noradhockey.com/event/event-4/,10052N10005,10052N10008,2024-05-02,,OS Offices,Platinum,N10005,N10008,N10005_N10008,Playoffs,RoundRobin,Regulation,00:18:00,0:00:00,,5,4,,,,,,,,,,,1,0,0,2,0,1,0,0,,,,,
133,10035,20232024,N20232024F,https://www.noradhockey.com/event/event-3/,10035N10004,10035N10003,2024-05-02,,Nelson,HollowBrook,N10004,N10003,N10003_N10004,Playoffs,RoundRobin,Regulation,00:18:00,0:00:00,,2,6,,,,,,,,,,,0,1,0,0,1,0,0,2,,,,,
134,10015,20232024,N20232024F,https://www.noradhockey.com/event/event-6/,10015N10006,10015N10001,2024-04-30,,Orphans,Amos,N10006,N10001,N10001_N10006,Playoffs,RoundRobin,Regulation,00:18:00,0:00:00,,4,5,1.0,2.0,1.0,,3.0,2.0,,,,,0,1,0,0,1,0,0,2,,,,,
135,10003,20232024,N20232024F,https://www.noradhockey.com/event/event-7/,10003N10009,10003N10002,2024-04-30,,Triple J,Ace,N10009,N10002,N10002_N10009,Playoffs,RoundRobin,Regulation,00:18:00,0:00:00,,6,4,2.0,1.0,3.0,,1.0,2.0,1.0,,,,1,0,0,2,0,1,0,0,,,,,
128,10014,20232024,N20232024F,https://www.noradhockey.com/event/event/,10014N10001,10014N10003,2024-04-28,,Amos,HollowBrook,N10001,N10003,N10001_N10003,Playoffs,RoundRobin,Regulation,00:18:00,0:00:00,,2,4,1.0,1.0,,,1.0,2.0,1.0,,,,0,1,0,0,1,0,0,2,,,,,
398,10045,20232024,N20232024F,https://www.noradhockey.com/event/nelson-company/,10045N10006,10045N10004,2024-04-28,,Orphans,Nelson,N10006,N10004,N10004_N10006,Playoffs,RoundRobin,Regulation,00:18:00,0:00:00,,3,5,,,,,,,,,,,0,1,0,0,1,0,0,2,,,,,
126,10051,20232024,N20232024F,https://www.noradhockey.com/event/event-2/,10051N10005,10051N10009,2024-04-28,,OS Offices,Triple J,N10005,N10009,N10005_N10009,Playoffs,RoundRobin,Regulation,00:18:00,0:00:00,,6,2,,,,,,,,,,,1,0,0,2,0,1,0,0,,,,,
136,16894,20232024,N20232024F,https://www.noradhockey.com/event/16894/,16894N10003,16894N10002,2024-04-21,,HollowBrook,Ace,N10003,N10002,N10002_N10003,Regular,,Regulation,00:18:00,0:00:00,,10,4,3.0,4.0,3.0,,1.0,2.0,1.0,,,,1,0,0,2,0,1,0,0,,,,,
130,16893,20232024,N20232024F,https://www.noradhockey.com/event/16893/,16893N10008,16893N10004,2024-04-21,,Platinum,Nelson,N10008,N10004,N10004_N10008,Regular,,Regulation,00:18:00,0:00:00,,8,2,2.0,3.0,3.0,,,1.0,1.0,,,,1,0,0,2,0,1,0,0,,,,,
123,16892,20232024,N20232024F,https://www.noradhockey.com/event/16892/,16892N10001,16892N10006,2024-04-21,,Amos,Orphans,N10001,N10006,N10001_N10006,Regular,,Regulation,00:18:00,0:00:00,,3,2,,1.0,2.0,,,2.0,,,,,1,0,0,2,0,1,0,0,,,,,
121,16890,20232024,N20232024F,https://www.noradhockey.com/event/16890/,16890N10008,16890N10001,2024-04-21,,Platinum,Amos,N10008,N10001,N10001_N10008,Regular,,Regulation,00:18:00,0:00:00,,3,7,,1.0,2.0,,1.0,4.0,2.0,,,,0,1,0,0,1,0,0,2,,,,,
137,16895,20232024,N20232024F,https://www.noradhockey.com/event/16895/,16895N10009,16895N10005,2024-04-21,,Triple J,OS Offices,N10009,N10005,N10005_N10009,Regular,,Regulation,00:18:00,0:00:00,,3,5,1.0,,2.0,,2.0,2.0,1.0,,,,0,1,0,0,1,0,0,2,,,,,
122,16891,20232024,N20232024F,https://www.noradhockey.com/event/16891/,16891N10005,16891N10002,2024-04-14,,OS Offices,Ace,N10005,N10002,N10002_N10005,Regular,,Regulation,00:18:00,0:00:00,,7,4,3.0,3.0,1.0,,3.0,,1.0,,,,1,0,0,2,0,1,0,0,,,,,
138,16888,20232024,N20232024F,https://www.noradhockey.com/event/16888/,16888N10009,16888N10003,2024-04-14,,Triple J,HollowBrook,N10009,N10003,N10003_N10009,Regular,,Regulation,00:18:00,0:00:00,,4,5,1.0,1.0,2.0,,2.0,1.0,2.0,,,,0,1,0,0,1,0,0,2,,,,,
139,16889,20232024,N20232024F,https://www.noradhockey.com/event/16889/,16889N10004,16889N10006,2024-04-14,,Nelson,Orphans,N10004,N10006,N10004_N10006,Regular,,Regulation,00:18:00,0:00:00,,5,8,3.0,,2.0,,2.0,6.0,,,,,0,1,0,0,1,0,0,2,,,,,
140,16887,20232024,N20232024F,https://www.noradhockey.com/event/16887/,16887N10006,16887N10005,2024-04-07,,Orphans,OS Offices,N10006,N10005,N10005_N10006,Regular,,Regulation,00:18:00,0:00:00,,2,5,1.0,,1.0,,1.0,3.0,1.0,,,,0,1,0,0,1,0,0,2,,,,,
141,16886,20232024,N20232024F,https://www.noradhockey.com/event/16886/,16886N10003,16886N10008,2024-04-07,,HollowBrook,Platinum,N10003,N10008,N10003_N10008,Regular,,Regulation,00:18:00,0:00:00,,4,6,2.0,2.0,,,3.0,2.0,1.0,,,,0,1,0,0,1,0,0,2,,,,,
142,16885,20232024,N20232024F,https://www.noradhockey.com/event/16885/,16885N10004,16885N10002,2024-04-07,,Nelson,Ace,N10004,N10002,N10002_N10004,Regular,,Regulation,00:18:00,0:00:00,,3,0,1.0,1.0,1.0,,,,,,,,1,0,0,2,0,1,0,0,,,,,
143,16884,20232024,N20232024F,https://www.noradhockey.com/event/16884/,16884N10009,16884N10001,2024-04-07,,Triple J,Amos,N10009,N10001,N10001_N10009,Regular,,Regulation,00:18:00,0:00:00,,6,2,,4.0,2.0,,,1.0,1.0,,,,1,0,0,2,0,1,0,0,,,,,
150,16874,20232024,N20232024F,https://www.noradhockey.com/event/16874/,16874N10002,16874N10005,2024-03-31,,Ace,OS Offices,N10002,N10005,N10002_N10005,Regular,,Regulation,00:18:00,0:00:00,,8,4,4.0,2.0,2.0,,1.0,2.0,1.0,,,,1,0,0,2,0,1,0,0,,,,,
147,16883,20232024,N20232024F,https://www.noradhockey.com/event/16883/,16883N10006,16883N10009,2024-03-24,,Orphans,Triple J,N10006,N10009,N10006_N10009,Regular,,Regulation,00:18:00,0:00:00,,0,1,,,,,,,,,,,0,1,0,0,1,0,0,2,,,,,
148,16881,20232024,N20232024F,https://www.noradhockey.com/event/16881/,16881N10004,16881N10003,2024-03-24,,Nelson,HollowBrook,N10004,N10003,N10003_N10004,Regular,,Regulation,00:18:00,0:00:00,,6,7,3.0,2.0,1.0,,1.0,3.0,3.0,,,,0,1,0,0,1,0,0,2,,,,,
149,16873,20232024,N20232024F,https://www.noradhockey.com/event/16873/,16873N10008,16873N10001,2024-03-24,,Platinum,Amos,N10008,N10001,N10001_N10008,Regular,,Regulation,00:18:00,0:00:00,,5,5,,5.0,,,1.0,,4.0,,,,0,0,1,1,0,0,1,1,,,,,
145,16880,20232024,N20232024F,https://www.noradhockey.com/event/16880/,16880N10001,16880N10002,2024-03-17,,Amos,Ace,N10001,N10002,N10001_N10002,Regular,,Regulation,00:18:00,0:00:00,,4,8,,2.0,2.0,,2.0,5.0,1.0,,,,0,1,0,0,1,0,0,2,,,,,
146,16872,20232024,N20232024F,https://www.noradhockey.com/event/16872/,16872N10004,16872N10006,2024-03-17,,Nelson,Orphans,N10004,N10006,N10004_N10006,Regular,,Regulation,00:18:00,0:00:00,,2,5,,1.0,1.0,,2.0,2.0,1.0,,,,0,1,0,0,1,0,0,2,,,,,
144,16871,20232024,N20232024F,https://www.noradhockey.com/event/16871/,16871N10001,16871N10006,2024-03-10,,Amos,Orphans,N10001,N10006,N10001_N10006,Regular,,Regulation,00:18:00,0:00:00,,3,5,2.0,1.0,,,1.0,2.0,2.0,,,,0,1,0,0,1,0,0,2,,,,,
151,16875,20232024,N20232024F,https://www.noradhockey.com/event/16875/,16875N10009,16875N10003,2024-03-10,,Triple J,HollowBrook,N10009,N10003,N10003_N10009,Regular,,Regulation,00:18:00,0:00:00,,3,4,2.0,1.0,,,2.0,1.0,1.0,,,,0,1,0,0,1,0,0,2,,,,,
152,16868,20232024,N20232024F,https://www.noradhockey.com/event/16868/,16868N10008,16868N10004,2024-03-03,,Platinum,Nelson,N10008,N10004,N10004_N10008,Regular,,Regulation,00:18:00,0:00:00,,5,3,,1.0,4.0,,1.0,,2.0,,,,1,0,0,2,0,1,0,0,,,,,
154,16870,20232024,N20232024F,https://www.noradhockey.com/event/16870/,16870N10009,16870N10005,2024-03-03,,Triple J,OS Offices,N10009,N10005,N10005_N10009,Regular,,Regulation,00:18:00,0:00:00,,4,2,,1.0,3.0,,1.0,1.0,,,,,1,0,0,2,0,1,0,0,,,,,
155,16869,20232024,N20232024F,https://www.noradhockey.com/event/16869/,16869N10002,16869N10003,2024-03-03,,Ace,HollowBrook,N10002,N10003,N10002_N10003,Regular,,Regulation,00:18:00,0:00:00,,3,5,2.0,1.0,,,,3.0,2.0,,,,0,1,0,0,1,0,0,2,,,,,
157,16867,20232024,N20232024F,https://www.noradhockey.com/event/16867/,16867N10003,16867N10001,2024-02-25,,HollowBrook,Amos,N10003,N10001,N10001_N10003,Regular,,Regulation,00:18:00,0:00:00,,5,3,,1.0,4.0,,2.0,1.0,,,,,1,0,0,2,0,1,0,0,,,,,
158,16866,20232024,N20232024F,https://www.noradhockey.com/event/16866/,16866N10004,16866N10005,2024-02-25,,Nelson,OS Offices,N10004,N10005,N10004_N10005,Regular,,Regulation,00:18:00,0:00:00,,3,10,1.0,1.0,1.0,,3.0,5.0,2.0,,,,0,1,0,0,1,0,0,2,,,,,
159,16865,20232024,N20232024F,https://www.noradhockey.com/event/16865/,16865N10009,16865N10008,2024-02-25,,Triple J,Platinum,N10009,N10008,N10008_N10009,Regular,,Regulation,00:18:00,0:00:00,,4,4,1.0,2.0,1.0,,2.0,1.0,1.0,,,,0,0,1,1,0,0,1,1,,,,,
160,16864,20232024,N20232024F,https://www.noradhockey.com/event/16864/,16864N10002,16864N10006,2024-02-25,,Ace,Orphans,N10002,N10006,N10002_N10006,Regular,,Regulation,00:18:00,0:00:00,,2,6,,1.0,1.0,,2.0,2.0,2.0,,,,0,1,0,0,1,0,0,2,,,,,
161,16882,20232024,N20232024F,https://www.noradhockey.com/event/16882/,16882N10005,16882N10008,2024-02-24,,OS Offices,Platinum,N10005,N10008,N10005_N10008,Regular,,Regulation,00:18:00,0:00:00,,3,4,,3.0,,,1.0,3.0,,,,,0,1,0,0,1,0,0,2,,,,,
156,16863,20232024,N20232024F,https://www.noradhockey.com/event/16863/,16863N10003,16863N10008,2024-02-18,,HollowBrook,Platinum,N10003,N10008,N10003_N10008,Regular,,Regulation,00:18:00,0:00:00,,4,0,1.0,3.0,,,,,,,,,1,0,0,2,0,1,0,0,,,,,
153,16862,20232024,N20232024F,https://www.noradhockey.com/event/16862/,16862N10002,16862N10004,2024-02-11,,Ace,Nelson,N10002,N10004,N10002_N10004,Regular,,Regulation,00:18:00,0:00:00,,10,7,2.0,3.0,5.0,,1.0,3.0,3.0,,,,1,0,0,2,0,1,0,0,,,,,
165,16858,20232024,N20232024F,https://www.noradhockey.com/event/16858/,16858N10004,16858N10003,2024-02-11,,Nelson,HollowBrook,N10004,N10003,N10003_N10004,Regular,,Regulation,00:18:00,0:00:00,,0,4,,,,,2.0,1.0,1.0,,,,0,1,0,0,1,0,0,2,,,,,
162,16860,20232024,N20232024F,https://www.noradhockey.com/event/16860/,16860N10006,16860N10005,2024-02-04,,Orphans,OS Offices,N10006,N10005,N10005_N10006,Regular,,Regulation,00:18:00,0:00:00,,0,3,,,,,2.0,1.0,,,,,0,1,0,0,1,0,0,2,,,,,
